,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,n
Capns2,0.5177487746176369,18.232312730783427,7.353401347825628,7.392997972753841,0.5411851719528266,14.555333975852832,0.23485248831738464,0.3118059239357243,0.16505325277537122,10
Car1,0.5445269429310489,21.140842283990704,9.596611626157069,10.949188400626928,0.593678528520572,13.196487786140207,0.19863237999086253,0.3211774956631779,0.18096002910161943,10
Car2,0.41079418050848504,18.933725043639704,9.596611626157069,18.499771111249025,0.5364904755773306,7.42092141116693,0.21599121086784207,0.3009155453762607,0.16177025284479307,10
Car4,0.44918070306342883,19.931213736789644,7.353401347825628,11.94148587718874,0.5866085791562274,13.056302439811686,0.25264782850148304,0.2641283679133366,0.2060436249413651,10
Car8,0.7584193063644571,15.615280066421272,0.0,14.18563219866775,0.5066490660020332,14.323042357722635,0.28434994780995565,0.3372801093858775,0.33603877586804926,10
Car9,0.6894453080191075,16.226248616502005,7.037173627430806,18.019736570158113,0.4294495603750202,12.912123565739648,0.21453698426361661,0.2816325033288991,0.1570734521422449,10
Card10,0.5395911046893317,18.284103039693175,7.353401347825628,14.410578084688341,0.4199233176348003,13.040711187620118,0.30449095012115757,0.29471252361960854,0.18333521217732382,10
Card11,0.5884996098697038,15.815932225505023,7.353401347825628,17.753816912559657,0.45732896634841674,12.929322463111495,0.15689859233424644,0.2185795386950105,0.19897562649805628,10
Casp12,0.4393537711985399,18.891973364910516,7.353401347825628,15.428847286836852,0.6549093414582883,10.748605512930407,0.19931874076386444,0.2031996794680606,0.14562582957342934,10
Casp6,0.6107899136493389,14.886069459468725,7.353401347825628,15.828684311055984,0.4570266218253383,14.592574909006093,0.19982243854090517,0.2996693520917296,0.19881033141280502,10
Casq2,0.6221160187639136,16.48441667303934,7.353401347825628,16.570990030255743,0.5081982728399053,12.92786989796768,0.2563841637859765,0.229519411856081,0.20448051976039944,10
Cbarp,0.5619203726191807,12.043773003553937,7.037173627430806,10.505745795174235,0.5716671922030099,12.929322463111495,0.18276136947651214,0.2712540889988454,0.16558712965357777,10
Cbx2,0.5927297054744405,18.1801242277323,9.596611626157069,14.264533493887791,0.5384165188460194,14.654368497905901,0.2377827059107852,0.2590401918955314,0.18898494674385152,10
Ccbe1,0.5935924488826956,11.725423533761102,7.353401347825628,11.144612702004583,0.3762379734717096,13.103362585306828,0.18403640881212255,0.23681172042376522,0.21650103431446566,10
Ccdc106,0.5394837240195907,18.346355424642553,7.353401347825628,17.69127052260967,0.5568989903307292,14.589414379549586,0.2245405463595433,0.31100200163674163,0.1490482750903552,10
Ccdc114,0.587673221527026,18.1801242277323,7.353401347825628,12.187265343082602,0.5182742096013474,14.530952686271034,0.20430381843846243,0.3173999167573508,0.14006017553266684,10
Ccdc158,0.656363651828192,20.48559150005208,7.353401347825628,11.584974454108307,0.6902109032045762,12.709466091640982,0.2319935008969517,0.283535777179663,0.2328448237231358,10
Ccdc171,0.5450190347207875,20.59896739112978,7.353401347825628,12.880394020708295,0.4410432516665093,14.530952686271034,0.22878755489027178,0.2567690899573855,0.11481719085822092,10
Ccdc184,0.5540374761373363,16.39622626426854,7.037173627430806,15.494034206641002,0.6743308089867173,13.056302439811684,0.19144616366644276,0.2561679334255673,0.1792353005783634,10
Ccdc189,0.4678946967203013,17.08166290218591,7.353401347825628,17.921097535907005,0.3558380124555317,10.758601733619685,0.2243659103123808,0.18598259781330026,0.21881783318617318,10
Ccdc39,0.566638643589144,12.367302109325907,7.353401347825628,10.874971629514738,0.5261799787774962,13.166054940820944,0.2445913440345578,0.2903839786609169,0.2367930924243179,10
Ccdc62,0.638182666735319,14.663044914696647,7.037173627430806,16.58288975706135,0.5657065333489543,13.082355805470783,0.25854436363500516,0.21835559779540986,0.18176776552343674,10
Ccdc80,0.5299536814124584,14.911297110368336,7.353401347825628,15.17665404175031,0.5518470411011019,14.574032001080438,0.2639614760040201,0.3088208310697057,0.160079853133388,10
Ccdc92,0.5446122793904323,15.440711918248024,7.353401347825628,14.294885021489767,0.5746921539542783,14.589331929146429,0.2167918726587204,0.2354200903082557,0.1743101234602301,10
Cckbr,0.5862105945927745,12.013504772699212,7.037173627430806,14.245135840554168,0.4619224039412813,10.752113511062538,0.2297902613659674,0.2984911434863708,0.16098853351782644,10
Ccl1,0.5407140265403989,14.829084324663699,7.353401347825628,15.138065376711701,0.3927609478667468,12.942293762509943,0.22243627995540058,0.218715730595948,0.23751969127545414,10
Ccl12,0.6817271602246908,15.73946693379992,7.353401347825628,15.012141357181687,0.5194568520696471,14.554333868948149,0.22813879224042852,0.23579564772750541,0.19065382819063084,10
Ccl17,0.5352327950330025,18.889565490688934,7.037173627430806,16.59704520733839,0.5186384177235317,12.725472920998898,0.2781766428963347,0.28202843135016104,0.13061357952145944,10
Ccl2,0.6071237977633976,17.26664668691421,7.353401347825628,15.930857784135787,0.44438199270446227,14.513925830979703,0.20477912324199093,0.34091121536487734,0.18573956904349828,10
Ccl22,0.47936420631594717,14.33215125677796,7.353401347825628,17.869657385922313,0.520219154455526,14.566406094598507,0.22514053498128106,0.32200031539949214,0.1414087962002318,10
Ccl24,0.46830698267233667,16.01886472308105,7.353401347825628,14.18563219866775,0.5310648854276547,13.119169188128133,0.2163383302105504,0.2642882224216998,0.20318660688112036,10
Ccl3,0.4696776593171553,19.153579488035565,9.382898169907742,16.574911831446396,0.5878981449074989,9.468278980909364,0.24666765905097982,0.3558492425159792,0.17279714404567367,10
Ccl4,0.42826178454719926,18.519566300711574,9.382898169907742,15.11007649271894,0.4660342800564246,11.037500616629101,0.20363858893454637,0.33542139151591965,0.256136317047974,10
Ccl5,0.5669206047755955,18.67398040358888,7.037173627430806,12.625291493358388,0.4642987607982384,13.039271031103693,0.20800138705785176,0.30199914511862896,0.17645156899088266,10
Ccl6,0.5707918906686905,12.461415682799805,7.353401347825628,15.332991952183024,0.7036971817187774,12.672531764962114,0.23590492797519774,0.3512713726535044,0.21037788900383014,10
Ccl7,0.48547815494715546,16.285215078356273,7.353401347825628,14.8516119622464,0.47018736360252006,14.367518484289462,0.26693347557869607,0.3480667002186013,0.2427451882962486,10
Ccl9,0.5113278219278166,12.016884374855342,9.382898169907742,18.802408241218757,0.315068176694381,15.197790749362921,0.2295981962823513,0.3037113593875766,0.15221455348499724,10
Ccnd1,0.5534274254905296,14.607099556772688,9.596611626157069,16.793686455429025,0.4684064117693535,13.090198604593235,0.2601374263102366,0.2706150907496466,0.20523749598470295,10
Ccnd2,0.5130473482257311,12.332545579318529,7.353401347825628,15.185302716453684,0.4601171690855915,12.92511212553217,0.23786711719122988,0.28134005974826903,0.17032531303302487,10
Ccng2,0.5305327267546455,16.26204355495881,7.037173627430806,15.205099993736432,0.491973391170895,14.34255284792665,0.2316655882449282,0.24161053519092104,0.1924266527550936,10
Ccpg1,0.48349856835752764,19.193676119834855,7.353401347825628,15.280113042956557,0.6785542444467395,12.711626458510105,0.19004072606520722,0.21968828013807423,0.21333501083167808,10
Ccr1,0.5330757432656807,16.34145611071484,7.353401347825628,10.809586087096898,0.3922089082368438,14.555333975852832,0.19531056380027986,0.3362293563484501,0.2300074277564672,10
Ccr2,0.6532086275918102,18.327754428850213,7.353401347825628,14.492022735792629,0.3942187466578078,14.530952686271032,0.17545629881080668,0.35988689344347696,0.2621463689106862,10
Ccr3,0.46468641084916845,19.10042736139098,7.353401347825628,14.448447047876837,0.5569797162363221,12.938730126962145,0.256070099302473,0.27426205112663876,0.16517192685893606,10
Ccr4,0.5849127021486715,14.588455085573916,7.353401347825628,16.59704520733839,0.4619888008563887,13.056302439811684,0.2217075508597148,0.2989736449810569,0.14032090040378029,10
Ccr5,0.5833587352815953,20.33175951242911,7.353401347825628,14.25206694265615,0.564011163975858,13.043504596053225,0.1848851003240374,0.303709341996362,0.18775662417169706,10
Ccr6,0.5142727135162968,18.49149466726735,7.353401347825628,16.923165838523815,0.4935394998060792,13.231713153589475,0.24844697617382813,0.3079981127428521,0.2024461730060693,10
Ccr7,0.6322822062376598,15.369162091581712,7.353401347825628,14.232767872776959,0.5935774393308689,10.766189494512961,0.23633523115872734,0.24508477773154091,0.16792316626706533,10
Ccr9,0.5239509553023998,20.218761111496757,0.0,12.745287470487723,0.4480801871662062,13.094880252258637,0.2015811726579663,0.362284944629921,0.2688289659447841,10
Ccser1,0.55575094088685,17.03515623365887,7.037173627430806,15.299039953427862,0.4687059563142189,13.10622690911778,0.2512616435047897,0.2857422914173188,0.1928645689464836,10
Cd14,0.5821878662154025,21.13185297262903,9.382898169907742,15.411613186048381,0.5345032143958084,10.742064782081222,0.19628003724157614,0.32701795571761344,0.20765833828198038,10
Cd160,0.5128827594576209,15.736279255837607,7.353401347825628,14.245440678356893,0.5957776899956995,12.912123565739648,0.25887737732936733,0.312869977714928,0.1605693081155144,10
Cd177,0.5658890312035378,15.940275016924057,7.037173627430806,15.12907292498152,0.6282252000259642,13.01156591651768,0.16586410893189552,0.253615602900867,0.2175749437715477,10
Cd2,0.6321218396140856,16.114808619147013,7.037173627430806,16.576676410531345,0.6468653499954875,12.961813184233293,0.2348721998383519,0.29093162372841985,0.18374541415415427,10
Cd200,0.5014185670251841,19.299232995291145,7.037173627430806,16.60786591789867,0.43304498928881524,13.10622690911778,0.21787504503826374,0.2658060383073809,0.24042416103728745,10
Cd200r2,0.4773621402670335,18.284357094731966,7.353401347825628,13.078830331329058,0.5846986278270224,14.574032001080438,0.29712717795010946,0.2805579040656203,0.25073520993522985,10
Cd200r3,0.4643832817788176,12.10532453747208,7.037173627430806,15.163548371538763,0.35644975534977574,11.666307068973415,0.2786879382134379,0.2574971571821336,0.30481683799162074,10
Cd200r4,0.5055565991721946,16.738254752000717,9.596611626157069,16.752207005082195,0.4475653696730829,14.473941774257886,0.3099110161158528,0.3417886318451739,0.17147285559740574,10
Cd22,0.4784894767672099,15.51818968151846,9.596611626157069,16.473764390770366,0.5129476734913053,12.929322463111495,0.17993358196132192,0.24019019731356786,0.1191559751872483,10
Cd244,0.5674766690101087,15.701784273665826,7.353401347825628,14.314056812594835,0.43244645998343606,10.758156746959955,0.2531956873466001,0.295086929856089,0.18478061954424102,10
Cd247,0.4673412371219849,15.545805159685514,7.037173627430806,10.924045629899554,0.4629199373067157,11.008230708068984,0.1894910876525975,0.2744338710347014,0.13478409879882966,10
Cd24a,0.5080227330800433,19.931213736789648,9.596611626157069,14.245440678356893,0.5420884745971241,13.054572766683325,0.18944200930117244,0.24399417795288467,0.19729264500122695,10
Cd27,0.601800395307123,15.925279194914328,7.353401347825628,17.96269618264707,0.4651035237424009,13.090198604593235,0.21871194981937217,0.3389809898537299,0.2645467998138238,10
Cd274,0.4855009890418506,15.704052947823477,7.353401347825628,15.249800322694414,0.5895550553862977,14.530952686271034,0.25133447176397483,0.26940860721000204,0.20372326482494624,10
Cd28,0.6093922800882264,22.757368661638928,7.353401347825628,14.528335958830588,0.5122773602501516,12.878228837900233,0.2072654899988061,0.23651715825410763,0.19896145583302968,10
Cd300c2,0.6113677049029036,19.250421994347686,7.037173627430806,9.72117776143528,0.7022957216948721,13.056302439811686,0.2897211322242431,0.3104107638283271,0.18244269931688592,10
Cd300ld,0.49694766845264404,21.88007900698992,7.353401347825628,11.780031814987124,0.513282064985032,12.684776591241727,0.2528130467789322,0.368732538972332,0.24973498161205274,10
Cd300lf,0.5931601727463467,18.360527281401783,7.037173627430806,11.866678070102102,0.6609827481599981,10.754325819966887,0.19445302552548704,0.22969324788639575,0.21243125883899888,10
Cd33,0.5550802048251607,18.457670555183817,7.353401347825628,14.177942046229049,0.49234435224853745,9.780610901778898,0.27156086633482723,0.30042275757178244,0.2499763841024694,10
Cd34,0.5799697917418615,18.93612212009692,9.382898169907742,16.42979412524889,0.539822272257188,14.494646018883245,0.1582805495413909,0.23173716161644198,0.1488872642850885,10
Cd36,0.554658564718691,12.649801403614163,9.382898169907742,16.586431075398508,0.4741087213912771,12.913283479053952,0.21337143177294612,0.2971540314920779,0.19032810547080936,10
Cd38,0.46770394711094865,15.900118633627145,9.596611626157069,15.205099993736432,0.37986086465294705,12.878228837900235,0.2405762743072409,0.20008524552717835,0.17942711484537793,10
Cd3g,0.6267217948177699,12.271967689636009,7.037173627430806,14.237638777637352,0.5472467107864314,10.530192130686936,0.2091479440929691,0.2820531778386389,0.1453031743230681,10
Cd4,0.5469706587527408,19.063543752772066,7.353401347825628,14.503647145834792,0.45898774381554996,14.549867447211495,0.20987031529319547,0.25149582242572555,0.24265446138796476,10
Cd40,0.518475040126584,16.33845270239654,7.037173627430806,17.919849840783336,0.5096881988530559,12.916189955310813,0.23573944256188398,0.3078759806803603,0.15264984363392223,10
Cd44,0.6817941898828155,20.07247206964209,7.353401347825628,14.177942046229047,0.5509918940280691,14.729759729358726,0.1973538899837307,0.24067934540168956,0.2574149607769862,10
Cd47,0.35028147918451824,18.856014941948516,7.037173627430806,17.919849840783336,0.5539300822430946,13.244329134820068,0.29393012498780896,0.301810192523617,0.23496956255101326,10
Cd52,0.5450099071948996,16.274350991489666,7.353401347825628,16.562335520463183,0.5092758373624854,14.622838159365672,0.22902591553217908,0.28638715511409557,0.2768300268566518,10
Cd53,0.47451451353786916,16.34297798784916,7.037173627430806,14.205295017941447,0.5997157998177661,15.197790749362921,0.23238514763373122,0.28192513204492753,0.25807279624167734,10
Cd55,0.3943727044488077,11.977600844469663,0.0,14.485766917243202,0.4499437222695745,14.34255284792665,0.24160471603615516,0.3538583490881543,0.25605906956091723,10
Cd59a,0.4452572013601349,16.76979722621791,7.353401347825628,18.73856931748842,0.5174658307755328,10.76066706645568,0.19913815096520807,0.27011566379821644,0.10140255684782383,10
Cd6,0.5103628799236689,15.676832053398526,7.353401347825628,15.18825341171476,0.37358669852130266,12.913283479053952,0.2657372448335468,0.2223631197910799,0.20929695215516647,10
Cd63,0.5059495909338177,11.794136798578345,9.596611626157069,15.786238517060541,0.6641768026768827,11.062456583466966,0.2509869676297688,0.30443893358541996,0.14252445997477578,10
Cd68,0.6970787519595144,20.09056639057396,7.037173627430806,15.017350912263455,0.4460802092230938,12.942293762509943,0.24150044344271746,0.32443413447884456,0.21324457735192381,10
Cd69,0.5971609340961018,15.711126664011664,9.382898169907742,16.635063046348304,0.5675007561835098,14.493435253242625,0.20541017906598635,0.27425587266989787,0.15498720925895026,10
Cd7,0.6213336729645407,17.425856351152916,7.353401347825628,10.76497720703982,0.28745147654584674,13.110697081644542,0.23051803916427216,0.3004141134138847,0.21455076027463366,10
Cd70,0.4016579666955142,18.85178394866888,7.353401347825628,12.672531764962114,0.5992747634099077,14.383442342491088,0.21966033543854774,0.261151301375006,0.17553861165465237,10
Cd72,0.5727762143423015,16.23809658592313,7.037173627430806,12.87863811293443,0.5370487793041755,10.525811881866176,0.2308278430098608,0.299707665542957,0.1768033068823617,10
Cd74,0.510007859197156,16.47767491632412,7.037173627430806,17.80882426816101,0.46095935119892323,12.89502467817151,0.20931435147936236,0.24753555888025314,0.30476353408635437,10
Cd79a,0.5621313636200956,18.442145013914082,7.037173627430806,14.237638777637352,0.5178774315691466,12.899925529865802,0.296814600774306,0.3053013835107816,0.14132938799331024,10
Cd81,0.5903263213994154,15.621279903798236,7.353401347825628,15.366856758984083,0.5186667866959224,13.079643327876433,0.258554198407342,0.27596628057669964,0.16284522007800592,10
Cd82,0.5064961131683945,16.25484601007544,7.353401347825628,15.163548371538763,0.4247974591024803,13.216124723877423,0.18427432630845933,0.2895316551398995,0.17857142766209583,10
Cd83,0.5044418745328331,19.14982404164822,7.037173627430806,11.73259835345466,0.5551957321768847,12.899925529865802,0.24973412437338338,0.27379847436452776,0.2025845752085459,10
Cd84,0.5438145585619483,16.298769160042337,7.037173627430806,15.216102148722712,0.5683936688183164,14.554333868948149,0.20086238408148416,0.24595625463803536,0.10479341496044067,10
Cd9,0.5366620794524938,11.30250455669416,7.353401347825628,17.737373893028494,0.6321133356317259,13.075756499165314,0.24820906887623356,0.25926211801207966,0.18659399596705464,10
Cd93,0.6577977690805925,19.152533433175392,7.353401347825628,14.430177225096207,0.5006303381208133,9.562002613533197,0.22521368149851806,0.22647383075387637,0.19399326483735854,10
Cd96,0.45592655270819893,11.294674982277435,7.353401347825628,15.314519196327877,0.48944639669773254,13.152173596663284,0.2301144164737812,0.3335491771829946,0.21308382300580084,10
Cdc42ep2,0.5030310323593382,12.188545907681323,7.037173627430806,12.869322783512951,0.5908227502747646,10.752113511062538,0.22799129153497494,0.3145305034009196,0.2158363808431725,10
Cdh1,0.44251484072494063,16.183247500536666,10.913869651320976,11.02185519850408,0.6547064169096204,12.930139794099876,0.2205888585363708,0.40122362087318236,0.21931716697006853,10
Cdh17,0.5577250215407206,12.228820836745298,7.353401347825628,14.259408608990123,0.4616281500656342,12.684776591241727,0.2683321962160092,0.31429125259087975,0.20475599698465805,10
Cdhr1,0.5209557476575629,16.077683568764563,7.353401347825628,14.469450537156588,0.5682305283000192,14.494646018883245,0.211172075136753,0.28606299547172254,0.13290476914095498,10
Cdk15,0.4920769866120566,21.833249774629245,7.353401347825628,14.84430481472091,0.5209220859066687,13.114092884362524,0.2391609355517938,0.29305497654819335,0.21724037138373806,10
Cdk18,0.4925440169146814,16.285215078356273,9.596611626157069,17.83048719288873,0.5353426805731137,14.530952686271034,0.20915220202464213,0.29958229673935,0.2059338839392502,10
Cdk4,0.5249760963281371,16.800582954362287,7.037173627430806,10.757106795544917,0.5037959187082268,10.745684414580838,0.20474952340547264,0.28501968397976957,0.19052842643088985,10
Cdk6,0.3276861223857118,19.142368647631898,7.353401347825628,16.39751957073517,0.6123290227547492,10.752113511062538,0.16932611748471632,0.226043589744637,0.18769848795864622,10
Cdkn1a,0.47027947811101356,15.875363778624873,9.596611626157069,10.885226740419668,0.5748834981423745,12.912123565739648,0.23144211951176197,0.38046432639245537,0.18107219874185362,10
Cdkn1c,0.6060936207769203,11.708078929574853,7.353401347825628,17.83048719288873,0.64319833898103,10.758185365013087,0.2629257279807791,0.2526363175816712,0.15297371234349058,10
Cdkn2a,0.44490395088725176,16.234798309976032,9.382898169907742,10.996561784387367,0.42851388891058534,12.698056374357847,0.2359968898237185,0.27078677720395683,0.18090614442181346,10
Cdkn2b,0.5319200153191355,12.74785877274993,7.037173627430806,15.11742814680857,0.550752374731528,14.589331929146429,0.23003177315245363,0.254409808815516,0.23665471991646272,10
Cdx1,0.5523769204220066,15.845108743701152,7.037173627430806,17.716119040220473,0.4207666243452594,14.555333975852832,0.24864405308761964,0.3546828219279294,0.24399152271757563,10
Ceacam1,0.5269418246713238,19.23522207767529,9.596611626157069,11.94382197909446,0.5837875810988389,13.098798306204507,0.17476509919675612,0.26575129979780854,0.21066067787092818,10
Ceacam10,0.6766348777967488,17.328273461520848,9.596611626157069,11.584974454108307,0.5144519410696052,14.34255284792665,0.242956018522047,0.34522416862188166,0.20493572525073195,10
Ceacam15,0.5701432697092919,16.402802895148824,7.353401347825628,11.584974454108307,0.5518149250083962,14.530952686271034,0.2384467817384587,0.2193271980472831,0.1691294624181331,10
Cebpa,0.5056354619840848,16.447865475649692,7.037173627430806,16.586431075398508,0.6872513415178936,14.473941774257886,0.24917046715652558,0.30278171068110005,0.14364603766467732,10
Cebpb,0.48594603775317113,15.342364976954773,7.353401347825628,14.341048457049437,0.6139485825011916,14.742714470437594,0.1659156901205822,0.2538472016964625,0.21595784571686877,10
Cebpd,0.6092937946178079,20.510983993826958,7.353401347825628,16.54762426767825,0.43910089170333055,12.899925529865804,0.23570023376602126,0.23492196048650132,0.18511790840737008,10
Cebpe,0.4563711289621322,19.228362549703085,7.353401347825628,12.639607224004386,0.6766290568350467,13.039271031103693,0.23518359875098843,0.2912786856531424,0.2235441568029339,10
Cecr6,0.5040507024311293,15.896679870402044,7.037173627430806,16.620754025626717,0.6761430538896089,12.916189955310813,0.24491327740110588,0.2806346382656292,0.17966682827151426,10
Cemip,0.5650912637652701,18.29862728406089,7.353401347825628,14.296392458239954,0.48796006031724565,12.940416382692993,0.2704872599886472,0.3430508497820875,0.15486108894424996,10
Cerkl,0.6302119371916959,11.946883849740034,7.037173627430806,16.596890163876214,0.5096336910725973,13.231713153589475,0.245404076281401,0.2826993797087785,0.18679165315891366,10
Ces1d,0.4980946022784179,15.595408670190288,7.353401347825628,10.77967403980009,0.5973370814815204,12.940634197694946,0.30359052795069263,0.2973602992935914,0.14798235007820779,10
Ces2c,0.5806081401391723,15.569107163384915,7.353401347825628,10.721371076657558,0.5333632864513773,14.696643824547492,0.29006145165590724,0.2928864569004452,0.23344325848210348,10
Ces4a,0.6734863517791024,20.12933782617676,7.037173627430806,15.180500754241539,0.5362324510238089,14.574032001080438,0.23032171446296432,0.22917322797866604,0.1722656097752111,10
Cfap161,0.532209656855744,12.471510946548753,7.353401347825628,16.724191610475486,0.5287210431421929,10.764419330134634,0.23377346584725395,0.2845615625030214,0.16576197975558912,10
Cfap70,0.5814581180638666,18.373477365561506,7.037173627430806,16.01924064454883,0.4644557186202618,13.10622690911778,0.20687466687224496,0.24902740830095316,0.18634866496563476,10
Cfb,0.4525581825156435,20.504394591456364,9.382898169907742,15.276433460220803,0.5867839426708977,14.530952686271032,0.21158482930980943,0.3335342063604522,0.09712296998583846,10
Cflar,0.6820785257869219,18.555533535764297,7.353401347825628,16.55667903773071,0.531591514651509,10.758601733619685,0.2281849096159599,0.29274678642987967,0.2066595982648353,10
Cfp,0.6541115608751772,19.185545090384288,7.353401347825628,14.170102981563932,0.5116312045835776,12.684776591241727,0.19264276029352503,0.25284850256581376,0.1871586092068825,10
Ch25h,0.5195949168147579,18.037446436401837,7.353401347825628,14.431768939036985,0.4893072211600516,13.043504596053225,0.2796163543246267,0.297461554379353,0.1843373680651679,10
Chga,0.63956231954747,20.346148133577696,7.353401347825628,14.250002517823349,0.5588539000952043,10.893494090687422,0.2051790781394424,0.267207304335249,0.12678418481571038,10
Chil1,0.5394725474407199,20.232680931359514,7.353401347825628,12.227267516304641,0.5979279205149284,10.755624087015184,0.26612925967597073,0.32709592509733365,0.14362795870231568,10
Chil3,0.5486653075983658,15.87882036418474,7.353401347825628,12.169696322598883,0.40914453559883324,10.889381943440007,0.18861174406296258,0.2783220874013896,0.19507840689841638,10
Chil5,0.5031118808948498,16.26752217728324,7.353401347825628,12.682003278082945,0.4457696900392208,12.916189955310813,0.20072799311069428,0.2574774726355507,0.12475267181423057,10
Chit1,0.42361176470289214,16.65058997056872,7.353401347825628,15.249800322694414,0.5851967953943743,14.555333975852832,0.30120526948141996,0.3378158668974446,0.1795040179410367,10
Chl1,0.4171588540489704,20.507616398985494,7.037173627430806,10.93347176332895,0.5218149929883297,10.758185365013087,0.20567861935987666,0.2529892251886581,0.15456849538257839,10
Chp1,0.5159918242285415,20.355868904442104,7.037173627430806,11.675827284851449,0.5232775155206226,14.590282674677225,0.20661184012481862,0.27119005110471467,0.24488439449297822,10
Chrm1,0.5063193181241644,21.229179290322932,7.037173627430806,14.245440678356893,0.5387505490247934,12.916189955310813,0.2529975856172874,0.3072022518573863,0.16015445916107166,10
Chrna1,0.43619449784533687,12.565992434580583,7.353401347825628,14.218316651385175,0.3365103208534157,13.043504596053225,0.18017636135622264,0.30962984366176494,0.18493831832238575,10
Chrnb3,0.5665730089232146,18.052388636007915,7.037173627430806,15.437442796530934,0.6454472478368131,12.951544227036358,0.26485527954292254,0.3020397186675628,0.27602634493709255,10
Chrnd,0.5206546343888345,18.453784870243677,7.353401347825628,16.724191610475486,0.4197439738269957,13.090198604593235,0.19388831641892423,0.26781765064618146,0.1552703380535003,10
Chst15,0.6092674649135013,18.484805311016302,9.382898169907742,15.015672480186913,0.5523938101482241,14.469450537156588,0.2187194222399516,0.25967380695826964,0.16232096869427448,10
Cib3,0.4669286797207708,15.747398594628242,7.353401347825628,14.456153786561991,0.5732447769896701,12.883345464850946,0.22379979427039923,0.27111689269283096,0.12540344998720582,10
Cib4,0.5898610704187431,18.75471179812622,7.037173627430806,15.205099993736432,0.6222380425418987,13.218227094752383,0.18142875032901626,0.25285734394643283,0.1647794122017266,10
Ciita,0.5251560211593848,21.250028586535134,7.353401347825628,18.452012293423092,0.5102423693303719,14.506268326791668,0.18676069758775563,0.20571801402615833,0.20750786360416598,10
Cish,0.44196760490485504,15.588494157514742,10.749460275416212,15.36015152190078,0.40438213300403697,10.752113511062538,0.21101334178360162,0.2916815786163103,0.2201706755784664,10
Ckap4,0.5011955485205376,21.266011651214345,7.353401347825628,11.794285611043986,0.7224314803538701,11.00355758808155,0.21570986039579745,0.22807556779932006,0.15471062652442652,10
Clca3a1,0.6740348622861483,16.36220133338803,7.353401347825628,11.714333531618461,0.6404588497343358,11.007135293947627,0.20415316403064324,0.2284252156962174,0.14516897318708408,10
Cldn1,0.4783011852913042,18.34260564733681,7.353401347825628,12.675734616764208,0.49779618428720285,12.916189955310813,0.2268825404053787,0.265710083145655,0.17661780302185892,10
Cldn11,0.6237450080714304,18.327754428850213,7.037173627430806,14.353323121943884,0.4782024871109517,10.752113511062538,0.21855416567949007,0.2715858606058731,0.144677182852855,10
Clec10a,0.5874900234952851,19.046924857292982,7.353401347825628,11.012564863524645,0.46105087132938133,14.530952686271032,0.2407668762118647,0.2625635251764916,0.27247547235286224,10
Clec1b,0.6350550006181143,12.317257153763672,7.353401347825628,15.786238517060541,0.6801998093176912,10.780157987780285,0.26176462038727283,0.36891332656976106,0.20402857454050843,10
Clec2d,0.652575536955872,16.384705902975462,7.353401347825628,12.85815889971037,0.527128519603263,14.34822995086237,0.25144354103241523,0.30182645792365426,0.18322001432040294,10
Clec2h,0.52246419636401,21.46352938171161,7.353401347825628,15.121726932176312,0.5145032082633887,13.103362585306828,0.16586011766124473,0.21126516438435428,0.15060911583660816,10
Clec4a1,0.5591242797129359,15.175387622999276,7.353401347825628,15.828684311055984,0.5217329641594244,13.067128429986006,0.22184658753720435,0.3390703240015337,0.10779152893793642,10
Clec4a2,0.655229280424586,21.554220053392992,7.353401347825628,14.232767872776959,0.6382407749851003,12.953238161358016,0.28123576683012247,0.3092671180853065,0.12161854961571107,10
Clec4a3,0.6828028016946677,18.805397919663942,7.037173627430806,10.959331585024962,0.6381539341073209,12.899925529865802,0.23989477937955864,0.3660400106736923,0.21610050180079923,10
Clec4b2,0.5920784357263362,18.470905818059,7.353401347825628,14.290545102531679,0.5139333410872576,10.903352725987965,0.2297765402658652,0.23896001782479842,0.22611678135314747,10
Clec4d,0.5127245148364138,21.229179290322936,0.0,17.968625277615985,0.5281559028186237,14.506268326791668,0.16030678019944047,0.3228522113455054,0.16299620188193245,10
Clec4e,0.5932054094342196,17.290808265037914,7.353401347825628,14.08223962331749,0.5445162511850293,14.549867447211495,0.20666631859683213,0.3803931518054294,0.30007379971765663,10
Clec4f,0.524389894613804,17.1579364782598,7.353401347825628,13.078830331329058,0.583024862719686,12.94693884195021,0.2751866138265048,0.21293218597136215,0.2518718010920017,10
Clec4n,0.6233545885089526,19.083645412701102,7.353401347825628,14.860449810301839,0.4694181631593095,9.751977737748597,0.21024451316465645,0.3133136787128296,0.1940188581336887,10
Clec7a,0.5560634674096587,13.06218628341003,7.037173627430806,11.02185519850408,0.445432433729297,13.119169188128133,0.2492201426799371,0.3235606206233596,0.15938915377908583,10
Clic4,0.4903009266823295,19.072078123186717,7.353401347825628,14.290545102531679,0.5674409283983448,14.574032001080438,0.26012420884819787,0.257351671850695,0.23292460826148276,10
Clic5,0.5419308039205039,12.4438753031829,7.353401347825628,16.60786591789867,0.4418057940806117,14.654368497905901,0.25996023836464455,0.2994200430078789,0.16206321045788807,10
Clip3,0.48743153462547567,16.989325015399412,9.382898169907742,16.730067101178502,0.346010070468139,10.743755357064774,0.25534604841964237,0.2893708632045906,0.13719373686737726,10
