,Baso,Ccr7_DC,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
BC027072,0.07875660547732671,-2.2253496952750518,4.4506993905501036,0.0,2.3686456230184083,-0.20807727402301576,4.9091955853189155,-0.10410193813764393,0.2976214413041707,-0.10938664547972551
BC030870,0.10058102588603002,-2.2253496952750518,2.125349709702,0.0,2.185638135185097,-0.37342913630116253,0.33219277197867003,-0.11135011455240226,0.25362813045902516,-0.06900140174488098
BC046251,0.0894884240639249,-2.2253496952750518,2.125349709702,0.0,2.6178309071637664,-0.24959574107622276,4.950699325628834,-0.1249854692063351,0.2703171633118149,-0.0983944393349883
BC048671,0.026949707864005384,-2.2253496952750518,2.2253496952750518,0.0,2.483845926111235,-0.36844980782069026,2.52534965920768,-0.06786430929852301,0.2557021266281918,-0.09834011811070635
BC051019,0.06900107468279458,-2.2253496952750518,0.0,0.0,2.2686456374453563,-0.2726070892836121,2.4575424816806697,-0.11877722134457132,0.27902825286048005,-0.06889685168374565
BC064078,-0.0341581079372564,-2.2253496952750518,0.0,0.0,2.4516531180651935,-0.5047998888337829,4.850699340055783,-0.16736496069982273,0.3146710820724996,-0.014077893032410745
BC094916,-0.13496963773423226,-2.2253496952750518,4.650699361696207,0.0,2.3101493777552755,-0.2685676282544698,0.3321927719786693,0.15656371067097355,0.13824693452858622,-0.17420175020932557
BC100530,-0.6507104381206429,-2.2253496952750518,-4.4506993905501036,0.0,2.2101493921822235,-0.41752074597568695,0.19999997835957686,-0.9256782284016047,-1.5268831825359328,0.8608984991283893
BC147527,0.04509523834371283,-2.2253496952750518,2.125349709702,0.0,2.3686456302318812,-0.4201796271307143,0.43219275755172115,-0.035692080563417994,0.1507448907044359,-0.05130583115131424
Bace2,0.019538895879756345,-2.2253496952750518,4.4506993905501036,0.0,-0.25670402897579764,-0.2165808830299163,4.882892148101824,-0.10269494798262133,0.2387481762598076,-0.05573069257542611
Bach2,-0.014420428856733497,-2.2253496952750518,-2.3253496808481033,0.0,2.383845940538183,-0.33268807963743197,4.850699340055783,-0.10074751914043004,0.2588806289921203,-0.05360912441374682
Baiap2l2,0.04109688601722142,-2.2253496952750518,0.0,2.2253496952750518,2.64938109770573,-0.3881496285492113,-1.9253497313424233,-0.15379614306129694,0.30776825301046273,-0.06466062079664814
Basp1,-0.2809347018128585,-2.2253496952750518,2.125349709702,0.0,2.4593346763275816,0.39661481932094106,2.4253496736346287,0.08101421710105776,0.09646442283193762,-0.14448937666704828
Batf2,-0.031844991986890336,-2.2253496952750518,4.4506993905501036,0.0,2.068645659085779,-0.24712569938177048,5.009195570891967,-0.01861862619105366,0.2017425685150453,-0.07464063906336685
Bcam,0.06398295512559446,-2.2253496952750518,2.2253496952750518,0.0,2.483845926111235,-0.11588894408191985,2.7160386980899056,-0.09586814470259719,0.26782367869127094,-0.12470855903547946
Bcl11a,0.12197764642630207,-2.2253496952750518,0.0,0.0,2.5897352897267103,0.12008655615716031,2.6575424528267733,-0.14752088255331408,0.10062731835100788,-0.04158664449074626
Bcl11b,0.20666034728985833,-2.2253496952750518,0.0,0.0,-0.05670405061622006,-0.27446748282492034,4.850699340055783,0.021775201449769684,0.14169063288734246,-0.18422196510579503
Bcl2,0.28216463497241706,-2.2253496952750518,-0.09999998557305183,0.0,2.4745349962518484,-0.3240644032689995,0.29999996393262834,-0.3760271618876626,0.023781130875066704,0.12409984999060253
Bcl2a1b,-0.10764941501199488,-2.2253496952750518,6.576049100252104,0.0,2.2516531397056165,-0.49511373810202197,4.941388393364957,0.02385703622754874,0.18954912188680423,-0.05269725519341495
Bcl2l11,0.009651810786375364,-2.2253496952750518,-0.09999998557305148,0.0,2.557542481680669,-0.5307758178064615,7.108241843376876,0.29417718715447994,0.023071634935077235,-0.27574206847003213
Bcl3,-0.13248849039076896,-2.2253496952750518,2.125349709702,0.0,2.400838438277923,-0.4436564202121983,2.52534965920768,0.1052098810670538,0.07668226803506253,-0.06515232693723312
Bcl6,0.01509551445545243,-2.2253496952750518,-2.3253496808481033,0.0,2.5008384238509747,-0.1973163760715238,4.850699340055783,0.03012547298130024,0.17383171853099952,-0.13812240365399922
Bend5,0.10278722825727793,-2.2253496952750518,2.125349709702,0.0,2.4101493777552743,-0.37487909305208394,7.008241857803824,-0.1830020987034853,0.2309012399837956,-0.013247474452986883
Bex1,-0.0027091396785367356,-2.2253496952750518,6.676049085825154,0.0,2.3423421930147903,-0.3375573601528202,4.782892162528773,-0.1899369143468403,0.17687524255849632,0.05097125313037894
Bex4,-0.13498070422625075,-2.2253496952750518,0.0,2.2253496952750518,2.1271418971354383,-0.4218276174795312,11.875933695599347,-0.05117580923935111,0.10550858225232913,0.03823479099259878
Bex6,-0.25944484129136003,-2.2253496952750518,4.4506993905501036,0.0,2.4008384310644493,-0.34415096315312177,-1.9253497313424233,0.008146134412310092,0.008915746124388607,0.08325867764753736
Bfsp2,0.265849211456064,-2.2253496952750518,0.09999998557305174,0.0,2.3271418754950153,0.028834013589990916,4.850699340055783,-0.174347213474642,0.1794209926342872,-0.1036407661889017
Bglap3,-0.03141199651442637,-2.2253496952750518,2.325349688061577,0.0,2.459334676327582,-0.24992325647686023,0.3321927719786693,-0.06093976695409523,0.2788898861425744,-0.10039426684285191
Bhlhe40,0.26222923978251195,-2.2253496952750518,4.550699376123155,0.0,2.7686455893555277,-0.46803819326544166,0.3999999495056801,-0.18459153001871803,0.22360344772028004,-0.09484315172466098
Bhlhe41,-0.3760376216221726,-2.2253496952750518,-2.125349709702,0.0,2.410149363328327,-0.09434164454880882,4.682892176955721,-0.037246770397340354,0.43808995035704035,-0.10956987593208874
Blk,0.13286117149225415,-2.2253496952750518,4.3506994049770515,0.0,2.9389205666585934,0.0010794458646024908,2.5253496592076803,-0.2825360880907922,0.13918488421391312,0.031015675327200665
Blnk,0.05547858867761437,-2.2253496952750518,4.4506993905501036,0.0,2.4423421713743685,-0.26252404350924174,0.3321927719786693,-0.06117784602128251,0.23635928127392028,-0.12669738833003596
Bmp2,0.04901436510900667,-2.2253496952750518,4.3506994049770515,0.0,2.2008384527048723,0.027476370282158557,0.29999996393262834,-0.1178602185779141,0.21231423797712362,-0.06461832467951242
Bmp4,0.013095708713669186,-2.2253496952750518,-0.09999998557305174,0.0,2.485638113544673,-0.29251422292322377,2.6253496447807314,-0.06094477121500469,0.22149250294583683,-0.07534509532804883
Bmp7,0.08676229364507157,-2.2253496952750518,2.4253496664211545,0.0,2.1686456446588305,-0.3307281214259916,0.3999999495056798,-0.13930462422003043,0.1866224310187761,-0.01477962215638907
Bmp8b,-0.03962099613016569,-2.2253496952750518,9.05989501193639,0.0,2.410149370541801,-0.15356229594427817,2.6575424528267733,-0.10109887364178091,0.24160326407047433,-0.06610751278523555
Bmpr1a,0.17480630984285866,-2.2253496952750518,4.3506994049770515,0.0,2.4686456158049332,-0.21658088400888792,4.750699354482732,-0.15725968763260764,0.26841948999154075,-0.10244390305956366
Bnip3,-0.08377799644079462,-2.2253496952750518,-4.4506993905501036,0.0,2.268645630231883,-0.8532130820307919,2.52534965920768,0.09191284951140277,0.21834378410274588,-0.09707133116329943
Bnip3l,-0.12401506157850037,-2.2253496952750518,4.609195621386287,0.0,2.459334676327582,-0.5325680094477598,7.108241843376876,-0.17127266452704154,0.3728959053068654,-0.01615679285467714
Boll,0.03801366555704043,-2.2253496952750518,2.125349709702,0.0,2.2008384527048723,-0.3786758779642522,2.583845904470812,-0.13258459892604973,0.25628978325571483,-0.023826939888524336
Bri3,0.06657621197803931,-2.2253496952750518,6.734545331088287,0.0,2.4101493777552743,-0.34365642502118154,2.52534965920768,-0.002163409925640962,0.2809353311318385,-0.17677529002579365
Brsk1,-0.025578216353359263,-2.2253496952750518,0.09999998557305148,0.0,2.410149370541801,-0.16088607207597455,4.850699340055783,-0.12386762082435936,0.22130342517650287,-0.02769629908264959
Brwd3,0.0008896087858370427,-2.2253496952750518,4.550699376123155,0.0,2.5745349794204087,-0.182560658264598,2.52534965920768,-0.15808716788385307,0.27971478723911186,-0.04040048055748716
Bst1,0.12881539837406872,-2.2253496952750518,2.2253496952750518,0.0,2.3838459333247095,-0.12937188329251165,0.29999996393262834,-0.09464253831486151,0.09457434300883936,-0.04406185429928361
Bst2,-0.36914512571098856,-2.2253496952750518,-2.3253496808481033,0.0,2.4160387485842243,-0.8155754978020437,2.6575424528267724,0.14838867493433597,0.11745929313366014,-0.013605855092393713
Btg1,0.06830191596746521,-2.2253496952750518,0.05849624526313235,0.0,2.5160387341572763,-0.568182388586769,4.850699340055783,0.08886934754697032,0.19635273775483,-0.18696629048664554
Btg2,0.09345564815257054,-2.2253496952750518,2.3253496808481033,0.0,2.383845940538183,-0.3241581145470165,4.882892148101825,-0.06757218202449317,0.1546102896772099,-0.07430314543985791
Btg3,0.05509649968874232,-2.2253496952750518,-0.09999998557305183,0.0,2.6423421569474193,-0.32582244444539044,4.850699340055783,-0.17047906936912977,0.2446536895965102,-0.027397046104036427
Btn1a1,-0.033571739518843874,-2.2253496952750518,2.125349709702,0.0,2.3271418827084887,-0.3881596466060138,2.657542452826773,-0.08908754428061418,0.16256205866107049,-0.003555254176105742
Btnl2,-0.010065621107795148,-2.2253496952750518,0.0,0.0,0.026303444430564583,-0.22082225866099164,4.850699340055783,-0.08796468716252258,0.22851471001112836,-0.050328385937727184
C030005K06Rik,0.030667674157460308,-2.2253496952750518,9.218391242772574,0.0,2.493156865588586,-0.455896717964551,4.941388393364957,-0.027349837983293702,0.18727376167159226,-0.08154595837862019
C030014I23Rik,0.025062868279795602,-2.2253496952750518,-0.09999998557305148,0.0,2.425349680848102,-0.37407176404150305,4.782892162528773,-0.0813426828956045,0.25859963789775486,-0.06820329628481037
C130026I21Rik,-0.07000015919244268,-2.2253496952750518,4.3506994049770515,0.0,2.510149363328326,-0.1315137821573436,0.4321927575517215,-0.1415438929169654,0.3396674476552915,-0.07356013268180092
C130046K22Rik,-0.021925628789554907,-2.2253496952750518,2.325349680848103,0.0,2.3101493777552755,-0.22552908357439602,0.29999996393262834,-0.04246319138554538,0.2218509646855465,-0.07345119604898602
C130074G19Rik,0.12434866069632289,-2.2253496952750518,0.0,0.0,2.3101493777552755,-0.33776705547462693,0.29999996393262834,-0.1307202264194224,0.26767871248126235,-0.06992075658669963
C1qa,0.12986181692481824,-2.2253496952750518,6.876049056971257,0.0,2.1686456446588305,-0.36581219490249994,-2.025349716915475,-0.2631357475819488,0.22157902692407916,0.02657357696856714
C1qb,0.2029473142802129,-2.2253496952750518,0.058496245263132705,0.0,2.027141904348913,-0.263673606442678,0.3321927719786693,-0.2972976445301167,0.29620684222122906,-0.026619998120759603
C1qbp,-0.4516983371153941,-2.2253496952750518,-4.4506993905501036,2.2253496952750518,2.3593346835410567,-0.5151309193460439,2.757542438399825,-0.04772049013373684,-0.07078878634204755,0.21763919415776925
C1qc,0.21603239358844303,-2.2253496952750518,4.4506993905501036,0.0,2.068645659085779,-0.2203776681596339,4.682892176955721,-0.34754026050391984,0.2834164655324692,0.012443040984570693
C1qtnf1,0.02534927324231586,-2.2253496952750518,0.0,0.0,2.0593347196084277,-0.18662485554071165,4.882892148101825,-0.0551304011443516,0.1640507584401174,-0.0653366385049908
C1s2,0.1093568749740403,-2.2253496952750518,4.350699404977052,0.0,2.0101494138226466,-0.3718349828663686,4.750699354482732,-0.11711751918038933,0.24595958626849468,-0.07915745639936324
C230037L18Rik,0.04502283864043774,-2.2253496952750518,4.550699376123155,0.0,2.310149384968749,-0.401825159595335,2.4253496736346287,-0.11567643473508808,0.26147720445099937,-0.04867253088561923
C3,0.07494259191260118,-2.2253496952750518,0.0,0.0,2.4915274843736226,-0.28256065596315594,7.008241857803824,-0.23725716274965727,0.5090234829242719,-0.13708559057556216
C3ar1,0.4243274830777394,-2.2253496952750518,2.3253496808481033,0.0,-0.05670404340274722,-0.43186528587847706,2.757542438399825,0.07219681837143921,0.17342150304356935,-0.3417114751479013
C530043A13Rik,0.06178189331417736,-2.2253496952750518,2.3253496808481033,0.0,2.4686456158049332,-0.2988988705475717,4.782892162528773,-0.05695889181688316,0.15018034372470596,-0.06997580230161392
C5ar1,0.23429204222772407,-2.2253496952750518,0.09999998557305148,0.0,2.159334712394953,-0.2587489364942689,4.850699340055783,-0.28174747652545673,0.3240483819019012,-0.06009848739371375
C920021L13Rik,0.07916902061252998,-2.2253496952750518,-2.3253496808481033,0.0,2.4008384382779226,-0.35443204252538757,7.076049035330835,-0.12417212772639694,0.2925294296502127,-0.08635293747321578
Cacna1g,0.08741302684728952,-2.2253496952750518,2.325349680848103,0.0,2.285638135185096,-0.27812124340797184,4.850699340055783,-0.06761803236267858,0.24312778867197835,-0.11467450297276367
Cacna2d4,0.1627835592722749,-2.2253496952750518,-3.552713678800501e-16,0.0,2.4008384310644493,-0.3100136570583051,2.52534965920768,-0.17493227670547984,0.21411207925990788,-0.038859167454492353
Cacnb1,0.04508439971385621,-2.2253496952750518,-2.3253496808481033,0.0,2.4008384310644493,-0.20927453830620477,4.950699325628834,-0.11052608954692497,0.2544204130998776,-0.06941386413687449
Cacnb3,-0.12826449581170118,-2.2253496952750518,0.0,0.0,2.4423421858013157,-0.2088299463049023,0.33219277197867003,0.03879445359682309,0.23475350260414482,-0.11837626463878963
Cadm1,-0.21783453172594883,-2.2253496952750518,-3.552713678800501e-16,0.0,2.4271418706860324,-0.6017557752016296,2.557542467253721,0.08657175374410588,0.13736628589969996,-0.04909750696554451
Cadm2,-0.0013549489504519562,-2.2253496952750518,0.0,0.0,2.1856381423985707,-0.2603214132112133,4.882892148101825,-0.08382378471193434,0.25462198307972267,-0.06502234340295374
Calca,0.06928422224691819,-2.2253496952750518,4.3506994049770515,0.0,2.2686456374453567,0.5004116025437197,-1.9253497313424233,-0.2316222685116785,0.17768611528922595,-0.056628581758352024
Calcoco1,0.10830722268466486,-2.2253496952750518,2.2253496952750513,0.0,2.3686456230184083,-0.5963109976563774,0.4321927575517214,-0.21381598086917436,0.2393075641255006,0.030076540690365684
Calm4,0.06988716974692467,-2.2253496952750518,6.676049085825156,0.0,2.300838438277924,-0.04730901918055685,4.850699340055783,-0.10735065031191364,0.22133859149218926,-0.09488883204646834
Calml3,0.060408655886551144,-2.2253496952750518,4.3506994049770515,0.0,2.310149384968749,-0.44706559268109103,4.882892148101825,-0.12416578231292671,0.2730306362334697,-0.06155198259188717
Calml4,0.12837807592417347,-2.2253496952750518,0.1584962308361842,0.0,2.3856381207581476,-0.3070719055063599,2.6253496447807314,-0.17098131885025467,0.3194518498562907,-0.07705278546375588
Calr,0.2645912561967127,-2.2253496952750518,-0.09999998557305174,0.0,2.1101493921822247,-0.04447848201737246,-2.025349716915475,-0.19806842641378092,0.5773824425734754,-0.3288036703308125
Camk1,-0.36860022944947196,-2.2253496952750518,2.2253496952750518,0.0,2.4271418682815407,-0.11312516295481108,4.65069936890968,0.20534614313941973,0.18282923047030428,-0.19321970639643737
Camk1d,0.13576046228365488,-2.2253496952750518,4.3506994049770515,0.0,2.551653110851719,-0.26556815577884985,2.6838458900438638,-0.04268076346286601,0.15710869794196536,-0.11044533317672822
Camk2a,-0.03706351878467722,-2.2253496952750518,4.650699361696207,0.0,2.1856381496120445,-0.41173102611019685,0.29999996393262834,-0.11208842247864943,0.2217287106015891,0.007962889002375333
Camkk1,0.10320566309600405,-2.2253496952750518,2.2253496952750513,0.0,2.1686456446588314,-0.14592843784657203,2.6575424528267733,-0.14772344843914495,0.23660985750547056,-0.0603420229008898
Camp,-0.05999889176624675,-2.2253496952750518,-2.3253496808481033,0.0,2.2686456302318825,-0.10328984524786303,0.29999996393262834,-0.17442395877138353,0.3817624936731928,-0.050533756840532365
Capg,0.2546540207575544,-2.2253496952750518,11.126748476375258,0.0,2.300838438277924,-0.2258565967079415,4.750699354482732,0.00612088037132435,0.26180611165872464,-0.2934793660606006
Capn3,0.18604516873229415,-2.2253496952750518,0.1584962308361842,0.0,2.2686456374453567,-0.3109225291359198,0.3999999495056798,-0.20844403300315037,0.2582821199491469,-0.033890627482750055
Capn9,-0.09132297655197907,-2.2253496952750518,6.77604907861168,0.0,2.268645630231883,-0.1966837678077809,4.750699354482732,-0.09148583626745041,0.26733136610574937,-0.05992647608788747
Capns2,-0.01541551770968233,-2.2253496952750518,4.4506993905501036,0.0,2.3271418754950153,-0.10149839554471085,2.52534965920768,-0.10380519141433256,0.2880330388258886,-0.10059409912812382
Car1,-0.04153268842973942,-2.2253496952750518,2.2253496952750513,0.0,2.5423421785878406,-0.525856587633848,7.266738074213061,-0.03745258726457161,0.15212802649789228,-0.022133633078098108
Car2,-0.39330365525659133,-2.2253496952750518,-2.166853450011919,2.2253496952750518,2.22714188270849,-0.1855376387016336,7.325234319476193,-0.08077051189709929,-0.09861654522546692,0.208953772799211
Car4,0.1533723847120429,-2.2253496952750518,2.3253496808481033,0.0,2.5008384238509747,-0.5103287662549938,2.7160386980899056,-0.027522979919179808,0.18577030756183732,-0.12301285784918754
Car8,-0.14929571263417002,-2.2253496952750518,-0.09999998557305148,0.0,2.7593346498781757,1.2442746588551157,0.19999997835957686,-0.11204979307016934,-0.018381580517128543,-0.21935571926207595
Car9,0.01829893435531992,-2.2253496952750518,-0.09999998557305148,0.0,2.127141904348912,-0.19004642783592524,0.3999999495056801,-0.1015531398228621,0.2566444918861247,-0.06416772093914214
Card10,-0.06534916269805044,-2.2253496952750518,-0.09999998557305148,0.0,2.3593346835410562,-0.2866248540350418,4.950699325628834,-0.08871353528060653,0.26491473495814083,-0.03883388715461365
Card11,0.0560663754989907,-2.2253496952750518,-2.0668534644388674,0.0,2.3575425105345653,-0.23670233416637113,2.6253496447807314,-0.08837391973817973,0.22762935840101384,-0.079361396578367
Casp12,-0.009774461616260787,-2.2253496952750518,0.0,0.0,2.2271418971354366,-0.1528378935160033,4.982892133674876,-0.13471234412595606,0.10713682108963755,0.03977003380968115
Casp6,-0.21324058591423184,-2.2253496952750518,4.650699361696207,0.0,0.06780719195395761,-0.18624964270048266,2.4253496736346287,0.5109275026118499,-0.4996271562893872,-0.2338766854586109
Casq2,0.025373098639995467,-2.2253496952750518,6.576049100252104,0.0,2.5101493633283263,-0.14206227567402346,-1.893156923296382,-0.1349960544313147,0.2688231739079582,-0.0687613028254508
Cbarp,0.024620978305166415,-2.2253496952750518,4.4506993905501036,0.0,2.300838438277924,-0.2951137431113796,0.33219277197866964,-0.08249290053669472,0.2548636553844377,-0.08510118210614392
Cbx2,-0.013282753990377427,-2.2253496952750518,2.3253496808481033,0.0,2.4516531180651935,-0.29471685373650036,2.52534965920768,-0.19776545785014482,0.23105559141711432,0.03761056431370318
Ccbe1,-0.07943038151447274,-2.2253496952750518,-0.09999998557305148,0.0,2.2101493993956973,-0.16292093748700498,2.52534965920768,-0.1329459515270331,0.28142224948271927,-0.025842180742483255
Ccdc106,-0.012887871088673253,-2.2253496952750518,4.4506993905501036,0.0,2.4423421858013157,-0.38323850709833096,7.108241843376876,-0.08268243708084236,0.28939659855048555,-0.09184478708455045
Ccdc114,-0.017876151147779802,-2.2253496952750518,4.550699376123155,0.0,2.6593346546871586,-0.35767418808946716,2.52534965920768,-0.11713047214942592,0.23629785804062037,-0.025872255782243614
Ccdc158,0.01714686627387188,-2.2253496952750518,0.0,0.0,0.10179218743343768,-0.31556079492047157,4.9091955853189155,-0.13785465289092574,0.22880836504885518,-0.01746999128626619
Ccdc171,0.20649990312483638,-2.2253496952750518,2.3838459261112357,2.2253496952750518,2.2763271957077453,-0.38371021603410205,4.882892148101825,-0.3676702157827118,0.2378321012492089,0.06272151685923635
Ccdc184,0.145007740886122,-2.2253496952750518,-0.09999998557305148,0.0,2.3008384454913977,-0.09927165887898518,2.52534965920768,-0.11063423252566022,0.25207691174390406,-0.11492209765938077
Ccdc189,-0.11978602050296683,-2.2253496952750518,-2.3253496808481033,0.0,2.46864560859146,-0.35484248047794537,2.7160386980899056,-0.03846910825236325,0.24531009252030764,-0.0501313560842017
Ccdc39,0.08556253226173197,-2.2253496952750518,0.0,0.0,2.468645618209425,-0.27483445861095224,2.6253496447807314,-0.10671486569724468,0.29083676378020284,-0.10370966117991254
Ccdc62,-0.41417994304427247,-2.2253496952750518,-2.3253496808481033,0.0,2.30083843106445,-0.29101656390082786,9.201398745032837,0.08738946508682441,0.26382901347829624,-0.06352856229008604
Ccdc80,0.11372890726076854,-2.2253496952750518,2.2253496952750518,0.0,2.4516531180651935,-0.1541646334704808,4.850699340055783,-0.15371553411614997,0.2349371765079366,-0.09278039008092838
Ccdc92,0.17830675955541392,-2.2253496952750518,0.19999997835957686,0.0,2.2101493993956973,-0.24297803335129312,2.52534965920768,-0.23064774078982264,0.1917603221629831,-0.00565070398710385
Cckbr,0.0008307599484494388,-2.2253496952750518,-2.3253496808481033,0.0,2.5101493633283263,-0.47244237888202834,2.52534965920768,-0.11691802147642705,0.2318163680739403,-0.02397731844040132
Ccl1,0.3010863007064314,-2.2253496952750518,-2.3253496808481033,0.0,2.327141882708489,-0.2015677710017223,4.850699340055782,-0.2938752163331195,0.1751887824348111,-0.005789028072757335
Ccl12,0.0976336094565777,-2.2253496952750518,4.4506993905501036,0.0,2.2101493921822235,-0.26259342112457074,0.4321927575517215,-0.11868921104633064,0.2268569950441465,-0.06337632709960203
Ccl17,0.0684195410280551,-2.2253496952750518,6.676049085825156,0.0,2.1856381423985707,-0.36830021240973665,2.6253496447807314,-0.09046338818587203,0.24899358130935217,-0.07590721140777283
Ccl2,-0.016472205797379274,-2.2253496952750518,0.0,0.0,2.168645654276796,0.21814131883183382,4.941388393364957,-0.0894754339449683,0.24708903389122128,-0.13068733349707035
Ccl22,-0.0375403766086809,-2.2253496952750518,4.4506993905501036,0.0,2.442342178587842,-0.4989105173636353,2.657542452826773,0.00900552426527269,0.20945173492582952,-0.0884927589886467
Ccl24,-0.129518722822898,-2.2253496952750518,4.609195621386287,0.0,2.310149384968749,-0.23557797664539198,2.5575424672537217,0.17348693477552665,0.07640276616037575,-0.15494861310407368
Ccl3,0.9002442089809607,-2.2253496952750518,2.3838459261112357,0.0,2.251653139705616,-0.7115113048368399,-1.893156923296382,-0.3665106189101218,0.24054358558727024,-0.3318319029331507
Ccl4,0.6940055957147941,-2.2253496952750518,2.383845926111236,0.0,-0.13971154566300575,-0.27060249406624887,4.9091955853189155,-0.19921107106796182,0.2781030839107975,-0.35243686627617804
Ccl5,0.1706479241863324,-2.2253496952750518,-2.6645352591003756e-16,0.0,2.3101493849687493,-0.4272723966277778,2.6575424528267733,-0.18767485478496165,0.21382940552877425,-0.008300538816364222
Ccl6,1.4831565977164103,-2.2253496952750518,6.776049071398207,0.0,1.9101494138226474,-1.2422064236268673,9.333591538651927,-0.6400247089837606,0.18934194318814862,-0.7320410368890643
Ccl7,0.19781435883656479,-2.2253496952750518,-4.4506993905501036,0.0,2.168645644658831,-0.3592671742017628,2.6253496447807314,-0.24794315664603844,0.33917835639783994,-0.05466870595540616
Ccl9,0.9878694803828962,-2.2253496952750518,4.550699376123154,0.0,-0.33971151680910905,-0.5763437607567996,2.4253496736346287,-0.22056035712155028,0.26508720302457245,-0.5373786118338089
Ccnd1,-0.16602689116321118,-2.2253496952750518,4.609195621386287,0.0,2.6101493585193425,-0.1749639367840571,4.950699325628834,0.03985014531210783,0.13704424767910994,-0.08438817262878864
Ccnd2,0.39145380118073053,-2.2253496952750518,0.15849623083618383,2.2253496952750518,2.3271418754950153,0.2861861896097681,4.750699354482732,-0.2255274454775257,0.28335177847397836,-0.2677660079496871
Ccng2,0.14114532758492387,-2.2253496952750518,4.550699376123155,0.0,2.3423421930147903,-0.5158429202992036,7.076049035330835,-0.17174130484572564,0.25924940090977605,-0.05688505930426115
Ccpg1,0.1938423411000708,-2.2253496952750518,2.125349709702,0.0,2.310149384968749,-0.28136339087846973,6.976049049757783,-0.1845206458053563,0.3788247214230168,-0.1404527442793388
Ccr1,0.31485572942354,-2.2253496952750518,4.3506994049770515,0.0,0.11699249773973897,-0.3710129306161864,2.625349644780732,0.29248734018889194,-0.15814029330173895,-0.34298053094484493
Ccr2,-0.6666141066667893,-2.2253496952750518,4.550699376123155,0.0,-0.31520027423893,-0.06580142246397128,0.29999996393262834,0.8295189100291689,-0.7109604709160136,-0.49904835731112873
Ccr3,0.1523288697412422,-2.2253496952750518,2.2253496952750513,0.0,2.2516531324921427,-0.3056219484348396,4.750699354482732,-0.12803798402255062,0.22515581276432112,-0.07646655440504119
Ccr4,0.14254173732490802,-2.2253496952750518,2.125349709702,0.0,2.4686456158049337,-0.1603214168179508,2.6575424528267733,-0.08817107158075796,0.18787762299871205,-0.09429262788167266
Ccr5,-0.25785782511565325,-2.2253496952750518,2.125349709702,0.0,2.068645659085779,-0.3762960704333582,2.557542467253721,0.2689224469768463,0.016678864752062882,-0.14147233532012402
Ccr6,-0.08827120414555266,-2.2253496952750518,2.2253496952750518,0.0,2.5253496736346275,-0.2040277964427407,2.5575424672537217,-0.03729287034815201,0.22121399361818422,-0.06780197160278759
Ccr7,-0.16220855182932112,-2.2253496952750518,4.609195621386287,0.0,2.659334654687159,-0.05696219350821036,4.850699340055783,-0.01959208915346986,0.2142434693177834,-0.08681945275090995
Ccr9,0.20952036609817837,-2.2253496952750518,4.550699376123156,0.0,3.0874632525358057,-0.46126127798325245,5.009195570891967,-0.40542562322849574,0.3325256473471488,-0.010571834636279696
Ccser1,0.029213870691850424,-2.2253496952750518,4.4506993905501036,0.0,2.3008384454913977,-0.33357338177152746,2.52534965920768,-0.09229041208278387,0.17763859930457193,-0.016310848081806474
Cd14,-0.17851983599379798,-2.2253496952750518,-2.3253496808481033,0.0,2.4160387485842247,-0.5603214046580931,7.266738074213061,0.0927287894590494,0.14988127819513092,-0.05095136035421988
Cd160,-0.003764876612070234,-2.2253496952750518,2.2253496952750518,0.0,2.5745349794204087,-0.23882012223237142,4.882892148101825,-0.12968032351987732,0.20688769021734088,-0.02947059830906843
Cd177,-0.05274638442157318,-2.2253496952750518,6.576049100252104,0.0,2.733031210256593,-0.11758625032715145,4.750699354482732,-0.2558408191900302,0.43921641274456136,-0.0795939703111251
Cd2,-0.07198068899012625,-2.2253496952750518,2.125349709702,0.0,2.4160387485842247,-0.58503069132578,-1.9253497313424233,-0.07395386866369288,0.3140146213044208,-0.052308469580092866
Cd200,-0.03008640941290428,-2.2253496952750518,0.0,0.0,2.351653125278668,-0.015560801733197956,2.52534965920768,-0.11136942989672478,0.24492931412867458,-0.052024294548446884
Cd200r2,-0.07185501771133983,-2.2253496952750518,0.15849623083618453,0.0,2.5008384238509747,-0.27328494258282976,4.9413883933649565,-0.13379673317013785,0.3024656482886493,-0.052504801582937674
Cd200r3,1.2252649033992347,-2.2253496952750518,2.325349680848103,0.0,2.0101494066091727,0.4078433510837224,2.4253496736346287,-0.6254268409354741,-0.08300839033825516,-0.4442033437931447
Cd200r4,1.11087922444815,-2.2253496952750518,4.4506993905501036,0.0,1.9516531685595138,0.070772309887673,2.4253496736346287,-0.5064296999261004,0.054468462770643745,-0.39219601594030273
Cd22,-0.07867199082650403,-2.2253496952750518,0.05849624526313235,0.0,2.527141861068066,-0.16633085108682155,2.52534965920768,-0.0574492046328192,0.2593049645998655,-0.07344594396037804
Cd244,0.35930172744025773,-2.2253496952750518,2.2253496952750513,0.0,2.3271418754950153,-0.3262670350841476,0.29999996393262834,-0.08120363363316105,0.17413630447046943,-0.1814869147310684
Cd247,0.20138672149376963,-2.2253496952750518,6.676049085825156,0.0,2.3593346931590213,-0.14585906042589236,2.625349644780732,-0.1173162340356539,0.29639554036115234,-0.1525863875261939
