,Baso,Ccr7_DC,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated
Cxcl16,0.6299248575067307,0.34343639613791355,1.0,0.0,0.6502655308878311,0.06789396900537306,0.21388356766496797,0.8441551164929183,0.09440414326060463,0.3355022513119664
Cxcl2,0.016025878929671077,0.34343639613791355,0.7225016367781962,0.0,0.4425879104834193,0.5399510580533244,0.20995720253887085,0.020527047387012453,0.22767938634682316,0.5028374371956879
Cxcl3,0.2185120429367584,0.34343639613791355,0.7146985496691125,0.34343639613791355,0.7574116133422024,0.1769853904874364,0.08517904807043326,0.1640266470929721,0.13253755428632907,0.6039848203308367
Cxcl9,0.15473110599914336,0.34343639613791355,0.7225016367781962,0.0,0.35142349570759146,0.07016054418836142,0.16521775834265962,0.1363929098078807,0.10072812737524155,0.39194646094630925
Cxcr2,3.833443028237601e-06,0.34343639613791355,0.24591632404364708,0.0,0.7574116133422037,0.007406250293235254,0.4549414565319879,9.466295315261019e-06,0.03134510785618602,0.0029940072201282
Cxcr5,0.7843070914419972,0.34343639613791355,0.5304882395934163,0.0,0.7507612624745721,0.20493565336775,0.27374223218868704,0.4828231252506331,0.029944765355356503,0.20543216666405395
Cxcr6,0.005980280720097518,0.34343639613791355,0.7146985496691125,0.0,0.8620480133148134,0.6324741109009786,0.27667775418315593,0.015684945539831196,0.4688996654304842,0.36716898907811624
Cxxc5,0.6243168760618908,0.34343639613791355,1.0,0.0,0.19864500358280962,0.16933379331517381,0.20995720253887085,0.03053197968814752,0.020241951937983567,0.5960230897074559
Cyba,0.5801911624641913,0.34343639613791355,0.3419256513503085,0.0,0.36429632396164036,0.8002674363594471,0.19616535657526377,0.6224272718386339,1.636012787195641e-05,0.0003808993947242516
Cybb,0.0026308962264001015,0.34343639613791355,0.2887734908836797,0.0,0.8807992434837857,0.5052154511670373,0.27374223218868704,0.01277036085670712,0.005416998517422635,0.020366838010381402
Cyfip2,0.012178591743704687,0.34343639613791355,0.5304882395934163,0.0,0.27046779703060325,0.5424672998337443,0.27667775418315593,6.811392856216878e-06,0.0006928942631129065,0.5019427987643905
Cyp11a1,1.3346704573131957e-12,0.34343639613791355,0.754145572876918,0.0,0.29293014105430293,0.047346056562387405,0.6517665725825422,1.2383547514713215e-08,0.1758023132514163,7.345337208591353e-10
Cyp1a2,0.23902112512572304,0.34343639613791355,0.7146985496691125,0.0,0.6216649913805361,0.07767543506481107,0.08193408125191241,0.3883635323147334,0.01105350704030092,0.08641442171058736
Cyp26b1,0.4983068882776258,0.34343639613791355,0.7772486109790817,0.0,0.9999999999999996,0.29823432808086575,0.27667775418315593,0.0123166370284721,0.010418089930767014,0.7969286959639982
Cyp2a5,0.5806720612944554,0.34343639613791355,0.5710972580054601,0.0,0.29293014105430215,0.4144145652901503,0.16521775834265962,0.13532321793625574,0.006959267144443696,0.30253778720792907
Cyp2b19,0.27855422939456004,0.34343639613791355,1.0,0.0,0.4164895966385076,0.17619400034254185,0.27667775418315593,0.17927508061418015,0.009153381370497626,0.4608251112677777
Cyp2j6,0.5750114973216487,0.34343639613791355,1.0,0.0,0.9999999999999996,0.14743905995970627,0.4969078165307683,0.055529817865371714,0.017005457653269784,0.32635872662408416
Cyp2j9,0.7309065703517577,0.34343639613791355,0.7486382049283824,0.0,0.6319157842760704,0.23095523878025967,0.14967129616814706,0.10772627494332522,0.022989317952857226,0.5609540229562495
Cyp4a12a,0.5417451516746654,0.34343639613791355,0.2887734908836797,0.0,0.735746081290935,0.3400183473206737,0.27667775418315627,0.1514212893313226,0.002803622049200629,0.06908327646863784
Cyp4a12b,0.8636825058119548,0.34343639613791355,0.7146985496691125,0.0,0.9999999999999996,0.9375018766430211,0.3613744035749584,0.11396829131079,0.042920668675190635,0.8764854126881065
Cyp4a14,0.45336652634639907,0.34343639613791355,1.0,0.0,0.851842178173314,0.1553592493559804,0.11676614756543743,0.4278957567139441,0.03703407966153336,0.40638210037987565
Cyp4f18,0.00012105153555910161,0.34343639613791355,0.24591632404364708,0.0,0.8571961012799882,0.05002208152931669,0.3891146716353131,0.1493553827499817,0.005233847631716432,0.0005799584945223431
Cyp7a1,0.603001730114255,0.34343639613791355,0.754145572876918,0.0,0.22570819753872196,0.32833145730831126,0.435384467422977,0.3590426841704073,0.04164693848928815,0.49492529260706253
Cysltr2,0.7003526912052791,0.34343639613791355,0.39164844241357877,0.0,0.6216649913805361,0.2773062800937852,0.20995720253887085,0.1699122667330382,0.013036069522637646,0.34804296018207304
D13Ertd608e,0.2348352201084855,0.34343639613791355,0.6683409327541724,0.0,0.45450756313032303,0.016673955904826183,0.1774171791831062,0.17197875897483983,0.03484534333079868,0.43973377852750917
D630024D03Rik,0.6845613727807781,0.34343639613791355,0.7772486109790817,0.0,0.6414231239525807,0.2068148302980369,0.07221481737181225,0.13704871315587636,0.01275510056706125,0.2872342775922856
D630039A03Rik,0.3424753414926037,0.34343639613791355,0.1965588069166678,0.0,0.6216649913805361,0.06150123803614767,0.21388356766496797,0.0854092694172374,0.03309499540914715,0.9691751451466575
D930028M14Rik,0.47984481376830046,0.34343639613791355,0.5304882395934163,0.0,0.8571961012799872,0.4576158398740887,0.13350848004267166,0.28020422662634714,0.02804976689590809,0.7750418672352369
D930048N14Rik,0.7070880197424813,0.34343639613791355,1.0,0.0,0.9999999999999996,0.7092158183854258,0.20995720253887085,0.4721305227275301,0.006442859492569322,0.41414427305812707
Dab2,0.14423919375459818,0.34343639613791355,0.79497646682706,0.0,0.7574116133422025,0.06913329179340656,0.27374223218868726,9.758460423647355e-07,0.6098861294543452,7.769507475130464e-05
Dach1,0.15803602468436204,0.34343639613791355,0.4322418897792327,0.0,0.3870067291825581,0.2278645752582583,0.27667775418315593,1.3717058411238725e-06,0.00035521540728125774,0.40674171483132127
Dact1,0.22946310343027762,0.34343639613791355,1.0,0.0,0.9999999999999996,0.03093006106353814,0.3661549515482643,0.11396829131078895,0.004810158088221958,0.19031992308038562
Dapk2,0.8248748445982131,0.34343639613791355,0.4770122828436911,0.0,0.30862343276937715,0.07854258285066348,0.20995720253887085,0.634676256628931,0.008427370643924762,0.25095835261843374
Daxx,0.4606000748362179,0.34343639613791355,0.7486382049283824,0.0,0.9999999999999996,0.4536337477915431,0.27374223218868726,0.6460227965903222,0.18346423822242625,0.015624207301060188
Dbndd1,1.0,0.34343639613791355,0.7486382049283824,0.0,0.750761262474571,0.05188751859439509,0.1496712961681471,0.11733741287486313,0.0008912604762639631,0.4796651243442652
Dbp,0.1949355649770746,0.34343639613791355,0.754145572876918,0.0,0.6662226479043264,0.18933251385761074,0.19616535657526377,0.22038856672786927,0.02598540589577024,0.6891463213869558
Dcaf12l1,0.8997150121013722,0.34343639613791355,0.7225016367781962,0.0,0.49355563229506283,0.30358508784021143,0.1367146380647396,0.08927186800313666,0.011495582843422617,0.9060946434815117
Dcstamp,0.09280705631571172,0.34343639613791355,0.6288057784889425,0.0,0.8807992434837857,0.8626317955138536,0.2540642411471291,0.3698993118796742,0.002912667748554936,0.5265687956270769
Ddc,0.34978837118387707,0.34343639613791355,1.0,0.0,0.2425824318870335,0.00018988613508905006,0.1576014146486597,0.9700633048246365,0.4829263907596144,0.01185071419475405
Ddhd1,0.531700952536015,0.34343639613791355,0.7225016367781962,0.0,0.5530499058440133,0.19587031071329342,0.08193408125191241,0.7483359490189454,0.03128745679527027,0.1471566295637855
Ddit4l,0.5541755927226921,0.34343639613791355,0.7772486109790817,0.0,0.5316551998064128,0.053374513615519925,0.5210683038275797,0.02134102165170176,0.013047420716385856,0.8150073440635979
Ddn,0.5141531590747042,0.34343639613791355,0.7486382049283824,0.0,0.6216649913805361,0.03309368569669309,0.2540642411471293,0.048150483945568916,0.01398188409670328,0.9686276714547318
Ddt,0.4385925772678311,0.34343639613791355,0.7486382049283824,0.0,0.9999999999999996,0.1584826970074002,0.27374223218868726,0.01177275837787632,0.34527766367424406,0.1476436376664063
Ddx58,0.8349056233875998,0.34343639613791355,0.5710972580054601,0.0,0.2376559929629349,0.1919328030792157,0.1576014146486597,0.975426450011204,0.2500843098766955,0.38332132402674635
Dennd2a,0.7524986787354174,0.34343639613791355,0.7146985496691125,0.0,0.4425879104834193,0.6162743525999919,0.27667775418315593,0.3628348704859279,0.0102268213664348,0.13283151781543764
Dennd5b,0.818442463997648,0.34343639613791355,0.5304882395934163,0.0,0.7435636411058206,0.05459259950444617,0.1576014146486597,0.5117687211884792,0.09376142847416596,0.7631058140053059
Dgat2l6,0.8288666994331542,0.34343639613791355,0.5710972580054601,0.0,0.30862343276937715,0.13556024225987215,0.27374223218868726,0.6789841689558167,0.008913554002913802,0.10731884907132756
Dgkb,0.8175604106363576,0.34343639613791355,0.7772486109790817,0.0,0.7574116133422024,0.010234976517893629,0.17741717918310634,0.36679167588655903,0.0023811689059367084,0.4299100367288652
Dhrs2,0.8624346462000358,0.34343639613791355,0.5710972580054601,0.0,0.3870067291825581,0.3337926476130687,0.08193408125191241,0.17662002862958376,0.005259698834443859,0.30031457430425507
Dhrs3,0.9627235235722297,0.34343639613791355,0.21162603755101586,0.0,0.5985670992752707,0.7827343247945853,0.27667775418315627,0.638641609606522,0.0010055425662890674,0.015642069636525216
Dhrs9,0.37634500085067846,0.34343639613791355,1.0,0.0,0.8459074199150943,0.4451334520910195,0.20995720253887085,0.20872511540409436,0.002230019127671084,0.38288547710775367
Dhx58,0.35354514694954975,0.34343639613791355,0.7486382049283824,0.0,0.5627590354661907,0.04519604951643595,0.27667775418315593,0.14884986346021034,0.0396474588639004,0.09045461427641752
Dio1,0.4647953076215837,0.34343639613791355,0.4659406198264786,0.0,0.6105818585386843,0.07148720491851851,0.21388356766496797,0.23936931274236056,0.004402257354893342,0.5279474830799444
Dio2,0.3391384778758626,0.34343639613791355,0.754145572876918,0.0,0.8807992434837857,0.4962369172944151,0.2540642411471293,0.011742065006853862,0.00010033302714234802,0.3742895213619549
Dkkl1,0.4072916160878737,0.34343639613791355,0.4770122828436911,0.0,0.7435636411058208,0.4314196347011675,0.3891146716353129,0.00024426172599137006,0.006605148408846282,0.7142243549837398
Dlk1,0.18012766400605654,0.34343639613791355,1.0,0.0,0.9999999999999996,0.00024436539559274093,0.3891146716353129,0.00020756363580069458,0.5097962236357476,1.1061566930227047e-06
Dlk2,0.14111876461579598,0.34343639613791355,0.7146985496691125,0.0,0.21285665591051628,0.044954721876382886,0.18521751378376464,0.0565613612863014,0.05842076009119395,0.9407280610549484
Dll1,0.5173035934923979,0.34343639613791355,0.7486382049283824,0.0,0.750761262474571,0.3745505595758376,0.27667775418315627,0.07983024177375404,0.028102972404013323,0.9748418016781566
Dll4,0.8921680850580265,0.34343639613791355,0.7225016367781962,0.0,0.7574116133422025,0.019869547454820013,0.3891146716353129,0.7522226911978893,0.006140623046098269,0.09551121353856545
Dmd,0.13815822689545115,0.34343639613791355,0.4322418897792327,0.0,0.8620480133148125,0.8196636473690465,0.3023793422591034,0.04330967907137504,0.029134712031355765,0.19586855831659575
Dmkn,0.0001813421854254421,0.34343639613791355,0.4770122828436911,0.0,0.8620480133148134,0.027014363133240762,0.389114671635313,3.815888233600209e-05,0.1454594850197961,0.00472653856845854
Dmrt2,0.34061810929981395,0.34343639613791355,0.2887734908836797,0.0,0.7357460812909338,0.15344449257399287,0.08193408125191241,0.07360574369524853,0.012551817423558686,0.728012020124583
Dmxl2,0.00018988970189981529,0.34343639613791355,0.4322418897792327,0.0,0.6734505236090382,0.0023780193339258586,0.27374223218868726,0.029030006342369807,0.0014892495356622934,0.0003164847076278604
Dnaic1,0.7368814033935567,0.34343639613791355,0.39164844241357843,0.0,0.47893309374181814,0.16472385658313712,0.24814545323756382,0.08450295275619929,0.0009971337625040617,0.3371034488605107
Dnajc28,0.8499853830282075,0.34343639613791355,0.4322418897792327,0.0,0.9999999999999994,0.26929978657842485,0.27667775418315593,0.32692284803133,0.027166831312181627,0.42473474436410374
Dnajc7,0.3163777184410882,0.34343639613791355,0.7146985496691125,0.0,0.33786953611218395,0.053348826507462435,0.3891146716353129,0.5322819018084121,0.19976325452795365,0.570737345711496
Dnase1l3,0.6200089073897517,0.34343639613791355,1.0,0.0,0.40219669687493953,0.0554139172144786,0.27374223218868726,0.795877525101711,0.012088208079418966,0.031063061654631255
Dnase2b,0.0012700715890580593,0.34343639613791355,0.08719469063735687,0.0,0.7076615286798509,0.13556024225987198,0.1801381515025848,0.11395901070615203,0.004191143619503819,0.001737504488254103
Dnmbp,0.7184041220326296,0.34343639613791355,0.754145572876918,0.0,0.5071614052294533,0.3775197395976879,0.09952466413547872,0.2829546449917901,0.04046942177705013,0.5120684125476989
Dntt,5.830997272054606e-05,0.34343639613791355,0.754145572876918,0.0,0.07614474455866836,0.4051395624706209,0.20995720253887085,2.239721503635757e-05,0.010615680097568874,0.13348943206655461
Dok2,0.01799451980879245,0.34343639613791355,0.35784754802199326,0.0,0.7357460812909336,0.2349468799009089,0.1496712961681471,0.007770852340199018,0.2269986415183513,0.2805121994115229
Dok4,0.9608957753618246,0.34343639613791355,0.5304882395934163,0.0,0.7178996397122077,0.48028018298791586,0.1367146380647396,0.6664423855198532,0.2264062081473407,0.12196909018959969
Dok7,0.18629748203350374,0.34343639613791355,0.7146985496691125,0.0,0.40219669687493953,0.4813942560465344,0.27667775418315593,0.8347748370976136,0.0278852577119241,0.3530942828685305
Dopey2,0.7249103475116649,0.34343639613791355,0.754145572876918,0.0,0.8742141557253142,0.3109740083899438,0.1367146380647396,0.9602324649798211,0.02146488080737593,0.055718610258321824
Dpcr1,0.6183368893319878,0.34343639613791355,0.3419256513503083,0.0,0.7272240155068401,0.049381601287672,0.18521751378376494,0.3251492544171585,0.006559394529771767,0.43889077118347986
Dpep2,0.7054290166108381,0.34343639613791355,0.754145572876918,0.0,0.8664652231226172,0.007654826446941191,0.13350848004267166,0.15979748120297696,0.2635132242959365,0.24376736562340198
Dpf1,0.5396663344690189,0.34343639613791355,0.7486382049283824,0.0,0.5071614052294533,0.022155678629250802,0.19616535657526377,0.4446467110389747,0.0064966182460519575,0.15186505469958478
Dpp4,0.020616905122434515,0.34343639613791355,0.5109359300220009,0.0,0.45450756313032303,0.6273285531213134,0.29203906003758956,0.0020513241091770925,0.925242412095044,0.3916698714405219
Dpy19l2,0.932085877907711,0.34343639613791355,1.0,0.0,0.8571961012799882,0.6825641955418414,0.1852175137837647,0.07759104493436651,0.0029315944287198557,0.3215814212822406
Dpys,0.896709982773778,0.34343639613791355,1.0,0.0,0.8664652231226158,0.5955830291241996,0.3613744035749584,0.23455642997521978,0.008352239912068482,0.3817600742411307
Drc7,0.45416173825000794,0.34343639613791355,0.4770122828436911,0.0,0.7435636411058206,0.1286543347068251,0.27374223218868726,0.06054076821015115,0.042238156907160145,0.9407849763085167
Dscam,0.2920224845363084,0.34343639613791355,0.7772486109790817,0.0,0.32360725103028676,0.1988072715875703,0.18521751378376494,0.06405788518706011,0.005497045467856063,0.13396894605660842
Dstn,0.39241307263013103,0.34343639613791355,0.39164844241357877,0.0,0.585512709558519,0.16433656766327895,0.08517904807043326,5.8015408657587986e-05,2.099609033836425e-09,1.550926978320067e-05
Dtx3l,0.6269653276300113,0.34343639613791355,0.7772486109790817,0.0,0.3881391027102511,0.3337926476130686,0.09902269935236281,0.6235915959643221,0.18186376422675343,0.8332370404261066
Duox2,0.9593979887810489,0.34343639613791355,0.24591632404364708,0.0,0.7435636411058206,0.785992349501707,0.1367146380647396,0.20801252573038145,0.007773177651460573,0.382167792477659
Dusp1,0.22751190826659615,0.34343639613791355,0.754145572876918,0.0,0.47893309374181814,0.0787179747607361,0.29203906003758956,0.18618874629371723,0.004014716033061735,0.15682524807071876
Dusp10,0.13502906914866525,0.34343639613791355,0.5304882395934163,0.0,0.49355563229506283,0.007411593409751635,0.27374223218868726,0.11118081664855425,0.016307429160863356,0.5143857336988243
Dusp6,1.0536084957188553e-07,0.34343639613791355,0.19655880691666777,0.0,0.862048013314814,0.011697888825156324,0.18521751378376494,0.0001173243920313402,0.0379458989420317,0.0003678672367396621
Dynlrb2,0.379451882125848,0.34343639613791355,1.0,0.0,0.36429632396164036,0.37321122004274365,0.1367146380647396,0.08788501545371653,0.04847396147991298,0.47190222483947686
Dytn,0.3608234419298162,0.34343639613791355,0.19655880691666777,0.0,0.7178996397122077,0.14733721558102666,0.21388356766496797,0.12274747056281343,0.02969961476320437,0.6532812235258438
E030042O20Rik,0.69301490638555,0.34343639613791355,0.32575741882130294,0.0,0.7435636411058206,0.08010290162148401,0.3023793422591034,0.11568590840973537,0.021478282864141926,0.7916343681289562
E130102H24Rik,0.9046672839022439,0.34343639613791355,0.5304882395934163,0.0,0.4164895966385076,0.06439695607888468,0.02919565754361558,0.4534429759598516,0.02569301786719467,0.49742812347170884
E230013L22Rik,0.6448140406634929,0.34343639613791355,0.4507918774045334,0.0,0.47893309374181814,0.5336990984659915,0.2099572025388705,0.14299763813788083,0.031580366386527045,0.44570650842557946
E230025N22Rik,0.5396663344690187,0.34343639613791355,0.39164844241357877,0.0,0.8664652231226158,0.4925695285212769,0.3891146716353129,0.15233715103068124,0.028102972404013313,0.6563070606061694
E330020D12Rik,0.05379449305779494,0.34343639613791355,1.0,0.0,0.5427034706249418,0.8640251712302772,0.3023793422591034,0.008516796742016938,0.06962972319374511,0.2723312915346619
Ear1,0.038100649389439266,0.34343639613791355,0.03925885713933289,0.0,0.8837381335618516,0.0021301652248314896,0.09902269935236281,0.5230015724197619,0.07240837161231178,0.00223932564392323
Ear2,0.22264145802137747,0.34343639613791355,0.6288057784889425,0.0,0.7357460812909336,0.08285524278467618,0.21388356766496797,0.4397544255273421,0.0240004196183456,0.16271515332396155
Ear6,0.6907632099154164,0.34343639613791355,0.10986484382837618,0.0,0.6105818585386843,0.14613826113295783,0.1367146380647396,0.7741419650642544,0.007301378651743812,0.020474569544469336
Ebf1,0.3458626637450999,0.34343639613791355,1.0,0.0,0.33786953611218395,0.4608065601639645,0.27374223218868726,0.007375701553054281,0.15941108235189672,0.775098436235381
Ebf2,0.7365734674653246,0.34343639613791355,1.0,0.0,0.5316551998064128,0.10038910634994921,0.09952466413547872,0.22332107042266694,0.015424275104198613,0.4160270117911026
Edn1,0.005391356461220867,0.34343639613791355,0.4322418897792327,0.0,0.2704677970306032,0.9426070793755503,0.27667775418315627,0.00976971692434691,0.03277252224203914,0.11436568838959124
Ednra,0.9591522162671464,0.34343639613791355,1.0,0.0,0.5071614052294533,0.25415327001071447,0.1801381515025848,0.2795258971669795,0.005643048634312653,0.33000383839474723
Eef1a1,0.14145195801157506,0.34343639613791355,0.7146985496691125,0.0,0.750761262474571,9.340385685521387e-05,0.18521751378376494,0.00672047157544059,0.4697540589331999,0.020037141565596422
Efhd2,0.8906059426035755,0.34343639613791355,1.0,0.0,0.8620480133148125,0.9396204359029221,0.1367146380647396,0.0023635671455873144,0.6286404228414377,0.0029874256026396063
Efna1,0.5590900793319403,0.34343639613791355,0.6288057784889425,0.0,0.9999999999999996,0.030247450696535286,0.30237934225910323,0.5933319913072577,0.06037643405196512,0.41187521578590447
Efna5,0.026208572327334652,0.34343639613791355,1.0,0.0,0.47893309374181814,1.0,0.09902269935236281,0.03867402988108392,0.04332589658373928,0.1691337314072967
Efnb2,0.5604424377365614,0.34343639613791355,0.4322418897792327,0.0,0.44635963970706927,0.1752145096504723,0.0712408847771604,0.48504211112128437,0.01075198511864561,0.20292707335135407
Egfem1,0.5292989798534081,0.34343639613791355,0.3419256513503085,0.0,0.8705046208262098,0.4059369674400798,0.16521775834265962,0.4614955815806556,0.020733685015529385,0.06477173010389282
Egfl7,0.9579894211583534,0.34343639613791355,0.49440454807463674,0.0,0.6414231239525807,0.596015019251756,0.5210683038275797,0.07876337514052116,0.14444734088601116,0.5301551012909396
Egflam,0.7090141909522496,0.34343639613791355,0.7486382049283824,0.0,0.750761262474571,0.017348833480013946,0.02919565754361558,0.8615705875731283,0.09782192349655294,0.8430588919384588
Egln3,0.9220783567753579,0.34343639613791355,0.7146985496691125,0.0,0.7357460812909336,0.0052085268293463995,0.27374223218868704,0.019615440132887237,0.0003057668863854442,0.891378760186644
Egr1,0.0011404965427760216,0.34343639613791355,0.7146985496691125,0.0,0.5316551998064128,0.05267519561592917,0.27667775418315593,2.9874773417432375e-05,0.30369258752129086,0.3369200459928894
Egr2,0.8313823515091614,0.34343639613791355,0.7225016367781962,0.0,0.35142349570759135,0.31248946044947334,0.18521751378376494,0.45585716870223547,0.0017657702014766015,0.12802413892044723
Ehd3,0.02586626044657151,0.34343639613791355,0.21162603755101586,0.0,0.308280078370535,0.044517384747571276,0.03606645683809244,0.07831590285545802,0.012460006720553422,0.02578084577590931
Elane,0.03656908903191324,0.34343639613791355,0.08090427958087414,0.34343639613791355,0.25678560537948375,0.0009345266832600938,0.057388523096907784,5.576942369487112e-11,2.833975547380551e-12,4.731027035525459e-09
Elavl3,0.8120889964059528,0.34343639613791355,0.7146985496691125,0.0,0.5198337559061833,0.46536906768700637,0.09952466413547872,0.4352057949175372,0.01221781304385267,0.3240521399891664
Emb,0.0004280803695525405,0.34343639613791355,0.754145572876918,0.0,0.4164895966385086,0.0021439325074603943,0.27667775418315627,5.415252688215442e-07,0.6021194743119526,9.302605437415673e-06
Emcn,0.9267959836327373,0.34343639613791355,0.7146985496691125,0.0,0.4425879104834193,0.5897624417676794,0.5210683038275797,0.09482942604953337,0.055054275104312954,0.813867365587897
Emid1,0.1248418581161749,0.34343639613791355,0.5304882395934163,0.0,0.28147399675097606,1.0,0.6517665725825422,0.016640872512126065,0.04303147289557488,0.5463166434865565
Emilin2,3.0400570991985227e-06,0.34343639613791355,0.7225016367781962,0.0,0.37088829748850627,0.45725442447688636,0.27667775418315593,0.48194255122681984,0.08615423112455194,2.4296204971087425e-05
Emp1,0.0434409361824367,0.34343639613791355,0.7146985496691125,0.0,0.4164895966385078,0.02534185777945553,0.05163306797952233,0.006186359755356972,0.40289608578570535,0.07791635476041925
Emx2,0.7011022031750294,0.34343639613791355,0.7486382049283824,0.0,0.7435636411058206,0.25915872006697865,0.23285516038142712,0.16983114753282114,0.0077117415060799594,0.4059165371025798
Enam,0.7378861742391831,0.34343639613791355,0.754145572876918,0.0,0.5316551998064128,0.6957274947613226,0.09210155387053072,0.24879040696515875,0.018237573678063196,0.17194752235803715
Enc1,0.8760146669610449,0.34343639613791355,0.754145572876918,0.0,0.5071614052294535,0.26213262819580235,0.20995720253887085,0.13830607182381152,0.006610899393436999,0.26560395478760196
Endou,0.7344640535119713,0.34343639613791355,0.5109359300220009,0.0,0.5198337559061833,0.24824137502496355,0.1367146380647396,0.12328582308627563,0.004207191738907548,0.4669968133484035
Engase,0.79065032051187,0.34343639613791355,0.5304882395934163,0.0,0.6105818585386843,0.23985399661299556,0.14967129616814706,0.359756970284684,0.006403875435340393,0.20668014321379458
Enho,0.42648222391744217,0.34343639613791355,0.2887734908836797,0.0,0.3870067291825581,0.2963426281571706,0.27667775418315593,0.025149637386583042,0.03535706699326552,0.9292986047718748
Enkur,0.4930256707269316,0.34343639613791355,0.4507918774045334,0.0,0.7635770390169904,0.21128972223381545,0.3891146716353131,0.5590051595219876,0.04410706535447366,0.2384992253168661
Eno2,0.8218483182184565,0.34343639613791355,1.0,0.0,0.750761262474571,0.5685346947147432,0.27667775418315593,0.16305656001638216,0.058685911810705024,0.9358099779280209
Eno3,0.9342724796836618,0.34343639613791355,0.7146985496691125,0.0,0.5071614052294533,0.5336990984659915,0.1367146380647396,0.4192282743656881,0.012207661189844836,0.28502751848647767
Enox1,0.92606823935841,0.34343639613791355,1.0,0.0,0.7357460812909336,0.2614952777479361,0.12599000016217873,0.15711703755588927,0.019582343206713846,0.5349193128882188
Entpd3,0.508615287169276,0.34343639613791355,0.32575741882130294,0.0,0.7746598472437721,0.36441628642427204,0.21388356766496797,0.4012117010527827,0.36746100464256615,0.08798481686223251
Eomes,0.6962625623994141,0.34343639613791355,0.7146985496691125,0.0,0.30862343276937715,0.002810306988333435,0.23285516038142712,0.2128200825056714,0.011192119528709498,0.934834527925224
Epb41l1,0.5166876088034315,0.34343639613791355,1.0,0.0,0.5198337559061833,1.0,0.5210683038275797,0.08813860749585357,0.05155162065482408,0.6549335047697314
Epb41l3,0.2458049239026071,0.34343639613791355,0.754145572876918,0.0,0.5855127095585192,0.45569940586947577,0.27667775418315593,0.021555542216087752,0.07817989582297023,0.906494018153057
Epb41l4b,0.4509642436637553,0.34343639613791355,0.2807760858987267,0.0,0.7272240155068401,0.25915872006697893,0.11481929613816863,0.028089959614867797,0.0823219308219739,0.21167898348759884
Epgn,0.24036918482983782,0.34343639613791355,0.3419256513503083,0.0,0.5985670992752707,0.19049949677625136,0.18521751378376494,0.14574906371375543,0.0816870763549721,0.3578747374205814
Epha2,0.6756040197167863,0.34343639613791355,1.0,0.0,0.4632180753936349,0.9485951054919123,0.11481929613816863,0.023006155483908868,0.07547992408572853,0.6321559426109584
Ephb1,0.5310207751680661,0.34343639613791355,0.754145572876918,0.0,0.7357460812909336,0.06152043694824067,0.11676614756543743,0.249912734560848,0.06424908498656375,0.6387234870608208
Ephb2,0.6174926753650101,0.34343639613791355,0.17609366909960422,0.0,0.5198337559061833,0.6407600991352354,0.18521751378376494,0.2926981274471977,0.014627396982277042,0.44429537836783684
Ephx2,0.9376417940889074,0.34343639613791355,0.754145572876918,0.34343639613791355,0.9999999999999996,0.3316656496204794,0.14967129616814706,0.1950746348514043,0.04318856398603347,0.8108426009277032
Eps8l1,0.3685451160876536,0.34343639613791355,0.7146985496691125,0.0,0.585512709558519,0.15037183578997634,0.11481929613816863,0.3127119984860277,0.002608467376862705,0.020130618623348556
Epsti1,0.23362908727316295,0.34343639613791355,0.5304882395934163,0.0,0.4425879104834193,0.015794732631176818,0.5210683038275797,0.17403992258511733,0.5850887077185757,0.65930540846764
Epx,0.09331096482062218,0.34343639613791355,4.950008676088556e-06,0.0,0.5713074046149444,0.00016922683628961533,0.27667775418315593,0.6153016805197418,0.28928316931839176,0.0065003878227708305
Ermap,0.16022351169088234,0.34343639613791355,0.7146985496691125,0.0,0.4299345449214833,0.09845060056009165,0.06073689606275019,0.9719227842660045,0.0499332905546945,0.919837683398328
Ero1l,1.1824085211273756e-05,0.34343639613791355,0.5304882395934163,0.0,0.8705046208262098,0.6745173040414673,0.19616535657526377,0.01630777680294595,3.986163081999158e-05,0.00012592143094551962
Esam,0.23740047657456687,0.34343639613791355,1.0,0.0,0.7272240155068401,0.5917302442762233,0.1367146380647396,0.025752890293149894,0.015430566320007147,0.7521696456347703
Esm1,0.7832797206015989,0.34343639613791355,0.754145572876918,0.0,0.3870067291825581,0.15572349081414955,0.3661549515482643,0.122419373144559,0.0037609684566826565,0.3834601724507337
Espn,0.9149370233684023,0.34343639613791355,0.7225016367781962,0.0,0.7357460812909338,0.18350386651400477,0.20995720253887085,0.9999999999999925,0.10676745830752213,0.08053482167016787
Espnl,0.14080157504262095,0.34343639613791355,0.5109359300220009,0.0,0.25678560537948353,0.29550782750855475,0.19616535657526377,0.05786406244609993,0.0025793385469659066,0.027343841436732835
Esrrg,0.8458292809177977,0.34343639613791355,0.5304882395934163,0.0,0.7076615286798509,0.46814119315206837,0.27667775418315593,0.7645071598782395,0.04162829221501932,0.4318872129472796
Etohd2,0.44493327020069473,0.34343639613791355,0.4659406198264786,0.0,0.8664652231226172,0.196060842092025,0.27667775418315593,0.2045461320183656,0.002297459001635346,0.24293178029548335
Etohi1,0.48891948518500883,0.34343639613791355,0.754145572876918,0.0,0.5427034706249416,0.2149255143768689,0.3613744035749584,0.3609657476115691,0.010787071703467188,0.2060055082395329
