,Baso,Ccr7_DC,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,n
Ccdc92,0.3144465440294374,7.037173627430806,18.722941101905576,0.0,7.667811983135693,0.8509889743446489,16.835272788033873,0.2672775748129705,0.3787821991551582,0.20223885443055434,10
Cckbr,0.49784746869169,7.037173627430806,12.810971234288846,0.0,7.678653389624155,0.6866520965064902,19.836201310510194,0.3289134672627014,0.30450460540698454,0.22243391573284385,10
Ccl1,0.4110977383989928,7.037173627430806,16.55806318834872,0.0,7.765066776626986,0.5876126189807407,20.844610611320675,0.24561688366157944,0.23856290840221064,0.1921006547465287,10
Ccl12,0.37527323600114604,7.037173627430806,20.6953342480594,0.0,7.806409127214387,0.5957708188562632,18.765181133187493,0.2174267480160847,0.26205845031562985,0.15036971893605156,10
Ccl17,0.37565356074197986,7.037173627430806,15.191010887562333,0.0,7.666103037074493,0.7109848668752478,16.967923913021185,0.2686254126751846,0.33197470335751034,0.18987558692201617,10
Ccl2,0.37013215271211414,7.037173627430806,18.446085806263678,0.0,7.690669747021523,0.5397580999919832,18.118222705422788,0.282224198076678,0.2819871956417067,0.1224297312398471,10
Ccl22,0.3942770077201996,7.037173627430806,14.256742041579633,0.0,7.696443939495846,0.9601739575523276,16.867805229860167,0.2683638031574449,0.17207226433350728,0.194579960786521,10
Ccl24,0.39609620452732214,7.037173627430806,14.483656168121593,0.0,7.787240186130312,0.7764191302744987,16.734574244905275,0.2269813466030499,0.3560792106380729,0.18037107101992245,10
Ccl3,0.38481676240038887,7.037173627430806,16.549966725052016,0.0,7.764751976673787,0.6496145958308824,16.97871401773584,0.2813513858030902,0.2851495578951507,0.21999777671490103,10
Ccl4,0.2970000753618012,7.037173627430806,19.926999161098333,0.0,10.743817841862242,0.5957166381067559,17.942422532925498,0.2652297611797704,0.2465077991764316,0.16121565592292855,10
Ccl5,0.2979566624260465,7.037173627430806,10.733867689387926,0.0,7.767023688834839,0.8182618727887799,19.987910012997396,0.21290957810999064,0.23751864983404855,0.11676848839225455,10
Ccl6,0.2848837205457177,7.037173627430806,21.432933358223913,0.0,7.5435343303658735,1.0106499219190166,18.99071722977813,0.28476530857260907,0.29803590178892103,0.2534289690227335,10
Ccl7,0.39652465637593753,7.037173627430806,14.429134224608047,0.0,7.6425254395449915,0.5173124065139602,16.967923913021185,0.23316454219152674,0.234635037514544,0.15295988856503634,10
Ccl9,0.22157747931346325,7.037173627430806,17.81458230944952,0.0,10.757587078153646,0.865675002356131,19.722287599178593,0.24047659808062616,0.2961662052750094,0.241779418473999,10
Ccnd1,0.3596525502317591,7.037173627430806,18.02137590228755,0.0,7.648784669694094,0.6814809368440286,18.122268255535808,0.26422283815294795,0.30495371415528577,0.18185468783421693,10
Ccnd2,0.30864504553492256,7.037173627430806,18.664063916504016,7.037173627430806,7.589054447412096,0.5116621918352338,17.762730311948033,0.314156482998597,0.35219031683723434,0.20750064273239704,10
Ccng2,0.49096995085406886,7.037173627430806,20.793100689299212,0.0,7.85527257752652,0.7689007418443445,18.575201961216337,0.2709381276596072,0.270839554783362,0.179280719046834,10
Ccpg1,0.31967504392416735,7.037173627430806,16.587902239755067,0.0,7.767023688834839,0.5255377479926855,15.376601973250578,0.25793536460965816,0.2814357969592331,0.162427719786,10
Ccr1,0.3265283779940952,7.037173627430806,14.287110121347496,0.0,11.298827872697665,0.7139140899234724,16.82157011359121,0.22639264597847744,0.33246869547656405,0.17355390775179938,10
Ccr2,0.3552138744029594,7.037173627430806,9.608182807450921,0.0,11.144192663009484,0.6667665684808806,18.585925751859502,0.1585930822727752,0.36591994914436227,0.22434883746223017,10
Ccr3,0.4178930348383452,7.037173627430806,16.576676410531345,0.0,7.764751980030223,0.5306081352611506,17.901391257849443,0.2908221676630317,0.27317867895154513,0.18263745179052382,10
Ccr4,0.3989905690641537,7.037173627430806,19.626690329733226,0.0,7.6836590459209795,0.48900970782351083,17.01376131559712,0.22039135742528732,0.26327619315679945,0.1625643465297853,10
Ccr5,0.4080760426369486,7.037173627430806,16.587902239755067,0.0,7.86593955944874,0.6328915940733119,16.88168226184399,0.21538797448150046,0.2989011471325249,0.189130123027192,10
Ccr6,0.4345300093081272,7.037173627430806,19.74284412729458,0.0,7.680807111379844,0.5805177813862953,19.875604860567908,0.26386944855347055,0.24577094638128455,0.17019692554466453,10
Ccr7,0.37467770865280375,7.037173627430806,14.483656168121593,0.0,7.715788705773618,0.5061443763759179,17.874677566949252,0.2575385990515983,0.37888312558295056,0.1921794903153505,10
Ccr9,0.40998034108231823,7.037173627430806,17.814582309449516,0.0,7.672470319938797,0.7092258528341181,18.05228004873304,0.22203989664741383,0.31729757613337134,0.17599345231445132,10
Ccser1,0.4113800555249632,7.037173627430806,14.256742041579633,0.0,7.64603578225109,0.5502907751657142,19.836201310510194,0.22341676128957003,0.30652014455554916,0.16575711059930667,10
Cd14,0.24969283229999376,7.037173627430806,16.55806318834872,0.0,7.8591077439120225,0.6643859713136134,18.75800997060503,0.20812631593392605,0.26405874006001556,0.161918554429833,10
Cd160,0.4697149074122232,7.037173627430806,12.640906114843297,0.0,7.6559077075927515,0.9020144167677114,18.051253434930707,0.17557362724459635,0.3126098346765636,0.17247164190000766,10
Cd177,0.36797319563284353,7.037173627430806,15.072588862466633,0.0,7.697271398585458,0.823472559712768,17.901391257849443,0.2553356395319631,0.23907284181375166,0.16600470038524143,10
Cd2,0.4320602222222789,7.037173627430806,19.626690329733226,0.0,7.848681699415756,0.5740905340704805,16.923165850922363,0.29436956936176845,0.26325808041172527,0.22830838660084699,10
Cd200,0.38011221861680244,7.037173627430806,18.446085806263678,0.0,7.724557189904924,0.5002405580770651,19.836201310510194,0.19634909208071996,0.24496960815817667,0.15500570213975493,10
Cd200r2,0.581726358654549,7.037173627430806,18.664063916504016,0.0,7.802020841671999,0.40872503015653366,20.936056615009196,0.28540878004144976,0.2912656060371441,0.18532490270100863,10
Cd200r3,0.2407347846618604,7.037173627430806,16.71337486981796,0.0,7.698544240418985,0.609143927511706,16.700902836707396,0.2783767398792344,0.2961560563631646,0.21324702653838373,10
Cd200r4,0.28325350317683123,7.037173627430806,17.839517567897623,0.0,7.5513002340317845,0.5730017862538561,19.722287599178593,0.2975382410564393,0.2681706360037797,0.19725243712792712,10
Cd22,0.39639646301986226,7.037173627430806,15.110306642326789,0.0,7.664980829006696,0.5551275741401156,16.835272788033873,0.2071137904713444,0.3127456755190496,0.18867803894247684,10
Cd244,0.43364438518795406,7.037173627430806,12.835019604032313,0.0,7.591811073131525,0.6105399930128348,18.585925751859502,0.2887688403393786,0.26278526977259636,0.24819659798380603,10
Cd247,0.29453040949372133,7.037173627430806,18.594636463271364,0.0,7.960178074207951,0.6219548927936219,16.82157011359121,0.15516532459754595,0.21066085951280905,0.09034573205870586,10
Cd24a,0.4324207007298521,7.037173627430806,19.74284412729458,0.0,7.785079258388112,0.47269259161971483,20.78253755258439,0.22031257771363666,0.26675405602899555,0.11561585352214374,10
Cd27,0.4256825398137218,7.037173627430806,18.582338452810493,0.0,7.703783942083726,0.5233737711870473,19.948907601712147,0.257920683072558,0.27488700608498295,0.14876499992240866,10
Cd274,0.5045337895058828,7.037173627430806,16.438165344224398,0.0,7.730899896408552,0.6257766380390781,18.051253434930707,0.30397702316605424,0.29139183940177493,0.17553775201122798,10
Cd28,0.4028700662922629,7.037173627430806,18.664063916504016,0.0,7.488361608661205,0.6958835513156663,18.48088580116589,0.3257236278019209,0.3195448743592329,0.2215865547768467,10
Cd300c2,0.5061099951715422,7.037173627430806,17.700371923316098,0.0,7.63486790241161,0.7205806645605259,20.748693490197912,0.2283588976088482,0.2502352847080546,0.15967563582785643,10
Cd300ld,0.4889712414406082,7.037173627430806,19.626690329733226,0.0,7.964155666014275,0.5784024340490996,18.632246852269958,0.24137753346020835,0.29485537732537703,0.14501160506307917,10
Cd300lf,0.4869886412798397,7.037173627430806,14.256742041579633,0.0,7.6818896351091865,0.5354550404753994,18.051253434930707,0.21928437509274135,0.22326419405578563,0.17192237723847512,10
Cd33,0.34559509179475123,7.037173627430806,20.6953342480594,0.0,7.6985268078178,0.5672453139638136,20.84104387307697,0.18611647172097795,0.32529301935695215,0.15590287805116995,10
Cd34,0.4706682848001392,7.037173627430806,14.217715262547129,0.0,7.680583175393618,0.7372280016966577,16.923165850922363,0.29966445570627875,0.2651660475307181,0.19076565107149898,10
Cd36,0.5172358201859341,7.037173627430806,16.55806318834872,0.0,7.739696612398486,0.6846769020505774,18.02394694720793,0.2245452345466201,0.2667286973904025,0.19418730195764403,10
Cd38,0.4056266489855616,7.037173627430806,15.175954960384399,0.0,7.936980875349342,0.9092446505927922,18.45090403433123,0.2791996764766997,0.27095440659014397,0.11635438478142482,10
Cd3g,0.3570574655640177,7.037173627430806,13.026240788021113,0.0,7.858879056570991,0.7462143465124159,20.748693490197912,0.27628658362104613,0.23663703308691192,0.18669420178677973,10
Cd4,0.28216621576036505,7.037173627430806,17.724840992321557,0.0,7.7498758019426885,0.5336381855611845,18.719380070059948,0.206052342780001,0.27163067905189014,0.19619917112221996,10
Cd40,0.3677531064853433,7.037173627430806,10.875014438254551,0.0,7.576272716240379,0.7072548606126232,18.764874102078064,0.28919606543658877,0.2789111345579861,0.16156679388343473,10
Cd44,0.5029246382929,7.037173627430806,18.582338452810497,0.0,7.804440422756449,0.6379097621886894,16.999338492157232,0.21375797076786385,0.347090673464224,0.1857114827412719,10
Cd47,0.24322097943190743,7.037173627430806,16.914001210099585,0.0,7.64838531332505,0.7338002943686006,19.042039015510802,0.288121958292254,0.3127030814182629,0.2099479448341072,10
Cd52,0.41764786823308697,7.037173627430806,18.417640889461662,0.0,11.211824769773948,0.6460906921715326,18.118222705422788,0.22543821260629845,0.3123157018007796,0.14572982506858945,10
Cd53,0.22891188101395932,7.037173627430806,17.927445364043827,0.0,7.777509321777553,0.7387638258245277,16.760019211359218,0.2878020147380116,0.29974460873525355,0.18692605059077372,10
Cd55,0.2894267323275736,7.037173627430806,14.429134224608047,0.0,7.751022728323932,0.4272736655225108,16.687755661439397,0.2431486076244027,0.2983411626404218,0.23007861842594265,10
Cd59a,0.25660680135900965,7.037173627430806,17.58478795355439,0.0,7.371525395757355,0.5728499714782391,18.671864163128937,0.2532271258887502,0.2863458799252273,0.1778565442866614,10
Cd6,0.5165964598079656,7.037173627430806,12.819641419473431,0.0,7.692943369181515,0.58693716774724,16.835272788033873,0.3100696000467822,0.21928606217158098,0.22839156890041806,10
Cd63,0.3072076546728323,7.037173627430806,19.74284412729458,0.0,7.675318054098425,0.576563920450565,16.760019211359218,0.3027384558915243,0.28435495646461384,0.17207951643744707,10
Cd68,0.34865509096019204,7.037173627430806,19.74284412729458,0.0,7.714019715912707,0.7133603137001077,16.73457424490528,0.1895938211778673,0.32814361325493313,0.18690098261456947,10
Cd69,0.3141162742687944,7.037173627430806,12.835019604032313,0.0,11.296145904144021,0.8116056194147259,17.940607418396063,0.2814357585673983,0.3217413257528619,0.24849812065043214,10
Cd7,0.48194149370082007,7.037173627430806,15.785244811922908,0.0,7.646923932971359,0.5252891384098359,17.828651555687205,0.16292654194700343,0.21928779272278298,0.10890508848761402,10
Cd70,0.3742173194382849,7.037173627430806,19.21928182644506,7.037173627430806,7.937206352421369,0.6754537580082213,18.75800997060503,0.2576867238976377,0.28040355876132705,0.16057411679555925,10
Cd72,0.4397594886949638,7.037173627430806,13.026240788021113,0.0,7.8213393518478815,0.681040102454933,20.78253755258439,0.32000426630397966,0.2887391260459387,0.14064454730054118,10
Cd74,0.4876017733627561,7.037173627430806,12.655623544515198,0.0,11.024057476078177,1.0087878173052038,16.835272788033873,0.25677875048952553,0.22526505485370188,0.1950880913998821,10
Cd79a,0.3599208689672473,7.037173627430806,10.98718977730269,0.0,7.568863546335784,0.5052382784445315,15.39844635605655,0.22071017804363569,0.2556321988375036,0.1390374366637276,10
Cd81,0.3668664438889123,7.037173627430806,17.724840992321557,0.0,7.835890250913135,0.5522635191837585,15.442228498660178,0.225285640173193,0.25363211744010583,0.16174536668565953,10
Cd82,0.3460985625810923,7.037173627430806,16.55806318834872,0.0,7.6738237667786455,0.5982336921406982,18.45090403433123,0.2310688010393748,0.2546981143541226,0.14605375260535855,10
Cd83,0.3141550593630929,7.037173627430806,12.94238888350215,0.0,7.827138421025304,0.6232413135699203,16.700902836707396,0.25938446254976977,0.31851363119820875,0.19217738682058733,10
Cd84,0.23541587286651347,7.037173627430806,16.854898354806377,0.0,7.6818896351091865,0.7640894841107657,15.916169968078572,0.19643756524057962,0.2875950141465677,0.09275660090826236,10
Cd9,0.44424898854330513,7.037173627430806,15.172659918039084,0.0,7.469661087207145,0.5792496393211558,12.061092122242641,0.2908700873471685,0.2748538821597545,0.18343726554297113,10
Cd93,0.41378151877103975,7.037173627430806,19.626690329733226,0.0,7.808350281886912,0.6511322559104005,16.700902836707396,0.29234530981450574,0.2539309729249442,0.1840664460361926,10
Cd96,0.3741974520139005,7.037173627430806,16.659949057406283,0.0,7.625649107704127,0.5772241371205212,18.632246852269958,0.24197177072164733,0.33857418451674587,0.18404682451446178,10
Cdc42ep2,0.39904494215892183,7.037173627430806,17.83951756789762,0.0,7.801751763427155,0.6449647548086369,18.02394694720793,0.23584876463484714,0.33420107891575584,0.1786823665303498,10
Cdh1,0.30605397275715035,7.037173627430806,18.52037883955822,0.0,7.191813169199646,1.0277695980246073,19.040629034369196,0.31378091789073714,0.29830400235054394,0.1978690584794317,10
Cdh17,0.2925466100239348,7.037173627430806,19.857759011385102,0.0,7.578217976924725,0.603085465016681,17.9137525309603,0.24577212297565296,0.3133487076358963,0.22296161502300196,10
Cdhr1,0.5301840313496403,7.037173627430806,19.926999161098333,0.0,7.540612930633923,0.7287893270093244,18.632246852269958,0.21162956188606002,0.3096018575557205,0.15712748544736704,10
Cdk15,0.2421197208823761,7.037173627430806,16.807710237476837,0.0,7.451425305384137,0.7732391148727394,18.07970539532223,0.25542149134648856,0.3243655181068126,0.15395225039815072,10
Cdk18,0.40276799021053666,7.037173627430806,16.587902239755067,0.0,7.355261494211036,0.5886233533843117,19.904863393523677,0.2106496549145155,0.21699595447865358,0.15382317105333132,10
Cdk4,0.37644322835661387,7.037173627430806,18.36386145669058,0.0,7.79824936661986,0.7099333140211653,20.651792884565,0.2507332653322711,0.2613228558034759,0.133089814735998,10
Cdk6,0.40451662986787895,7.037173627430806,18.30821232544223,0.0,7.772958740362772,0.7348584737638902,17.940607418396063,0.21803969025058456,0.3413974330840196,0.17219349198281583,10
Cdkn1a,0.3803128974401079,7.037173627430806,16.438165344224398,0.0,11.139836541960676,0.597188442417961,19.948907601712147,0.23225237091716935,0.36096629148937115,0.20959910249826377,10
Cdkn1c,0.39258239353216184,7.037173627430806,20.985678995466756,0.0,7.7047476019799435,0.5354072792017773,17.901391257849443,0.28893295913536865,0.28365281138831216,0.2120779594865253,10
Cdkn2a,0.3314357132802691,7.037173627430806,17.83951756789762,0.0,11.007198737857427,0.4787638442572297,15.489831378940629,0.270242975997921,0.300398892826926,0.12969895383212357,10
Cdkn2b,0.26917024121039174,7.037173627430806,17.584787953554386,0.0,7.651849986542677,0.5779186619189951,18.48088580116589,0.22946973427426323,0.31071003973635036,0.1850754924597213,10
Cdx1,0.418737514520154,7.037173627430806,17.952842774662816,0.0,7.801751766682398,0.5596123514166081,17.901391257849443,0.24249917435316246,0.32063129816824654,0.1804095136009655,10
Ceacam1,0.4182746985188275,7.037173627430806,15.352916094919832,0.0,7.832316950483646,0.683910486478294,16.88168226184399,0.2593143856941173,0.2571545447640959,0.23607239729830853,10
Ceacam10,0.5140663173943223,7.037173627430806,21.349683318138318,0.0,7.374403683874576,0.5301246653062432,19.987910012997396,0.21584070535497923,0.2754317937664207,0.23543605934842615,10
Ceacam15,0.6057696499350669,7.037173627430806,20.6953342480594,0.0,7.697154943223275,0.5813738489917477,17.901391257849443,0.26666563531142295,0.24673383993140022,0.16160110700435856,10
Cebpa,0.36542692353893985,7.037173627430806,15.172659918039084,0.0,7.838912995351357,0.5959913228758208,18.585925751859502,0.2647666221053692,0.24427811662653814,0.15589722387944624,10
Cebpb,0.27405360246380267,7.037173627430806,16.55806318834872,0.0,10.761531482760727,0.6630618536835748,18.75800997060503,0.1828328652953093,0.34427200119027984,0.22026283307806055,10
Cebpd,0.37969893423960677,7.037173627430806,15.307791033957551,0.0,11.219415904333506,0.6719246020470301,17.940607418396063,0.25062915480105696,0.32482734833150895,0.18617972637977284,10
Cebpe,0.2724792167891231,7.037173627430806,20.59656429569396,0.0,7.582357075095272,0.5636312583643036,17.874677566949252,0.2753427924282907,0.31107880888572864,0.2407641748218732,10
Cecr6,0.4500814356237925,7.037173627430806,10.924045629899553,0.0,7.687083580898323,0.5009229537526817,19.836201310510194,0.2396864810372283,0.22513482596999548,0.15462381409912224,10
Cemip,0.370487970517203,7.037173627430806,18.30821232544223,0.0,7.7377327890538865,0.6596016850518787,18.012476757903393,0.22997038043923293,0.23833876979450366,0.1764357406062434,10
Cerkl,0.452173901234447,7.037173627430806,15.138065376711701,0.0,7.672089176015683,0.6330358502942846,19.836201310510194,0.2766368710488467,0.3182762511545262,0.20144796257523018,10
Ces1d,0.3354994269286148,7.037173627430806,15.004738117338213,0.0,7.552953748670013,0.5952070717145268,20.016858385412597,0.2539460387426442,0.3003385389229654,0.18524886350129874,10
Ces2c,0.5475883885396872,7.037173627430806,19.74284412729458,0.0,7.822529387739116,0.833184923262224,18.012476757903393,0.17569429825087854,0.24297054837951051,0.15699438777545507,10
Ces4a,0.44009125926139253,7.037173627430806,16.71337486981796,0.0,7.456158901464515,0.6644172653930933,16.88168226184399,0.2699705725448933,0.2399806907672542,0.1810252251664078,10
Cfap161,0.3439283554376316,7.037173627430806,9.862170029613491,0.0,7.788704767903717,0.6770860168975059,18.122268255535808,0.2915661149078529,0.18523372913218308,0.15895942443674965,10
Cfap70,0.35902873839986893,7.037173627430806,16.860667850671682,0.0,7.756125802970307,0.45409871123646256,20.844610611320675,0.20972298621587382,0.3557415361284396,0.19810192059321638,10
Cfb,0.4387937727299661,7.037173627430806,18.65340862127796,0.0,7.716852676956179,0.8057638866911554,17.01376131559712,0.24168206268441272,0.3108196065314486,0.190822106664767,10
Cflar,0.5225599331557355,7.037173627430806,9.440753264667306,0.0,7.828544102444063,0.6306930170076884,16.835272788033873,0.173281352756383,0.30805074507372243,0.23308366826342372,10
Cfp,0.456178718573009,7.037173627430806,18.594636463271364,0.0,11.140450846027868,0.5072702622130101,20.878127865200707,0.21107570815531512,0.31987918144080485,0.2230395213267049,10
Ch25h,0.551507394327611,7.037173627430806,18.582338452810497,0.0,7.703143823361047,0.5482420763566844,18.712947900948766,0.31316364787025414,0.28425785821434624,0.2056301611224413,10
Chga,0.4436108014149348,7.037173627430806,17.724840992321557,0.0,7.7190754931087175,0.7798174997307041,19.836201310510194,0.2078530617138016,0.2374265153561748,0.1669576144515024,10
Chil1,0.5317493268431839,7.037173627430806,15.172659918039084,0.0,7.880584084472411,0.4926492096864892,18.614197829273923,0.27952779069380035,0.2757647923117118,0.21475528946207628,10
Chil3,0.3529262928483721,7.037173627430806,16.576676410531345,0.0,7.823862108816502,0.581558915197098,18.80042857011553,0.2884919857279458,0.2167197473532521,0.13312121997489937,10
Chil5,0.41236364867144176,7.037173627430806,14.429134224608047,0.0,7.832316950483646,0.4872942045520849,18.160613546556657,0.2680392532058654,0.3064341130047092,0.1339135752244213,10
Chit1,0.33378265752784886,7.037173627430806,15.626411231874393,0.0,7.567516391632967,0.7584346569372431,18.765181133187493,0.21357987569734005,0.32895397797763287,0.22033670913425207,10
Chl1,0.49508376027020556,7.037173627430806,7.079289139236713,0.0,7.7498758019426885,0.6816986694172631,18.585925751859502,0.2467013382486143,0.23843017592963037,0.20820534166696528,10
Chp1,0.6786468173961924,7.037173627430806,20.596564295693955,0.0,7.582357075095272,0.5890469002748013,18.668446469602262,0.29022329878826103,0.32037143035268917,0.23597480391745979,10
Chrm1,0.34238972532884215,7.037173627430806,17.700371923316098,0.0,7.591811073131525,0.6612557645703284,15.48651797379858,0.16679916142884121,0.2839145988565626,0.1816582494635422,10
Chrna1,0.434902048416289,7.037173627430806,15.004738117338213,0.0,7.787758309384241,0.7217354214672878,18.118222705422788,0.29068365473575686,0.2545204651225085,0.2131184555911145,10
Chrnb3,0.40052417607064544,7.037173627430806,16.438165344224398,0.0,7.623549331083193,0.7272777151748238,16.760019211359218,0.16375318455014903,0.2799778958676678,0.15764327804756784,10
Chrnd,0.4149595666496156,7.037173627430806,18.446085806263678,0.0,7.622244447486847,0.7366661422739074,18.02394694720793,0.26573828082381235,0.2741039830072949,0.1931576691863705,10
Chst15,0.4011959321650864,7.037173627430806,19.8577590113851,0.0,7.584464449045401,0.7856150135391337,16.967923913021185,0.304166088376538,0.32908240252769766,0.15553546754493422,10
Cib3,0.42306662124271976,7.037173627430806,17.83951756789762,0.0,7.878865593935966,0.905206796843661,16.835272788033873,0.23415166266183018,0.2485418929813706,0.17836373179117226,10
Cib4,0.42294257087419557,7.037173627430806,13.026240788021113,0.0,11.330762606347635,0.695019026242502,16.835272788033873,0.23653532498920732,0.3227190235868764,0.14045948687754184,10
Ciita,0.43560183112026885,7.037173627430806,16.725173292109037,0.0,7.849399771792664,0.7216118485341891,20.78253755258439,0.2273409593659275,0.26118054001794266,0.18923325817496806,10
Cish,0.4252828682570848,7.037173627430806,17.724840992321557,0.0,7.6818896351091865,0.47094558624240734,17.901391257849443,0.20125346311538422,0.29688640944648476,0.22048008711120737,10
Ckap4,0.21460515424583199,7.037173627430806,14.112983199447909,0.0,7.872108867273628,0.5361570054567595,19.875604860567908,0.2232747159992206,0.261975811316083,0.17044949155981975,10
Clca3a1,0.2966871289805753,7.037173627430806,15.110306642326789,0.0,7.388746237423846,0.5201037825404866,18.19881370471598,0.19038321686511525,0.25447995055401945,0.161295076502967,10
Cldn1,0.3211111214515495,7.037173627430806,16.438165344224398,0.0,7.820555758140146,0.7598494131095705,18.585925751859502,0.15651444324153238,0.29025673960257087,0.1514314759694042,10
Cldn11,0.39956371887597525,7.037173627430806,15.004738117338215,0.0,7.798793117588659,0.5528724509551369,15.36973930704569,0.2727924297761124,0.24442557936079146,0.17278889278196244,10
Clec10a,0.4841337128247038,7.037173627430806,16.438165344224398,0.0,7.564287987246423,0.5751193980247348,19.722287599178593,0.17939468437939196,0.34700284149329436,0.19657313161231896,10
Clec1b,0.28828977688849694,7.037173627430806,18.69016211150922,7.037173627430806,7.652457366671996,0.5644219703090849,16.023560140358708,0.22243048767631932,0.30519101871078086,0.11963047939895609,10
Clec2d,0.36690472847713085,7.037173627430806,15.172659918039084,0.0,7.763826260111273,0.48937348159415256,19.836201310510194,0.26562865583527684,0.27327158135039004,0.1414298314353043,10
Clec2h,0.5601550260856981,7.037173627430806,16.55806318834872,0.0,7.64661482123657,0.7196557945096044,17.985310280726036,0.25037825274991804,0.3278714064590869,0.17166147015819538,10
Clec4a1,0.44667823229129866,7.037173627430806,18.446085806263678,0.0,11.00020375419819,0.524035246752129,17.940607418396063,0.22082112253145936,0.35086237395416753,0.17176493362646544,10
Clec4a2,0.2792438333757516,7.037173627430806,17.952842774662816,0.0,7.766375540625624,0.7104562567746298,17.093261667326377,0.23866944519110142,0.23112713767692297,0.19770121287548356,10
Clec4a3,0.3362953147252547,7.037173627430806,17.83951756789762,0.0,11.224414690667123,0.8401154042524884,17.901391257849443,0.2595562033351477,0.23699663492208342,0.1937069163955432,10
Clec4b2,0.3699282856407527,7.037173627430806,21.432933358223913,0.0,7.790182320635873,0.701387569309134,17.901391257849443,0.25530223354726245,0.23059760918650465,0.1787298167983427,10
Clec4d,0.3652701053426492,7.037173627430806,17.724840992321553,0.0,7.858985135263261,0.6946903083221433,17.969397217435567,0.2590288783456847,0.31581453105106105,0.23185185937074165,10
Clec4e,0.4248766346683538,7.037173627430806,18.30821232544223,0.0,10.997702861262294,0.9355803764315646,18.707841904709007,0.20813720693925095,0.31314841992293607,0.21539340110395291,10
Clec4f,0.39998429542854813,7.037173627430806,19.74284412729458,0.0,7.417233263904966,0.9518772128786696,18.012476757903393,0.2503684819971141,0.2764821093284993,0.15291831085452065,10
Clec4n,0.2584746917377378,7.037173627430806,16.587902239755067,0.0,7.770688763216696,0.5198917785901442,18.051253434930707,0.1993765103244474,0.2741536882900107,0.16641136944049353,10
Clec7a,0.42350605414794007,7.037173627430806,15.008810351152375,7.037173627430806,7.812933999459788,0.7055556308906636,17.969397217435567,0.2584625832761861,0.2991539826065029,0.14500601969424906,10
Clic4,0.35389286163086986,7.037173627430806,14.256742041579633,0.0,7.733348113592014,0.7321785089193376,18.09065802626393,0.22786485450426447,0.3307174567059574,0.1492533079162687,10
Clic5,0.3898754772077098,7.037173627430806,16.725173292109037,0.0,7.77945032161137,0.5288053822409032,17.940607418396063,0.19734835249313618,0.22704696351679157,0.14714427930609247,10
Clip3,0.4175868513684184,7.037173627430806,14.256742041579633,0.0,7.8413211894981245,0.6110068388530566,18.632246852269958,0.22328553226405773,0.299745798705011,0.15018258757563016,10
Clip4,0.3942321890016239,7.037173627430806,15.172659918039084,0.0,7.748132353138881,0.5497402484292381,19.875604860567908,0.2509222670545012,0.3345354076199773,0.15633586141175354,10
Clnk,0.30509372989592354,7.037173627430806,17.724840992321557,0.0,7.7409877432100105,0.6271760547464662,17.01376131559712,0.23636246887693688,0.2243128444076121,0.14290181572213878,10
Cma1,0.524857044877442,7.037173627430806,16.55806318834872,0.0,7.8896967517944026,0.33822426296561947,15.178517289265375,0.26192386787183014,0.38613543044442866,0.204721853442021,10
Cmpk2,0.4423587838765782,7.037173627430806,14.366614210230356,0.0,7.723787755533282,0.4714910837159793,18.632246852269958,0.24223465159282878,0.253473000864144,0.22553184281070623,10
Cmtm8,0.3769685807319554,7.037173627430806,14.11298319944791,0.0,7.905107712447031,0.685466010053216,17.940607418396063,0.2516694320214535,0.29005186982205144,0.1725184964298941,10
Cmya5,0.6014222014291536,7.037173627430806,16.94216110721537,0.0,7.738461576287493,0.6139897071050635,19.875604860567908,0.2789251787516509,0.2755592585772984,0.18080859260692733,10
Cndp2,0.38933888634157376,7.037173627430806,16.71337486981796,0.0,7.650549612946173,0.5932591534855287,20.78253755258439,0.1922338001996657,0.30660535011263684,0.20186197656938554,10
Cnfn,0.40545205689645974,7.037173627430806,18.30821232544223,0.0,7.667736783089153,0.5905640598384869,20.016858385412597,0.3178662993675275,0.3290696816946291,0.19380781004109127,10
Cnn2,0.2738057133255389,7.037173627430806,17.724840992321557,0.0,7.712946074373083,0.4630403156842688,17.940607418396063,0.25804742976403106,0.24295836964365183,0.2066041196630327,10
Cnn3,0.34855649623414575,7.037173627430806,12.94238888350215,0.0,7.8750745093322365,0.6518172921336189,15.417077325168597,0.2042872769203865,0.3561219960542088,0.149907193143303,10
Cnrip1,0.42592205474003736,7.037173627430806,20.596564295693955,0.0,7.781316030922011,0.5378112910362652,18.585925751859502,0.19876474003245298,0.24635703763654648,0.13890790690744997,10
Cntn4,0.32868292820249406,7.037173627430806,15.004738117338213,0.0,7.835890250913134,0.7839165260605315,18.051253434930707,0.30769371375400023,0.2951448265898941,0.2472692052052995,10
Cobl,0.26889948885429543,7.037173627430806,16.55806318834872,0.0,11.120307710078915,0.37794049896961573,16.700902836707396,0.3080751555624821,0.28955814754487674,0.2140934888187345,10
Coch,0.527477113225712,7.037173627430806,16.576676410531345,0.0,7.75403932083617,0.5572284041888991,18.719380070059948,0.29441078295948786,0.2927980861089329,0.2020149580332935,10
Col16a1,0.43943338463055426,7.037173627430806,19.626690329733226,0.0,7.757756931016326,0.532185679259938,18.585925751859502,0.2826456813683145,0.31318963049693765,0.23998206503524055,10
