,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,pDC
Cdhr1,-0.07510828113684691,4.826188097485604,0.0,2.068645659085779,0.289496491443618,-4.550699376123155,-0.1968415901903994,0.07852990728362923,0.04955021562128582,0.0
Cdk15,-0.246909547985304,6.934545302234392,0.0,2.416038734157277,0.16394102609452293,-4.550699376123155,-0.19244948826487057,0.030319031063982472,0.10255321688059651,0.0
Cdk18,0.12381227169478166,8.959895026363338,0.0,-2.416038734157277,0.4163987367251568,-4.550699376123155,-0.24186814941253557,0.03911122579309502,0.038881587432551344,0.0
Cdk4,-0.39304064601304245,2.083845969392081,0.0,0.126303422790143,0.1443160250070436,-9.001398766673258,-0.033440426617989134,-0.3672930199794874,0.22970458800913574,0.0
Cdk6,-0.7451422206257415,2.0253497241289486,0.0,2.600838402210553,0.08033860070118862,-4.550699376123155,-0.15849499294253264,-0.15542857164502916,0.25190825197081973,0.0
Cdkn1a,0.2099934131138868,4.609195621386287,0.0,-2.2668534283714967,0.38565588466861467,-6.776049071398207,-0.11127209001287455,-0.08142743657004889,0.02065734253751339,0.0
Cdkn1c,-0.19615495859397097,2.0838459693920806,0.0,0.2584962236227099,0.489496488368783,-4.550699376123155,-0.24972487077799563,0.06924160200894892,0.07161530631015076,0.0
Cdkn2a,0.16697873469378877,11.88524463748119,0.0,-0.390689024455276,0.36964707458279566,-6.776049071398207,-0.34422029761195183,0.013361148791879347,0.10145393705900992,0.0
Cdkn2b,0.2771804692187666,4.909195585318917,0.0,-0.4491852625049352,0.2773161625044892,-4.550699376123155,-0.2203252938533124,-0.02041584651487651,0.03817645906437821,0.0
Cdx1,-0.10975781225104346,7.176049028117362,0.0,2.2346606203254558,0.23441015604761523,-4.550699376123155,-0.20200739925925562,0.06078903370279996,0.07615481773522648,0.0
Ceacam1,-0.5119199180898174,12.141468859980368,0.0,2.0931568944424845,0.37565242616367217,-6.776049071398207,-0.6766086007832709,0.6491331959653044,-0.05599048387843767,0.0
Ceacam10,0.06336074211470163,7.568530232792602,0.0,2.6253496519942057,0.2470467099121098,-4.550699376123155,-0.3364279906245574,0.29867810581398374,-0.05853913438009918,0.0
Ceacam15,-0.2227246417456059,7.0760490353308345,0.0,-0.27369653392901105,0.45895167292199623,-6.776049071398207,-0.25418375279631455,0.12354540903415838,0.06586470758957075,0.0
Cebpa,0.04080477221533489,4.509195635813236,0.0,2.1253497097019998,0.17790495261518435,-9.001398766673258,-0.31747857875980173,0.19405140951264682,0.05962726933932272,0.0
Cebpb,0.10899421091929236,9.435383718871892,0.0,1.7931569305098556,-0.3259259722851775,-6.776049071398207,0.19794161572664265,-0.019679821428021944,-0.13641871635584996,0.0
Cebpd,-0.5862114033016277,7.166738088640011,0.0,-0.23219277919214476,0.14777057663182946,-4.550699376123155,-0.16480191309707465,0.349121319602912,-0.0369579969904091,0.0
Cebpe,-0.12568029698989988,9.459894954228599,0.0,2.283845940538184,-0.033796979978461164,-6.776049071398207,-0.5929765146497155,0.5941217202699645,-0.04155593841011118,0.0
Cecr6,-0.3960107577823877,2.7423421353069974,0.0,-2.3498609234182823,0.24841320122915586,-6.776049071398207,-0.19631421287350057,0.06151507457227765,0.11215476162956203,0.0
Cemip,0.007820171492739813,9.10139875224631,0.0,2.22714188270849,0.2036196041698899,-9.001398766673258,-0.18306754993488633,0.0001141162388716671,0.07440706451995822,0.0
Cerkl,-0.3539631207830084,6.834545316661339,0.0,2.0838459693920806,0.5148162384820721,-6.776049071398207,-0.18064628854074843,0.057969970812160175,0.06737972804037205,0.0
Ces1d,-0.2781671097703552,9.018391271626472,0.0,2.293156865588588,0.2211043944133877,-4.550699376123155,-0.1929470929288802,0.14161620029634062,0.06219662013499257,0.0
Ces2c,-0.3142665971946496,-2.1083572047487866,0.0,2.3838459261112357,0.27165284173126636,-9.001398766673258,-0.19661040615398648,0.07267005324546313,0.10427852832890874,0.0
Ces4a,-0.10556963179720165,9.218391242772574,0.0,2.225349695275051,0.2947532523256811,-9.001398766673258,-0.2010814182279324,0.05259724719458769,0.07529637592876806,0.0
Cfap161,-0.29354071534941306,9.376887490440197,0.0,2.1516531397056173,0.25750559956242924,-9.001398766673258,-0.20155216100528195,0.0480579836366594,0.09388242809915663,0.0
Cfap70,-0.3567790159338851,6.676049085825156,0.0,0.08479968969369729,0.3044758034900663,-6.776049071398207,-0.22182170626753725,0.06945600169605898,0.10355771103907048,0.0
Cfb,-0.17916245857568933,9.418391221132152,0.0,2.3838459188977623,0.09655593489905465,-4.550699376123155,-0.08071739701878684,0.0007687146002803069,0.03885021516408365,0.0
Cflar,-0.1145077887139196,6.576049100252104,0.0,-0.07369655556943408,0.1940052826389024,-4.550699376123155,-0.053242308197510954,-0.0212740489119791,0.04495045469640049,0.0
Cfp,0.273868944468146,4.567691881076368,0.0,1.9516531613460402,0.17153459558108583,-9.001398766673258,-0.008710534754668018,-0.09256728586607772,-0.040285674620931675,0.0
Ch25h,-0.25666582057770704,2.7008383949970782,0.0,2.1931568872290104,0.2679053712899928,-4.550699376123155,-0.13102103643485716,0.08091316386124027,0.03272633760372377,0.0
Chga,-0.05759157037096101,7.07604904254431,0.0,-0.4736965050751146,0.3807502059819695,-4.550699376123155,-0.20859838182607948,0.035473175699641056,0.07116316080735784,0.0
Chil1,-0.10856385110838543,9.201398745032835,0.0,2.2101493849687506,0.3288111598343516,-4.550699376123155,-0.31975818004757894,0.23181109647138184,0.03482605919450337,0.0
Chil3,-0.4542395937329891,9.759894932588173,0.0,-0.15670404340274563,0.19761016990101912,-9.001398766673258,-0.527974492467626,0.6580020181885926,-0.09540155957203911,0.0
Chil5,-0.18789037617718501,7.134545280593969,0.0,-0.23219278640561836,0.3257096786470749,-6.776049071398207,-0.17956386360669646,0.002584713907422022,0.09774348821220902,0.0
Chit1,-0.0969129759451428,7.4252343122627185,0.0,-2.416038741370751,0.4489575884184499,-6.776049071398207,-0.23019453685786742,0.1494819463994525,-0.001084274049730799,0.0
Chl1,-0.1732831093015044,9.318391228345627,0.0,2.6645352591003756e-16,0.35772413994508484,-6.776049071398207,-0.15380207986806887,0.04002363846792132,0.05272081935361661,0.0
Chp1,-0.34727004000759815,9.776887430327914,0.0,-0.5321927431247734,0.2106125249926726,-9.001398766673258,-0.30567141631257194,0.2838465122270045,0.04548492687327803,0.0
Chrm1,-0.233005721867844,9.350584043605142,0.0,2.3516531180651947,0.24941360047302302,-6.776049071398207,-0.22828764730236006,0.033483573399261654,0.11220623808417388,0.0
Chrna1,-0.2473307736620871,4.567691881076369,0.0,0.2754887213624498,0.44016201413701567,-4.550699376123155,-0.23106989655337767,0.0556652403706829,0.0820430355441547,0.0
Chrnb3,-0.28207709206534465,4.967691837795522,0.0,2.300838438277924,0.4874480740256459,-9.001398766673258,-0.2476012195546317,0.07243946978665569,0.08915363089200694,0.0
Chrnd,-0.21636935526835618,6.676049085825156,0.0,2.410149363328327,0.3593424254902847,-6.776049071398207,-0.18972172452044997,0.05693586491368521,0.07920201987528139,0.0
Chst15,-0.044550143342526105,9.476887466395283,0.0,-0.07369654835596037,0.4487407111567124,-6.776049071398207,-0.3139797227483553,0.0980490418759338,0.06995766532835268,0.0
Cib3,-0.3517094505590392,6.934545302234392,0.0,2.300838438277924,0.1534630797255127,-6.776049071398207,-0.10714817489052006,0.04092533995340556,0.07706981980307484,0.0
Cib4,-0.22826979724345983,7.034545295020917,0.0,0.06780717752701068,0.33911391656566475,-4.550699376123155,-0.12609031850751218,-0.02536725666492502,0.08004813935981894,0.0
Ciita,-0.1535778914775216,6.77604907861168,0.0,2.3516531252786685,0.3044541265546674,-4.550699376123155,-0.06156938793283876,-0.004839544947425373,0.020873414872587908,0.0
Cish,0.4405752058953813,9.218391242772576,0.0,-0.3906890172418024,0.6262682033111926,-4.550699376123155,-0.26859288142280036,-0.09816123464130946,0.013997896451592596,0.0
Ckap4,-0.11964675497361177,9.509080274441326,0.0,-0.07369656278290738,0.09815315118918373,-11.22674846194831,-0.29696572836522617,0.4462116646628049,-0.08873237116543872,0.0
Clca3a1,-0.16856462627665092,7.051537792760655,0.0,2.451653113256212,0.2655498988587568,-4.550699376123155,-0.44482851976866017,0.1231279585548434,0.16289917362174913,0.0
Cldn1,-0.12447301399153579,4.884684342748736,0.0,1.8931569160829085,0.27226131790750324,-6.776049071398207,-0.19350607011239102,0.06058341629984959,0.0819997820058194,0.0
Cldn11,-0.3290957376091864,7.325234319476192,0.0,2.2516531252786693,0.3209529617880472,-9.001398766673258,-0.11315280514610329,-0.07538854107414907,0.09475073591333145,0.0
Clec10a,-0.32058274122052965,6.576049100252104,0.0,0.1263034300036166,0.6311491979035131,-2.3253496808481033,-0.07876088198724399,-0.08778411912094553,0.051639041743760175,0.0
Clec1b,0.024515871328941764,12.09292618131663,0.0,2.483845926111235,0.3618718035538958,-4.550699376123155,-0.4251756653267173,0.17916193877382594,0.0540360864398417,0.0
Clec2d,-0.011424647706397483,0.05849624526313235,0.0,2.17616438948927,0.2958179771605246,-6.676049085825156,-0.25522819193894253,0.08096282990836529,0.07254641547811691,0.0
Clec2h,-0.18606244878480988,-0.1999999711461033,0.0,2.0516531541325653,0.3354613292991657,-9.001398766673258,-0.1918440469190904,0.010832260523911733,0.11552809295439852,0.0
Clec4a1,-0.13118443300020735,-4.433706885596889,0.0,2.168645637445357,0.16215353643003466,-4.550699376123155,0.18683997931809615,-0.2640494117460973,-0.001717367732011013,0.0
Clec4a2,-0.3256500593412991,7.225234341116615,0.0,1.893156916082908,0.3367279704591612,-6.776049071398207,-0.15579581699925446,0.12264210016179651,0.0420364945846939,0.0
Clec4a3,-0.16635197659934958,0.11699249052626506,0.0,2.366853428371496,0.2508635568924161,-4.550699376123155,0.04670273032745829,-0.16192025458403597,0.04265241537568619,0.0
Clec4b2,-0.3069158542669207,2.4423421713743685,0.0,-0.31520026702545667,0.21851727397712803,-6.776049071398207,-0.22703632491379078,0.2188196305223356,0.039428422084837475,0.0
Clec4d,0.22766453245720114,9.159894997509443,0.0,2.0931568968469767,-0.3981725698212945,-6.776049071398207,0.16102574193571978,-0.11463218645933351,-0.07863243288558239,0.0
Clec4e,0.14454307041221687,4.550699376123156,0.0,-0.5736964906481661,-0.060951571274956914,-6.776049071398207,0.1965776108047359,-0.2139352430948343,-0.04791861114288716,0.0
Clec4f,-0.20755848316370717,4.767691852222471,0.0,2.3931568655885873,0.3555355975858275,-4.550699376123155,-0.19645936967329017,0.0006970444110914242,0.10566750679565713,0.0
Clec4n,0.005494670149248093,2.1253497097019993,0.0,2.1931568944424837,0.05545213761930814,-4.550699376123155,0.19107908849704985,-0.24652440464678174,-0.03087767561193321,0.0
Clec7a,-0.15985249285427933,2.342342185801317,0.0,0.01699249773973984,0.2919227161013934,-4.550699376123155,-0.009060866908187018,-0.13855651118339996,0.05452695093152564,0.0
Clic4,-0.5387811455669541,6.834545316661339,0.0,2.1668534500119185,0.16136788395410395,-2.3253496808481033,0.020266835177381252,-0.11183960586783734,0.08258473473123285,0.0
Clic5,-0.23740131333879058,6.634545345515235,0.0,2.2838459405381837,0.32855376525240976,-9.001398766673258,-0.2428943941705768,0.07311464375614898,0.10172063269946333,0.0
Clip3,-0.10771270099014645,9.059895011936392,0.0,2.1668534500119185,0.17210240173389135,-6.776049071398207,-0.23659253876735015,0.04479295717916078,0.11552571014211574,0.0
Clip4,-0.13407570229503582,4.709195606959339,0.0,2.2423422002282654,0.30305882637214104,-9.001398766673258,-0.16265293784438264,0.04486986962643043,0.05511700005229314,0.0
Clnk,-0.3189588553616166,6.893041561924472,0.0,2.2516531324921427,0.4730334181932928,-6.776049071398207,-0.14472712072844407,-0.08935224705320162,0.12103393664349386,0.0
Cma1,-1.4750029015887391,2.3838459261112357,0.0,2.1101493993956986,3.0802335239302456,-9.001398766673258,-0.6875048681074143,-0.321607704821242,-0.847324126023756,0.0
Cmpk2,-0.2991397104405805,6.893041561924472,0.0,2.183845954965132,-0.13888950532078131,-6.776049071398207,-0.1890885667614381,0.17621531719177,0.08825691675126082,0.0
Cmtm8,-0.4740194424002323,9.259894990295967,0.0,2.400838423850976,0.33871702670988724,-4.550699376123155,-0.2362053214137235,-0.019179711557935148,0.15966920939187712,0.0
Cmya5,-0.3663817039511363,4.809195599745864,0.0,-0.2321927864056182,0.37964995665495616,-9.001398766673258,-0.21019130447158316,0.044538990217372065,0.10924327288789204,0.0
Cndp2,0.40011781423133586,9.3183912355591,0.0,-0.432192764765195,0.14042900365277505,-6.776049071398207,-0.05300975175199529,-0.02118561091482358,-0.06574289471694168,0.0
Cnfn,-0.11646923082513702,4.826188104699078,0.0,-0.09068904609569976,0.32664566824310626,-4.550699376123155,-0.18541641417675045,0.043185385301988184,0.054018471890415,0.0
Cnn2,0.3701306974122788,7.025234362757038,0.0,-0.29068903166875093,0.21354843172279736,-4.550699376123155,-0.5311751100095425,0.4476333600918617,-0.08836955654606157,0.0
Cnn3,-0.17425207853053198,2.416038741370751,0.0,0.38479965603081767,0.3271038085014884,-6.776049071398207,-0.04170199241030651,-0.16798583890673144,0.07507403306250712,0.0
Cnrip1,-0.24152487025358038,-0.041503740309919476,0.0,2.693156843948164,0.3712412290423611,-4.550699376123155,-0.11773173885306878,-0.03620084061226041,0.07946764175312608,0.0
Cntn4,-0.18117319174515978,9.376887473608758,0.0,2.151653149323582,0.38504705881071344,-4.550699376123155,-0.18586679732152894,0.004048171229147432,0.08129903140809511,0.0
Cobl,0.21085632333384813,6.734545331088287,0.0,-0.09068904609570014,1.5343965911564585,-4.550699376123155,-0.4177036534174059,0.0616703718400473,-0.19007685376287745,0.0
Coch,-0.2850518261528507,4.767691852222471,0.0,2.2101493849687506,0.19144172983899527,-4.550699376123155,-0.17902255466342162,0.0005847718780916556,0.1331898542018755,0.0
Col16a1,-0.31601322015496824,4.509195635813236,0.0,-0.0415037403099192,0.34739781371680084,-4.550699376123155,-0.14650188447021992,0.015611965012219033,0.09647463854319464,0.0
Col18a1,0.1369023708291451,11.817437464763163,0.0,2.3668534355849693,0.9528425961632211,-4.550699376123155,-0.5547190258260108,0.08087799043990421,0.03658939140558752,0.0
Col1a1,-0.23663925311409986,7.310034009169891,0.0,-0.1321928008325665,0.34219685602090477,-9.001398766673258,-0.26056251041846984,0.08533423847793911,0.10354310793082137,0.0
Col1a2,-0.10591049111457132,2.4253496736346287,0.0,-0.015200310306301345,0.1070536513514323,-2.3253496808481033,-0.40485262631274066,0.07209253866185197,0.19833627112247254,0.0
Col3a1,-0.24814170476314618,7.0345452878074415,0.0,2.2931568728020624,0.16043263576952052,-6.776049071398207,-0.19656386451897323,0.08095672489704545,0.08811341503186197,0.0
Col4a1,-0.21310860678310822,9.059895011936392,0.0,2.1931568944424833,0.15686911319721367,-6.776049071398207,-0.24645321635631898,0.06130313874075806,0.127318594470005,0.0
Col5a3,-0.2891503779078952,11.426748433094414,0.0,1.2212453270876723e-16,0.23427761655919488,-4.4506993905501036,-0.19324138045178046,0.057323013541623835,0.09323817334147678,0.0
Col9a2,0.09747585159225988,9.10139875224631,0.0,0.043295942170304705,0.09463004049851997,-4.550699376123155,-0.3231951799513822,0.10472656750128292,0.09143737620475917,0.0
Coro2b,-0.31245434292989044,6.8930415619244725,0.0,2.2516531324921423,0.19677256909377655,-6.776049071398207,-0.17957402410644555,0.0655286110204552,0.09444196774003252,0.0
Cort,-0.16508459375883205,7.251537771120233,0.0,1.8931569160829074,0.27768135692724205,-6.776049071398207,-0.1936458956063863,0.013264015244142955,0.09565271119001349,0.0
Cox6a2,-0.062422653012228546,6.776049071398208,0.0,2.7838458996618294,0.2427665066374042,-4.550699376123155,-0.25256503433535,-0.038384613712143176,0.1187526965981391,0.0
Cp,-0.3373419780860027,2.4838459116842877,0.0,2.3253496808481033,0.20809199565389758,-6.776049071398207,0.012185238738798338,-0.05640544082258285,0.04334534441916653,0.0
Cpa3,1.1591347938069771,6.993041554710997,0.0,-0.3736965098840975,1.4543394458400134,-9.001398766673258,-0.6525084617250905,-0.03960384626906348,-0.3293499014865028,0.0
Cpb1,-0.27350410423514426,4.509195643026709,0.0,-2.3405499911544045,0.5808622567210396,-4.550699376123155,-0.2162453881511044,0.05558847709699287,0.06868773303375628,0.0
Cpe,-0.14294982448969723,7.034545295020917,0.0,2.283845940538184,0.29294217023247826,-6.776049071398207,-0.2519899140597868,0.10777505910966574,0.07287829058115437,0.0
Cpeb1,-0.019813344533775347,4.967691837795522,0.0,-2.3838459261112357,0.2781852806776444,-6.776049071398207,-0.14384025827839436,-0.01532241273869408,0.056528769057218556,0.0
Cpne3,-0.367828308472543,11.558941233926978,0.0,-0.1906890388822251,0.29745095964156903,-4.550699376123155,-0.2179345337573165,0.3091272091485665,-0.03385075433895374,0.0
Cpne5,-0.1998228188111732,4.750699354482733,0.0,2.051653146919092,0.21884404485765346,-4.550699376123155,-0.2017688374056707,0.02180438183600623,0.1138234066086258,0.0
Cpz,-0.2828844213644646,8.901398781100207,0.0,-3.3306690738754695e-17,0.4696470731401007,-9.001398766673258,-0.11535661640177705,-0.026949456464625106,0.058193167485096786,0.0
Crb3,-0.32815974847687834,6.976049042544311,0.0,-0.07369655556943387,0.4557929902270009,-9.001398766673258,-0.19479178489674825,0.03251467543527119,0.09266863191637735,0.0
Creb3l1,-0.09615025827220064,4.809195592532391,0.0,-2.4838459116842873,1.265681051029625,-6.776049071398207,-0.3216153997413678,0.059133824380894706,-0.07099767410140098,0.0
Creb3l2,0.4050672247586207,4.4506993905501036,0.0,1.7931569377233292,0.8506515878768586,-4.550699376123155,-0.34839484091214534,0.012120308657220793,-0.024591450871342208,0.0
Crebrf,-0.023783503960589304,2.3253496808481033,0.0,-0.27369653392901105,0.2660599855305824,-4.550699376123155,-0.26532583927259756,0.057393227535129265,0.10272122601980031,0.0
Crip1,1.0805353751935383,7.093041533070576,0.0,-0.2736965267155373,0.49424987102294915,-6.776049071398207,-0.5044117914835402,-0.0013668685727925595,-0.11395047659250998,0.0
Crisp1,0.6884416485206151,7.034545295020917,0.0,1.893156923296381,0.1181312766358376,-6.776049071398207,-0.2545053352091312,-0.09479299049604042,-0.0011269391711383144,0.0
Crispld1,-0.31057985938881844,7.327026514123105,0.0,-0.33219277197867014,0.23809689439731946,-4.550699376123155,-0.18031718146278453,0.10985284225221456,0.07063146331602761,0.0
Crispld2,0.04183514285177163,4.8413884077919045,0.0,1.9931569016559592,0.4431417162716443,-6.776049071398207,-0.32990251253782243,0.11609213830912546,0.0581676767686635,0.0
Crtac1,-0.30056556021695685,8.859895040790287,0.0,2.2008384527048723,0.27317182583762933,-6.776049071398207,-0.22907571535529025,0.0280691736760063,0.13713824307238667,0.0
Cryaa,-0.12535831451170726,6.93454530223439,0.0,-0.015200310306301524,0.2752712783553838,-9.001398766673258,-0.22944900551369254,0.09114270015500898,0.08212526367466362,0.0
Crybb1,-0.22655557628683437,2.1253497097019993,0.0,1.7346606852467228,0.24700905265956713,-6.776049071398207,-0.2029629353135931,0.033561353916268424,0.12429595972325935,0.0
Csf1,0.8990686757567218,7.23454526616702,0.0,-2.416038741370751,0.058426872130462756,-6.776049071398207,-0.25073542692018275,-0.07235650538073825,-0.07387384083332886,0.0
Csf1r,-0.3673080251720295,6.676049093038628,0.0,-2.3820537386777976,0.14456257944303952,-9.001398766673258,0.3420735851586525,-0.33423887870104024,-0.06262103331877052,0.0
Csf2,0.16136835002926414,4.767691852222471,0.0,1.1102230246251566e-17,0.39229792717832834,-4.550699376123155,-0.3997900646716044,0.032759233991245675,0.1257756584887262,0.0
Csf2rb,1.5591363127297067,0.35849621640923496,0.0,1.7931569377233298,0.7516694295371592,-4.550699376123155,-0.5215645542802566,-0.22483830172082406,-0.3149904744316321,0.0
Csf2rb2,1.6492394510886421,7.3515377566932845,0.0,-0.6491852408645123,0.8337977909873393,-9.001398766673258,-0.6864035919995353,-0.2072569445300801,-0.3151188027637176,0.0
Csf3r,-0.2931196942477017,4.650699361696207,0.0,0.0017921946469120042,0.3211043928103932,-4.550699376123155,-0.12367101950327723,0.028330670686602964,0.07715258426567596,0.0
Csn1s2a,-0.12873057144813363,4.509195635813236,0.0,2.3838459261112357,0.16028843802652665,-4.550699376123155,-0.21689538563731886,0.02231839919423213,0.12124240876340649,0.0
Csn2,-0.19143404524944724,9.435383718871893,0.0,-0.4321927647651953,0.24517105383880766,-4.550699376123155,-0.1743777308633143,0.008824917100560364,0.10045913660732848,0.0
Csprs,-0.06970732274651412,9.101398766673256,0.0,-2.7745349433530384,0.14051310162231534,-4.550699376123155,-0.17961956157223163,0.038582169672014964,0.088442536040975,0.0
Csrp3,-0.008192518649559144,0.39068902685976814,0.0,2.2575425033210923,0.6552130997338075,-6.676049085825156,-0.4499864646525376,0.09583170314959692,0.08357526745271861,0.0
Cst3,-0.3054181970879684,2.442342171374368,0.0,-0.33219277197867014,0.1945699386984234,-6.776049071398207,0.14027283605383245,0.05401552328238772,-0.09292871671083604,0.0
Cstb,0.21199230952310494,7.110034038023789,0.0,2.1686456446588314,0.25660032394351573,-6.776049071398207,-0.08295698781564162,0.06193274241462117,-0.07882460257238258,0.0
Ctla2a,0.8218995190872034,12.192926171698664,2.2253496952750518,2.066853464438867,0.8943270199700653,-4.550699376123155,-0.7572000169723441,0.04758610270055475,-0.033888598942073,0.0
Ctla2b,0.2580475248030657,7.09304154028405,0.0,2.45165311085172,0.7397565378262084,-2.3253496808481033,-0.4885108768601542,0.07048594127595809,0.047348696591592146,0.0
Ctnnd2,-0.318112697104411,6.893041561924472,0.0,2.5761643462084245,0.4449339074263191,-6.776049071398207,-0.08614566635375977,-0.02823703665372641,0.03404135331666725,0.0
Ctr9,-0.16994520630534024,4.609195621386287,0.0,0.3584962164092353,0.5603236576314244,-6.776049071398207,-0.3072486112503158,-0.1376972795035163,0.17183911052909162,0.0
Ctsa,-0.11931998370951262,4.809195599745864,0.0,2.1271418971354383,0.3955753015244489,-4.550699376123155,-0.13327122308273795,0.0024003499215227873,0.03729553456477645,0.0
Ctsb,-0.19107130521737928,4.8676918377955225,0.0,2.0516531541325658,0.33854309804271915,-6.776049071398207,0.0038832296369371464,-0.14957567584243642,0.04510410123737768,0.0
Ctsc,-0.4549038973667819,-0.19999997114610296,0.0,-0.3906890100283288,0.604008157588667,-6.776049071398207,0.6719551633089214,-0.6777726648611195,-0.35042995182465597,0.0
Ctsd,0.8946254634527271,11.643740916407204,0.0,-0.35849620919576114,0.3446063957354687,-6.776049071398207,-0.49815539815210136,0.17129235463953174,-0.11981336088525722,0.0
Ctse,0.2695610957538361,6.476049114679052,0.0,2.43466061311198,0.1615450619541168,-4.550699376123155,-0.27563398215214563,-0.026233415475986177,0.08443954614477031,0.0
Ctsf,-0.21866044311839694,9.492087776701586,0.0,0.058496245263132615,0.14285134814808506,-6.776049071398207,-0.1538348787345368,0.041021112305059323,0.07410832027010403,0.0
Ctsg,-0.4197847944048728,2.1838459549651326,0.0,2.3101493801597672,0.21034349722331816,-6.776049071398207,-0.6251745605807938,0.7530332180425248,-0.1257802353404059,0.0
Ctsh,-0.2217057249718705,6.534545359942184,0.0,2.3838459333247095,0.3286142942230524,-6.776049071398207,0.11236803204689076,-0.1788199022789837,-0.008231933655737444,0.0
Ctsk,-0.07910643675537797,4.650699361696206,0.0,-0.04150374030991906,0.30919554595115406,-6.776049071398207,-0.21332008512111958,0.0639453945392891,0.06898851744003051,0.0
Ctsl,-0.1009710109118858,6.876049056971259,0.0,1.4426947281265256e-08,0.43750974198830406,-6.776049071398207,0.00838787811645951,-0.1281196883010191,-0.0010209542132633947,0.0
Ctss,-0.03427236606780404,4.409195650240184,0.0,2.3101493705418017,0.16010512183447786,-6.776049071398207,0.1338791425509176,-0.18850130399404944,-0.025701803181716065,0.0
Ctsw,-0.3580463988259275,9.018391271626472,0.0,2.3990462436310107,0.2985500378389723,-4.550699376123155,-0.19229674133877447,0.03649210030808624,0.10265471754323244,0.0
Ctxn1,-0.16046260733331902,6.676049085825154,0.0,-2.5405499695139815,0.31554584031599187,-6.776049071398207,-0.18216751329457676,-0.060251312567128304,0.12680281779553476,0.0
Cx3cl1,-0.07661897036915669,4.60919562859976,0.0,-0.3736965122885893,0.22025985132686693,-4.550699376123155,-0.16637342557721171,0.03438380432960968,0.08038792104175446,0.0
Cxcl1,-0.06747579611033164,7.46853024721955,0.0,2.010149406609173,0.4695893539568196,-4.550699376123155,-0.2610896314810188,0.12485968294474759,0.022338921140782876,0.0
Cxcl10,-0.2993074763866999,2.125349709702,0.0,2.051653146919093,-0.00993884594748377,-4.550699376123155,-0.10220332534314,0.16516645753244336,0.04169480844461509,0.0
Cxcl11,-0.21513709214305785,2.5008384166375017,0.0,0.09999999278652538,0.12490118168997282,-6.776049071398207,-0.20987820132384197,0.054808534824088914,0.11948721598615615,0.0
Cxcl16,-0.2123606346918379,6.876049056971257,0.0,-0.23219278640561822,0.1753054316026314,-6.776049071398207,-0.07418782586264008,0.07756429275650523,0.018394849923331343,0.0
Cxcl2,0.07327995529085111,7.151537785547181,0.0,-0.15849622362271135,0.381404490379614,-4.550699376123155,-0.23633287891772486,0.08685294122587581,0.026053172304736,0.0
Cxcl3,0.04084309836579392,6.934545309447865,0.0,-2.4575424816806697,0.20305494792716955,-4.550699376123155,-0.14680315413131356,-0.010222806924736538,0.06291399244625762,0.0
Cxcl9,-0.2850518256318776,0.2584962236227096,0.0,2.1516531397056173,0.29855003746112363,-6.776049071398207,-0.16591775486926205,0.026844833711416438,0.08991714921729743,0.0
Cxcr2,0.9993560356620534,4.767691859435944,0.0,1.5346607141006199,0.011150831100132258,-6.776049071398207,-0.445103806471468,0.048363639473733296,-0.04682269580146287,0.0
Cxcr5,-0.30838053244262464,2.3575424961076186,0.0,2.3346606203254545,0.28261177518134695,-6.776049071398207,-0.19389816567816892,0.10552198631522396,0.07657643769988598,0.0
Cxcr6,-0.5188146543095842,4.709195606959339,0.0,2.066853464438867,0.429292888029171,-6.776049071398207,-0.12071440519403398,0.12474048236364155,0.03221730716333376,0.0
Cxxc5,-0.32464469270816176,-2.4253496664211545,0.0,2.616038719730328,0.2599609225457393,-9.001398766673258,-0.27657276675850007,-0.024209116201353967,0.19347989185008338,0.0
Cyba,-0.11353097605795275,6.934545309447865,0.0,-0.27369653392901067,0.1939104003057001,-6.776049071398207,-0.333988858650916,0.4195810351620938,-0.058899175526889905,0.0
Cybb,-0.35065638502644064,9.759894939801645,0.0,1.893156916082908,0.150205393752101,-6.776049071398207,-0.14296111733382982,0.42726432786084,-0.15107820517066944,0.0
Cyfip2,-0.08870441694593761,9.192087812768957,0.0,1.7346606852467228,0.3105093698235431,-4.550699376123155,-0.363257217595122,0.19584145024365554,0.08316269663514277,0.0
Cyp11a1,1.5852783804906898,4.567691881076368,0.0,-0.33219277919214363,0.7169480910207684,-9.001398766673258,-0.8725519374949495,0.052308613117438486,-0.31319552336626255,0.0
Cyp1a2,-0.1613295417732861,6.834545316661339,0.0,2.0101494066091723,0.2859032383078105,-6.776049071398207,-0.23725852041510223,0.05793830190961195,0.09988194548059173,0.0
Cyp26b1,-0.11403296435389802,7.108241843376876,0.0,-0.015200310306301545,0.37599736874725914,-6.776049071398207,-0.19918597831621915,0.03160405207202348,0.08110354329127234,0.0
Cyp2a5,-0.2672725010110278,4.609195621386288,0.0,0.009310939477351787,0.3617283723353108,-9.001398766673258,-0.1825455776316814,0.051185964012245344,0.07797076731693592,0.0
Cyp2b19,-0.16692279586081774,4.709195614172812,0.0,-0.31520027423893027,0.19342815283232379,-6.776049071398207,-0.21121142444608773,-0.001157862212113643,0.1347917101295819,0.0
