,Baso,Ccr7_DC,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,n
Cd274,0.33720657070501453,7.037173627430806,10.49039906693604,14.074347254861614,0.5412662343436515,0.8722641121572413,0.2716407748595623,0.29734905697819614,0.2578636517369092,10
Cd28,0.3088472258964449,7.037173627430806,10.49039906693604,14.074347254861614,0.45619322861633566,0.5043495763851553,0.2181680714725284,0.3456217133389204,0.21396521253069506,10
Cd300c2,0.42321913104705755,7.037173627430806,7.037173627430806,14.074347254861614,0.6039408271026006,0.6538269442040779,0.32979831634121864,0.2864243184470316,0.3808456513306867,10
Cd300ld,0.3056841973644245,7.037173627430806,12.63211325337848,14.074347254861614,0.774391105086225,0.5826430976935355,0.2630707718958399,0.26596988035896396,0.1517234414945555,10
Cd300lf,0.4008591411089719,7.037173627430806,7.037173627430806,14.074347254861614,0.595731391976182,0.6702702533919909,0.25884766235945655,0.2574909905090368,0.17274623009426596,10
Cd33,0.44103311813533985,7.037173627430806,10.49039906693604,14.074347254861614,0.7429361223604627,0.6944698999391634,0.2396179334537426,0.24067380328009075,0.23442773819950785,10
Cd34,0.28116776839782415,7.037173627430806,7.037173627430806,10.749460275416212,0.7019317023904592,0.6251416860855047,0.34800398086392853,0.3017232228730272,0.267080888348126,10
Cd36,0.336040443665041,7.037173627430806,10.49039906693604,14.074347254861614,0.44544883396789126,0.6752578030179225,0.3535492944634147,0.3311621598217185,0.22044078616450094,10
Cd38,0.16983094472627366,7.037173627430806,7.037173627430806,10.749460275416212,0.4959426217660502,0.7132330183148813,0.2593672523619856,0.2607402938376278,0.215949067606918,10
Cd3g,0.3623965185471825,7.037173627430806,7.037173627430806,9.382898169907742,0.4573567411927167,0.6324854254004643,0.24722782901512583,0.24727592548501087,0.21782916097456023,10
Cd4,0.4628763167858734,7.037173627430806,10.49039906693604,16.42007179733855,0.5652422909524829,0.6122165101241221,0.28179590195789195,0.34055463382429785,0.21418383087980475,10
Cd40,0.29155697484839554,7.037173627430806,10.49039906693604,14.074347254861614,0.538624025697069,0.7043002900283105,0.29082636791501487,0.2761289966110703,0.2163405265403154,10
Cd44,0.3547337119537367,7.037173627430806,12.63211325337848,14.074347254861614,0.5510186663877997,0.5878528795717629,0.23681369329013505,0.2692814199131335,0.3170586227944079,10
Cd47,0.3150481954783963,7.037173627430806,10.49039906693604,14.074347254861614,0.7848467836857841,0.6389540845624254,0.3040228435517409,0.26828587463485776,0.2503593147484047,10
Cd52,0.3279891114429904,7.037173627430806,10.49039906693604,14.074347254861614,0.38525960319047303,0.6499955648284933,0.3006922784430973,0.2335766907466765,0.3266792614254113,10
Cd53,0.30882023440373196,7.037173627430806,12.63211325337848,10.749460275416212,0.490444220571371,0.8203547921536731,0.35537653325175356,0.2675323256799229,0.36557985314016633,10
Cd55,0.2629227889583678,7.037173627430806,12.63211325337848,10.749460275416212,0.51476269040321,0.7363088875965158,0.31492057109137406,0.3037591861351593,0.2727354845280986,10
Cd59a,0.28356202526502533,7.037173627430806,10.49039906693604,14.074347254861614,0.4967529130058172,0.4999198647897232,0.32065059777088933,0.3054838747238863,0.16890614878876078,10
Cd6,0.15658795066376932,7.037173627430806,10.49039906693604,12.632113253378478,0.5686905189676369,0.688831681020794,0.27568794939682906,0.23586629431615033,0.2781644553085742,10
Cd63,0.2532249249455619,7.037173627430806,14.074347254861612,14.074347254861614,0.43518947308423206,0.6606688031274295,0.40308212363209733,0.24299562463934793,0.32885731187399553,10
Cd68,0.38229211196040985,7.037173627430806,10.49039906693604,14.074347254861614,0.6218759904505538,0.5831178440563932,0.24086518046876793,0.2848881193644461,0.3243227703574951,10
Cd69,0.2905092914147568,7.037173627430806,12.63211325337848,14.074347254861614,0.3939345144825375,0.7499627128719071,0.32652606495505226,0.2745409119860996,0.18874988403175957,10
Cd7,0.48521564133328204,7.037173627430806,12.810971234288846,16.42007179733855,0.4992719223944459,0.5159580679195418,0.2822050224180323,0.3428386853271119,0.21237587114531795,10
Cd70,0.33469172238353617,7.037173627430806,10.49039906693604,14.835664635167012,0.4300153779491654,0.7204152046814724,0.3083610839201809,0.295826087978281,0.230484793788733,10
Cd72,0.3701799911817301,7.037173627430806,15.019965672275147,12.632113253378478,0.44860373183548,0.673320937791741,0.23835305469068077,0.2669905715578934,0.20441640269905234,10
Cd74,0.3529328078480416,7.037173627430806,10.49039906693604,14.074347254861614,0.6377168805098397,0.748111041375329,0.28566311876089734,0.4006921272464051,0.22547635149156464,10
Cd79a,0.3795170229299463,7.037173627430806,12.63211325337848,14.074347254861614,0.41895689011045256,0.5634069578655688,0.23489315610197056,0.2623154514047895,0.15272085472590255,10
Cd81,0.34843940403076445,7.037173627430806,10.49039906693604,14.074347254861614,0.6545715434751173,0.7504983264464407,0.33777782621563207,0.31130829537379817,0.17012977796396933,10
Cd82,0.4315991585990052,7.037173627430806,10.49039906693604,10.749460275416212,0.5332076002601435,0.7912461772684113,0.269201417917977,0.29763700727527603,0.202054632233173,10
Cd83,0.3626768321430632,7.037173627430806,10.49039906693604,16.42007179733855,0.4687526491666793,0.714153267230297,0.3128668317765768,0.35457461915784133,0.25142680098073567,10
Cd84,0.3611907125668821,7.037173627430806,12.63211325337848,14.074347254861614,0.7250192270502538,0.6277508820721098,0.287346030816461,0.31755215151774635,0.258364856105554,10
Cd9,0.4863720010365913,7.037173627430806,10.49039906693604,16.42007179733855,0.5353388951175978,0.5247430936128962,0.3165340984974576,0.37718792398508527,0.2334605484604791,10
Cd93,0.30609017379436193,7.037173627430806,10.49039906693604,14.074347254861614,0.4229213617189972,0.4934481050964559,0.26915420541804197,0.3257010941012349,0.2608010682041408,10
Cd96,0.3686692853202052,7.037173627430806,10.49039906693604,14.074347254861614,0.44449935987968575,0.6604718101941986,0.30633160100721357,0.29394178243250263,0.2259389603839621,10
Cdc42ep2,0.3380427954261712,7.037173627430806,10.49039906693604,14.074347254861614,0.5386325623456386,0.6842219249389478,0.23792268099422978,0.2806029430656644,0.23334672292006392,10
Cdh1,0.32026956252411803,7.037173627430806,10.728172882011632,14.074347254861614,0.6331352520564361,0.7986321204879865,0.3171234179426797,0.30516767136973444,0.28651848156632675,10
Cdh17,0.21385123400515532,7.037173627430806,12.63211325337848,14.074347254861614,0.49330360725108524,0.7946989831177041,0.28104728768876575,0.32005592344217454,0.20407772165777174,10
Cdhr1,0.3677046607151776,7.037173627430806,12.63211325337848,14.074347254861614,0.5615179430782423,0.606925668071161,0.25538285705066727,0.30811651830560866,0.24132940592146757,10
Cdk15,0.3432353322879142,7.037173627430806,10.49039906693604,12.632113253378478,0.6142782532245944,0.6919995070104505,0.3006273469647472,0.28481378013874176,0.21216231131515045,10
Cdk18,0.35273344863806955,7.037173627430806,12.63211325337848,14.074347254861614,0.775766027363836,0.6600869459438695,0.24221871034141834,0.27628872768623164,0.23075620624300755,10
Cdk4,0.3542917359643991,7.037173627430806,10.49039906693604,14.074347254861614,0.5749072576096571,0.7709218347867753,0.34346973254507696,0.3231207891301435,0.23325988504507927,10
Cdk6,0.4657055884964283,7.037173627430806,10.49039906693604,14.074347254861614,0.5991688243895985,0.6314233497791989,0.30334865286152257,0.18844065482244962,0.18190972590737128,10
Cdkn1a,0.3305168679424303,7.037173627430806,10.49039906693604,14.074347254861614,0.5090118398757787,0.9101595308678775,0.21742870546931456,0.2046996237794063,0.24103169104286173,10
Cdkn1c,0.32920169390388765,7.037173627430806,12.63211325337848,10.749460275416212,0.45495113309844454,0.6344278677444231,0.32920356574463006,0.30054617945859025,0.3153373907425441,10
Cdkn2a,0.341144166776093,7.037173627430806,12.63211325337848,14.074347254861614,0.6195616900067918,0.6732731711618012,0.3027871505313766,0.39646396997853084,0.26705034446073184,10
Cdkn2b,0.2876831496840103,7.037173627430806,7.037173627430806,14.074347254861614,0.6256228895912355,0.7278100558690708,0.2902135448953693,0.26849320346390315,0.21309584509609178,10
Cdx1,0.4408698463658696,7.037173627430806,10.49039906693604,16.42007179733855,0.8245195393853232,0.5389278850338075,0.28978869966485915,0.3135008042590835,0.25551644723307876,10
Ceacam1,0.4534120044611732,7.037173627430806,12.810971234288846,14.074347254861614,0.5590324458268611,0.7373351686212264,0.29063897239981995,0.24618893708677014,0.2663759355159491,10
Ceacam10,0.3227372282518576,7.037173627430806,10.49039906693604,14.074347254861614,0.6539242557314372,0.6265535981546178,0.30437287413816366,0.21974322201027852,0.24945740603631392,10
Ceacam15,0.35026023089760067,7.037173627430806,12.63211325337848,18.169904175606366,0.24475695138143272,0.539736898223303,0.2586626934207357,0.2895184959624881,0.2316377057585472,10
Cebpa,0.3562613795171208,7.037173627430806,7.037173627430806,14.074347254861614,0.5052684664617278,0.6637304513663231,0.2837555170497831,0.27144183684966816,0.24255109544398934,10
Cebpb,0.41858236391764364,7.037173627430806,10.49039906693604,16.42007179733855,0.5710670268572319,0.7500827007982772,0.24594539764579734,0.2771326962107971,0.2301215333910824,10
Cebpd,0.26280618867920513,7.037173627430806,10.49039906693604,14.074347254861614,0.6750605964359558,0.6845880737218164,0.2812123479928621,0.3191785351239685,0.2660140511865634,10
Cebpe,0.3721443694323977,7.037173627430806,12.63211325337848,16.42007179733855,0.5815153804042651,0.6405364211633018,0.3686766953402413,0.2640114483904933,0.23963632805654336,10
Cecr6,0.35811145045757203,7.037173627430806,12.63211325337848,14.074347254861614,0.5746152032070645,0.6877839598741199,0.311601212953171,0.266329302566657,0.24614323684681838,10
Cemip,0.31297311841367814,7.037173627430806,12.63211325337848,14.074347254861614,0.6651836692431925,0.6045715699563635,0.2863027624673262,0.33856384862864297,0.2552036027536492,10
Cerkl,0.3224276355224383,7.037173627430806,12.63211325337848,14.074347254861614,0.5781792004603199,0.7332055390708963,0.2926046387239111,0.32972785190265214,0.21880015568499742,10
Ces1d,0.28091483731482875,7.037173627430806,14.074347254861614,12.632113253378478,0.5134710050566225,0.6638747257659936,0.30211827076005304,0.24710884317236453,0.16371063902713368,10
Ces2c,0.2520087060566408,7.037173627430806,10.49039906693604,12.632113253378478,0.41999051998459447,0.6412125716913678,0.25639718728327915,0.24896820090122665,0.2811691975553868,10
Ces4a,0.4958566006428565,7.037173627430806,14.074347254861612,14.074347254861614,0.6053906236121804,0.670920209098446,0.24005791176316624,0.31765647215294884,0.33573124836009177,10
Cfap161,0.41665881075662164,7.037173627430806,7.037173627430806,14.074347254861614,0.5270734226829874,0.739905303188924,0.2767073739297189,0.22354245040136816,0.18813206741562727,10
Cfap70,0.26982187403359503,7.037173627430806,12.810971234288846,14.074347254861614,0.5767594878926531,0.5974624663220319,0.26132097086738487,0.19282808498756177,0.22541230783037725,10
Cfb,0.39595304977681994,7.037173627430806,12.63211325337848,14.074347254861614,0.6707612987705907,0.7244154173688889,0.2507413748018438,0.29244781370642836,0.1510298618588382,10
Cflar,0.2525981896574525,7.037173627430806,10.49039906693604,14.074347254861614,0.3726815547181776,0.7385402314852447,0.25338412820961476,0.27469462741146405,0.233150594387649,10
Cfp,0.35515942579170795,7.037173627430806,12.986510711871844,14.074347254861614,0.42029825832872425,0.7850410146252415,0.2992581349371642,0.4147610057301064,0.21355884911330186,10
Ch25h,0.27278150972013177,7.037173627430806,12.810971234288846,10.749460275416212,0.6209085516824995,0.7607136419268886,0.34739020506433915,0.29591725745846376,0.227059943452412,10
Chga,0.39789066118605154,7.037173627430806,14.074347254861612,12.632113253378478,0.38779486302163146,0.5560710173976882,0.3219274925218682,0.29235143246594386,0.22418047178702974,10
Chil1,0.36976036126291867,7.037173627430806,7.037173627430806,14.074347254861614,0.3995777914132717,0.6921223824799378,0.2793355506857725,0.36801397555128124,0.28509289413021743,10
Chil3,0.3331142764777209,7.037173627430806,10.49039906693604,16.42007179733855,0.34135414523438334,0.726727703457273,0.2887855471150995,0.2430774030439808,0.1777082978641049,10
Chil5,0.3636328009887355,7.037173627430806,12.63211325337848,10.749460275416212,0.6290675074464798,0.6198293662810265,0.2708118800385738,0.32381949437539237,0.24537839144454326,10
Chit1,0.34049504174904205,7.037173627430806,10.49039906693604,14.074347254861614,0.8611350334612078,0.6986288299046571,0.34720387345001663,0.3422073799290889,0.2535417009889907,10
Chl1,0.37901925845742623,7.037173627430806,7.037173627430806,14.074347254861614,0.575565611875762,0.6789801118219531,0.2705142920923228,0.29996848508522433,0.20106037488741824,10
Chp1,0.3244588466256369,7.037173627430806,10.49039906693604,14.074347254861614,0.646162132502031,0.6279758260348312,0.30957032197673556,0.3047537784660873,0.24186943704154704,10
Chrm1,0.3251599029868289,7.037173627430806,10.49039906693604,14.074347254861614,0.40752073200096844,0.668989398790506,0.3297192200834062,0.36670138430902566,0.3160236487184166,10
Chrna1,0.47007802272760135,7.037173627430806,10.49039906693604,14.074347254861614,0.6940253132607911,0.7094489954647166,0.37108400268476177,0.24368835804644465,0.3431229343947014,10
Chrnb3,0.2782069241255964,7.037173627430806,12.63211325337848,14.074347254861614,0.5722186880310485,0.6472852576198507,0.302871471804305,0.208881964810232,0.28562654306461377,10
Chrnd,0.322196841577624,7.037173627430806,7.037173627430806,14.074347254861614,0.4750249815973293,0.7029615828539177,0.3040309958621713,0.3237278487593008,0.13118537559048646,10
Chst15,0.34981492180086854,7.037173627430806,10.49039906693604,10.749460275416212,0.5272040905752177,0.7324863353187838,0.31597466748254166,0.27260394606484495,0.2853293965076001,10
Cib3,0.3650495878853447,7.037173627430806,12.63211325337848,14.074347254861614,0.7289535177870786,0.6193287686001375,0.24356589435255757,0.29715147545357234,0.28472940031106664,10
Cib4,0.35422288772450206,7.037173627430806,12.918037257182066,12.632113253378478,0.6057257619165937,0.7120086002624988,0.330386333886174,0.30923276094075236,0.25980818880201184,10
Ciita,0.37423459400375503,7.037173627430806,10.49039906693604,16.42007179733855,0.5357071098857749,0.7572325312607442,0.2658013117205272,0.23697647458701257,0.19911994366649585,10
Cish,0.31973687788317345,7.037173627430806,10.49039906693604,14.074347254861614,0.43354550257761776,0.7375557000526659,0.311706341601081,0.3213720463592981,0.35303968791388446,10
Ckap4,0.42939730832084977,7.037173627430806,12.63211325337848,16.42007179733855,0.5611390096758143,0.729310346353929,0.2792372505609237,0.2573304337073142,0.2750699421928249,10
Clca3a1,0.3826308225805957,7.037173627430806,10.49039906693604,14.074347254861614,0.517983854032118,0.5659469498947368,0.24616242568706792,0.3192038528004721,0.21767395669309259,10
Cldn1,0.4003452772958668,7.037173627430806,12.63211325337848,10.749460275416212,0.5142673951894652,0.6587847534720067,0.23745611525477353,0.23561899027188565,0.29745165665779677,10
Cldn11,0.49763115982690453,7.037173627430806,10.49039906693604,16.42007179733855,0.5456948095136208,0.6916873767360232,0.26909849165114313,0.28337615708514813,0.19087669369994745,10
Clec10a,0.35949463541177556,7.037173627430806,10.49039906693604,14.074347254861614,0.5252857808733905,0.7037861104085666,0.25729314184754276,0.2422018442041604,0.17990778882340894,10
Clec1b,0.3416488681336855,7.037173627430806,10.49039906693604,12.632113253378478,0.6363614293204535,0.49553611520668495,0.3182612959805297,0.2924817601036724,0.2145231613120304,10
Clec2d,0.3805468708726922,7.037173627430806,7.037173627430806,14.074347254861614,0.5435068550607112,0.6728535996695562,0.3290711223248127,0.3034205364397066,0.26911285746743707,10
Clec2h,0.3962998806050037,7.037173627430806,10.49039906693604,10.749460275416212,0.5664062870807272,0.776450055063549,0.26791591891785327,0.3004710524582115,0.27246142942841756,10
Clec4a1,0.38861991440062865,7.037173627430806,10.49039906693604,14.074347254861614,0.5999824137906268,0.7753646019285901,0.22317561936976338,0.24456690083594704,0.20910692958471522,10
Clec4a2,0.37938440579044985,7.037173627430806,12.63211325337848,14.074347254861614,0.5390733733533746,0.7373331698679269,0.2818596554941327,0.3158991167918693,0.18527072464205865,10
Clec4a3,0.36413634732722505,7.037173627430806,10.49039906693604,14.074347254861614,0.5681248112903592,0.7733015421934755,0.25939100880441296,0.26924530536919594,0.2287571391210152,10
Clec4b2,0.42915049449418996,7.037173627430806,10.49039906693604,14.074347254861614,0.5230676845443268,0.7524363326619623,0.305013058021159,0.3087753287915504,0.24981185387499968,10
Clec4d,0.36761884043674337,7.037173627430806,10.49039906693604,14.074347254861614,0.5044362298912576,0.5952167732632736,0.254880917898906,0.2814267850619143,0.22998881279982572,10
Clec4e,0.40304345591695007,7.037173627430806,10.49039906693604,16.42007179733855,0.7348195598086446,0.6096738679495111,0.31076124293731966,0.3397161177037797,0.34766938217600335,10
Clec4f,0.4450438451708569,7.037173627430806,14.074347254861612,14.074347254861614,0.6406589736784511,0.6307588674994067,0.2499721598377568,0.28516204082626856,0.2559217746761387,10
Clec4n,0.35099867670816093,7.037173627430806,12.63211325337848,14.074347254861614,0.49093807269034817,0.6665266358396089,0.2494096650889367,0.3036540766633199,0.28093540793832494,10
Clec7a,0.3816861392383629,7.037173627430806,10.49039906693604,10.749460275416212,0.6016573993776184,0.7235001311515422,0.30441814898400527,0.29991800823851095,0.22207803704886583,10
Clic4,0.35625884721734447,7.037173627430806,10.49039906693604,14.074347254861614,0.39954904439125805,0.6431326479804615,0.24952143338071633,0.3488854465964882,0.17438527633184372,10
Clic5,0.3477507006998827,7.037173627430806,12.63211325337848,14.074347254861614,0.5169695935414753,0.572594132640776,0.2472602805412303,0.3084344666246052,0.11726089876426835,10
Clip3,0.25711374279755284,7.037173627430806,12.63211325337848,14.074347254861614,0.5354512588991388,0.6198743557899744,0.2742415150480385,0.31757596589644044,0.1855616931653176,10
Clip4,0.37469499909677084,7.037173627430806,9.596611626157069,16.42007179733855,0.6532721171388739,0.6500254596613586,0.288710090390103,0.3140641368374801,0.2895635051485484,10
Clnk,0.28492876454097227,7.037173627430806,7.037173627430806,14.074347254861614,0.4007000416218688,0.696261832907585,0.2643267832368571,0.33785013433284294,0.24544116049265413,10
Cma1,0.3784239201675673,7.037173627430806,12.63211325337848,10.749460275416212,0.48945246042122015,0.7147853322323816,0.26966464361743825,0.311694163133196,0.21640349689428717,10
Cmpk2,0.31895397448301166,7.037173627430806,10.49039906693604,14.074347254861614,0.5482498531460874,0.6029804510510247,0.3200071090674714,0.3384296630178669,0.19334600344663502,10
Cmtm8,0.32487193708814865,7.037173627430806,10.49039906693604,14.074347254861614,0.7091259221868358,0.6569489935892167,0.2667576520645349,0.33187665400762995,0.30873593558166335,10
Cmya5,0.41098792156726094,7.037173627430806,10.49039906693604,14.074347254861614,0.5291030572863304,0.5512290856676056,0.2593699941172233,0.2791365560118549,0.234988510850441,10
Cndp2,0.3011623775028418,7.037173627430806,12.63211325337848,10.749460275416212,0.5206489751788116,0.7092322851341789,0.2526033225612975,0.3980795775020398,0.2376367930338061,10
Cnfn,0.34177520298224795,7.037173627430806,12.63211325337848,10.749460275416212,0.6698017280374318,0.5416314096051242,0.29605758979957864,0.27074327681621885,0.27751179107782964,10
Cnn2,0.23762652752272043,7.037173627430806,14.074347254861614,14.074347254861614,0.38930069271274464,0.757954333910919,0.30849183431456445,0.2113120772067335,0.20673010545656825,10
Cnn3,0.4005354425643059,7.037173627430806,10.49039906693604,16.42007179733855,0.4002416458521397,0.7295470801469895,0.28874372260235964,0.2530626154308017,0.20447351107755393,10
Cnrip1,0.3875834899591002,7.037173627430806,10.49039906693604,10.749460275416212,0.6311478087404828,0.6830064354111413,0.2809527082275539,0.2292550303470234,0.34132428475487897,10
Cntn4,0.39461682591741637,7.037173627430806,10.49039906693604,14.074347254861614,0.5732139017370873,0.6967769763376319,0.3219704347470132,0.24980485841335845,0.2762335518526357,10
Cobl,0.31347630082232225,7.037173627430806,10.49039906693604,11.491656412384033,0.38803414411052944,0.6323858588103606,0.30413192922987026,0.34883282663298043,0.3042333549397008,10
Coch,0.36765470493583086,7.037173627430806,10.49039906693604,14.074347254861614,0.4657553015348855,0.7864351597475878,0.29209349528331163,0.3063923393849187,0.2661311691440729,10
Col16a1,0.4038682044274052,7.037173627430806,12.63211325337848,10.749460275416212,0.6969556132189239,0.7652946920802168,0.3059801492897793,0.2638815201693306,0.22353634655368648,10
Col18a1,0.3611181351290123,7.037173627430806,10.49039906693604,10.749460275416212,0.5752010399288133,0.6426916679156264,0.33386479170528577,0.3101708563061732,0.21832328007707166,10
Col1a1,0.5255883073407646,7.037173627430806,10.49039906693604,10.749460275416212,0.6859389041551691,0.6116612729723896,0.2904374871993651,0.3500965254681937,0.34445760011234905,10
Col1a2,0.3301924755656116,7.037173627430806,12.63211325337848,16.42007179733855,0.537131417666928,0.6168364245766571,0.26904893753577125,0.292310447664263,0.29542117855504585,10
Col3a1,0.3569158001465398,7.037173627430806,9.382898169907742,14.074347254861614,0.5435644332014387,0.6470047373680526,0.29165192068732726,0.24646068533997792,0.3353569346158579,10
Col4a1,0.3009479209355209,7.037173627430806,10.49039906693604,12.632113253378478,0.5924680946304326,0.5333802597754552,0.3459934090139566,0.35837716235107125,0.1657436043740511,10
Col5a3,0.446963415020808,7.037173627430806,12.810971234288848,14.074347254861614,0.690799854169381,0.6990258790560829,0.23069408579075548,0.28912272652501786,0.18245722149829405,10
Col9a2,0.3124527081652699,7.037173627430806,15.138065376711701,14.074347254861614,0.6068445322678937,0.6455312508292907,0.24130921548294404,0.254015737195311,0.2308438228633478,10
Coro2b,0.35254401775201083,7.037173627430806,14.074347254861612,14.074347254861614,0.5106126731333711,0.7115890610444437,0.2757986519527496,0.26860339094270025,0.19206147493279271,10
Cort,0.2781378184278508,7.037173627430806,10.49039906693604,14.074347254861614,0.43877104292799346,0.5796246631135121,0.3212521940549403,0.3603439069266501,0.18465084224661976,10
Cox6a2,0.33115693935180734,7.037173627430806,10.49039906693604,12.632113253378478,0.5076271494205322,0.7003119933934718,0.30084342279675347,0.31256709621563833,0.28359338760129194,10
Cp,0.4061528131150833,7.037173627430806,10.49039906693604,14.074347254861614,0.5040064998494599,0.6674508579859624,0.2829730036663116,0.30409958924712543,0.32063892933886556,10
Cpa3,0.36270742988999555,7.037173627430806,12.63211325337848,14.074347254861614,0.49241206088813383,0.7536939978515477,0.3464236111875816,0.27915356829649174,0.21682994334062852,10
Cpb1,0.2803910671911332,7.037173627430806,7.037173627430806,14.074347254861614,0.6200990939880312,0.5871554497889763,0.3178839767685053,0.2576828177748023,0.23022274794843675,10
Cpe,0.4103557669358684,7.037173627430806,10.49039906693604,10.749460275416212,0.70738197243156,0.6731176421240815,0.29279505040870046,0.2544125451926936,0.24221897591015049,10
Cpeb1,0.3759415364700263,7.037173627430806,12.63211325337848,14.074347254861614,0.4165875478981681,0.6067303735829407,0.26767785035348785,0.2658025529574845,0.1178195005918443,10
Cpne3,0.24078160289979894,7.037173627430806,0.0,14.074347254861614,0.5003949439347372,0.7056459965878961,0.28842760470632256,0.26042475287605954,0.19576720823382002,10
Cpne5,0.2921256884220041,7.037173627430806,10.49039906693604,14.074347254861614,0.6364184206842906,0.7515525376179242,0.23963622182805067,0.35207513279159297,0.2146175740945791,10
Cpz,0.4132460971038617,7.037173627430806,10.49039906693604,14.074347254861614,0.6714002118367287,0.6677102301375755,0.2806241288135254,0.30156083773924763,0.20956675465756208,10
Crb3,0.46013551830629296,7.037173627430806,10.49039906693604,14.074347254861614,0.6354924429059563,0.7296005542294605,0.29506959484177153,0.2977537190258847,0.11960459887552806,10
Creb3l1,0.32460634857735204,7.037173627430806,10.49039906693604,10.749460275416212,0.5595338574072081,0.5860840670845888,0.27342913491649323,0.2943442686139169,0.21990540891303892,10
Creb3l2,0.3530647416608725,7.037173627430806,15.019965672275147,10.749460275416212,0.42438712236102155,0.7530388512630082,0.3063761968129814,0.2379013634742441,0.31214654031041905,10
Crebrf,0.34836672754748343,7.037173627430806,12.63211325337848,12.632113253378478,0.5046420913285032,0.6351871748370526,0.30199338802688463,0.25967904358184357,0.3273311954070819,10
Crip1,0.3589084865938026,7.037173627430806,10.49039906693604,14.074347254861614,0.44938775584788326,0.6330203885021207,0.3230087257557572,0.36936638454560866,0.23947194536995492,10
Crisp1,0.32251012247278643,7.037173627430806,10.49039906693604,14.074347254861614,0.44668929614220165,0.7031745126082461,0.26203872082817503,0.31654767002348316,0.21196790804096183,10
Crispld1,0.25185625804203066,7.037173627430806,10.49039906693604,14.074347254861614,0.6281392473705146,0.6473793881157736,0.28402393563448985,0.3226159500317544,0.17609402239027142,10
Crispld2,0.16709845266384046,7.037173627430806,7.037173627430806,10.749460275416212,0.5121305112950157,0.9184708044398826,0.2913457669593756,0.2242976290105519,0.21559684853663708,10
Crtac1,0.4014627352960159,7.037173627430806,10.49039906693604,14.074347254861614,0.6199291568761399,0.7613768812061612,0.2840108314800598,0.25025101522922444,0.25830973046267325,10
Cryaa,0.445547348224601,7.037173627430806,10.49039906693604,14.074347254861614,0.6182556048436287,0.7813349787908116,0.300911248336323,0.2479473579783481,0.2798990142391787,10
Crybb1,0.39905833847692196,7.037173627430806,10.49039906693604,14.074347254861614,0.6468727893074051,0.7422116416592325,0.2274963913582435,0.25412114443825856,0.17018935993933273,10
Csf1,0.3455014689618888,7.037173627430806,14.074347254861612,14.074347254861614,0.46364494104160847,0.6616756654988477,0.3094301562275707,0.27761780066972275,0.19481163922016415,10
Csf1r,0.3391055136856539,7.037173627430806,10.49039906693604,14.074347254861614,0.592950138432315,0.5806175018224231,0.23049256271597535,0.2666403304869013,0.30712318129188176,10
Csf2,0.35824269077636384,7.037173627430806,10.49039906693604,14.074347254861614,0.6246647090583543,0.7421510222118167,0.28177621419771876,0.2699710506198626,0.19241228964959484,10
Csf2rb,0.31849965288850884,7.037173627430806,12.63211325337848,14.074347254861614,0.49927185185380973,0.7260658628283468,0.33244495554017395,0.2945152995322438,0.35784996308431954,10
Csf2rb2,0.3284536480041775,7.037173627430806,10.49039906693604,10.749460275416212,0.4210658060865721,0.6503723316884029,0.32817104097305116,0.2663910854527167,0.2704035925288142,10
Csf3r,0.3538006142960845,7.037173627430806,10.49039906693604,12.632113253378478,0.4241457335509903,0.4820194039277495,0.24838692756191302,0.3442211478232382,0.25605491991848917,10
Csn1s2a,0.38640960607593644,7.037173627430806,10.49039906693604,14.074347254861614,0.7436754488027635,0.5561895923045584,0.2930077566690712,0.23460734230803318,0.20778024154872687,10
Csn2,0.3064257618031874,7.037173627430806,7.037173627430806,12.632113253378478,0.638307953217428,0.6140506596716977,0.28639868478171293,0.24494363020726673,0.2324607541671006,10
Csprs,0.44702883789415165,7.037173627430806,10.49039906693604,10.749460275416212,0.5098599680769921,0.5428496373183153,0.2427616928747888,0.3072858894549727,0.2517002890445571,10
Csrp3,0.38922997788212027,7.037173627430806,7.037173627430806,14.074347254861614,0.6912228120894984,0.6053149459024987,0.2553393992867255,0.20012562746405352,0.2358257708966688,10
Cst3,0.41831994966783587,7.037173627430806,12.63211325337848,14.074347254861614,0.5331600253555069,0.6979886783372564,0.24666198626741087,0.21159223230467958,0.20635133015798057,10
Cstb,0.3038726930908446,7.037173627430806,12.63211325337848,14.074347254861614,0.37576510104884864,0.661080491749532,0.27833676494993725,0.25397148402862957,0.3344184807078572,10
Ctla2a,0.31699041775804454,7.037173627430806,10.49039906693604,10.749460275416212,0.5480967662442294,0.4763642227608089,0.3917754698564259,0.2998859842170865,0.3790276959706877,10
Ctla2b,0.40331384330776243,7.037173627430806,10.49039906693604,10.749460275416212,0.42304013340678026,0.4426357231856865,0.26531885539371647,0.2854987314013211,0.22477739757475648,10
Ctnnd2,0.3508220077711957,7.037173627430806,7.037173627430806,14.074347254861614,0.44877021584446974,0.7276516917323455,0.2769081028842734,0.29231071533932895,0.22696549146911627,10
Ctr9,0.3823248352933063,7.037173627430806,12.810971234288846,16.42007179733855,0.5559480366891809,0.6778809392523072,0.23567143911706062,0.2700992106063437,0.23011594477172823,10
Ctsa,0.4284147448411093,7.037173627430806,12.63211325337848,14.074347254861614,0.5363510890465664,0.6473295813669736,0.3328858605763757,0.282464921004937,0.25103460297602537,10
