,Baso,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,n
Cyfip2,0.253349640408363,17.915050491052387,12.891937278807232,7.179441264822661,0.5744734819314613,0.35274049819247627,0.29019222229650027,0.1464004031103173,10
Cyp11a1,0.19193281984104266,11.575843009087356,12.697337743172609,10.76924556958229,0.5563548723092251,0.3722920317552281,0.3159686618715761,0.24588119085299975,10
Cyp1a2,0.2593283063579634,16.04355104297134,15.337650220528861,7.5365451637105245,0.4427829048177144,0.3264350174831611,0.27316242727596124,0.2280210596122572,10
Cyp26b1,0.2393708352241007,15.307791033957551,14.436832638423766,7.294322695281942,0.44936504238166686,0.2990297129995593,0.2266338737514641,0.19231920656688842,10
Cyp2a5,0.2189769218849741,15.918106840889982,14.52386154214035,11.106751873307887,0.4752294935729235,0.35075562693582435,0.2562133254330404,0.18234001610312456,10
Cyp2b19,0.2765109942399511,16.67817207650222,12.843673555256542,0.8814333953467895,0.4912919872209987,0.259848737543308,0.29215716156938587,0.17844367778836803,10
Cyp2j6,0.25449736559671443,16.012770323603622,13.049041003913356,12.93251674102559,0.5375680995581513,0.2786127688574123,0.2526644384614059,0.20252719371061442,10
Cyp2j9,0.2707955600189558,20.9382311444932,15.177102583251408,7.1559765883429804,0.5234832052875701,0.30403111922643383,0.2633703989680552,0.12445198675253792,10
Cyp4a12a,0.2608964145919373,17.845744848938928,15.337650220528861,7.46538782653626,0.5359282377374461,0.2902214305030493,0.21182407669974698,0.2437459044855489,10
Cyp4a12b,0.21011426282132947,18.520378839558223,15.389486786764204,7.6057757108571495,0.530866978512466,0.26144049672413183,0.28980928282744545,0.15079613733613606,10
Cyp4a14,0.30993210400461996,14.436832638423768,13.047170813056994,10.52681017258845,0.4483057761356595,0.34322567857012554,0.30147596406043675,0.2381925601223016,10
Cyp4f18,0.23890236754680108,15.822174791844706,14.42000836796487,14.258279808130222,0.5234541493660233,0.39786404572424533,0.2867247844929214,0.16496332441598624,10
Cyp7a1,0.22601868844105993,13.049041003913358,12.783707698676176,10.896002662166103,0.5635383122005685,0.31221979516874343,0.278055999830043,0.21106575796959326,10
Cysltr2,0.2735548025775574,20.819805537723305,10.739512767709362,10.768531393916698,0.47036273053702427,0.3450030017156269,0.22704199132597824,0.17189958437551658,10
D13Ertd608e,0.18947294177596238,18.175295139656114,15.220672145811317,15.035703015428552,0.5545961999831888,0.352720461260576,0.2748550699003555,0.21457151401491212,10
D630024D03Rik,0.22948202084697314,18.827894272706345,14.064991201947201,14.775540712224242,0.5388891326402372,0.31501241193453833,0.2537428387007829,0.1959377903659976,10
D630039A03Rik,0.2538916773818379,18.582338452810497,16.433599792679562,13.22690652767626,0.4995010785879371,0.2887603230395196,0.2916493348187626,0.17436468121409232,10
D930028M14Rik,0.18587692167727443,19.168599820499942,14.487537103916042,10.505356110909911,0.5191860441346258,0.3120160209321535,0.26587900097836303,0.1854623976321261,10
D930048N14Rik,0.3039435712232177,18.640296413791674,15.468473976799466,12.816561552456355,0.5294799445428088,0.28380876756898205,0.2881095961098409,0.19816127100917597,10
Dab2,0.20451021559625607,18.448796208511503,17.502440190666007,7.514737579708747,0.5883892157315895,0.27128234458430156,0.22392918383757637,0.22286808326641772,10
Dach1,0.24176848675602589,18.08943921484406,15.176654041750313,11.118271134104932,0.6333963699897439,0.35830037081303573,0.2891583814839525,0.1680446391953944,10
Dact1,0.2850705586710749,15.846383558122398,15.183274716533267,9.72348621509727,0.4974807826414988,0.33213076634504085,0.29475992654533234,0.18264190400213598,10
Dapk2,0.22783051652691014,19.987446959128114,16.725173292109037,14.422524928659014,0.49232659796235145,0.34662268483284425,0.28556422252385977,0.18076046455046257,10
Daxx,0.25476304631733837,19.873281994284778,14.436832638423766,10.910628029484503,0.5007205442894354,0.3224010556705459,0.24215382225158638,0.24867651009820713,10
Dbndd1,0.20440199688092336,19.873281994284778,15.36015152190078,13.388651746247165,0.5236629450954063,0.2710651304424957,0.2588347812159498,0.13477861982562547,10
Dbp,0.2321300773380912,17.83951756789762,16.576676410531345,10.762848211128953,0.6040085201019992,0.35389386444766663,0.28642340509246755,0.2713286982316846,10
Dcaf12l1,0.3758444715376681,9.710574915731815,15.294172816184815,14.600457503103923,0.5393366636518869,0.37382312045501637,0.20955862812174253,0.21259414071393828,10
Dcstamp,0.2933323050476064,18.444881055198536,14.846520376721061,10.735631160729904,0.5149747554364091,0.3358216250715615,0.2972826719286703,0.22707263896762558,10
Ddc,0.23686176782278798,18.310336324295378,15.5535049435485,7.2608827889545156,0.41690670563580456,0.32025050985827175,0.2792611478653994,0.20932578611125185,10
Ddhd1,0.19352185329368016,15.019540948929304,12.649692864349914,7.6176302659766915,0.5009232692036598,0.29749395909986437,0.23982259218029003,0.2005890306247865,10
Ddit4l,0.2205215814393468,14.06752034895483,15.175582145528319,11.107758858588932,0.49215834043250256,0.34875344123776225,0.25331092035383823,0.20855819579866403,10
Ddn,0.17687543962439917,14.112983199447909,15.404401930561209,7.109234555008681,0.5707966751064439,0.316116096026708,0.22924185839951797,0.17408519428990207,10
Ddt,0.2434158707896884,15.857603616984555,16.586431075398508,13.020043153816129,0.5587488510871693,0.3441169285544812,0.2558345605096351,0.16862181339474372,10
Ddx58,0.2559518646464834,19.942162562737554,15.822174791844704,14.54866718183029,0.5471473127133701,0.2735810976007622,0.24374327333885348,0.20535719247287246,10
Dennd2a,0.17022867592190344,19.8577590113851,16.564772220210312,13.126312235172685,0.5132533303363681,0.2994746500665885,0.24869020814462905,0.22113543157995402,10
Dennd5b,0.238356936404707,17.81458230944952,14.42000836796487,7.48490717238463,0.5069544908745532,0.23532951184633155,0.27142317180101944,0.1642899541213551,10
Dgat2l6,0.22560859035673284,16.576676410531345,13.03476778564188,13.40363412313577,0.49783313742051577,0.29845908295781187,0.22462445973771034,0.2066933247125248,10
Dgkb,0.20284700668709102,20.97177602712506,16.556032300901077,11.253103746921145,0.5030133520649548,0.2858538483315476,0.25574525131163994,0.20871764851399427,10
Dhrs2,0.20475189058923957,15.822174791844704,15.36015152190078,11.266088650149214,0.5919530206361132,0.3621528389819793,0.22228932807611063,0.2576976882736138,10
Dhrs3,0.19918623230613314,18.096187628378427,15.918876505011387,13.44840151967913,0.5026765138361963,0.2818847887546951,0.2651872190540387,0.17678715595865352,10
Dhrs9,0.325580138586533,15.352916094919832,16.74293712899217,7.121296197448721,0.5241376598144046,0.25626677420133137,0.30315067469291446,0.2191846039259987,10
Dhx58,0.31168678795991733,18.027540363833687,14.323607529663585,10.995698230961981,0.4632702985330989,0.23287781939294547,0.32542112030540227,0.23963918362737466,10
Dio1,0.23915276596464344,15.732015281955317,12.856260941404198,13.25110783164833,0.5145840529995901,0.34604775644212166,0.2941539808580158,0.19663776467369048,10
Dio2,0.1976147425564702,19.641264550373037,15.36015152190078,11.126801379278996,0.5553678787695726,0.3684308444712021,0.23974862621910087,0.2747803976802158,10
Dkkl1,0.2650123528665878,17.87001486269097,14.18563219866775,10.186179941200642,0.4954636993684716,0.24533848831245694,0.29323220919786525,0.22191130731304065,10
Dlk1,0.29478363351315817,14.514762807406859,18.637169082826134,10.993643295220332,0.4795701853540064,0.28368012154520345,0.36311404500522615,0.1823204124597499,10
Dlk2,0.22783782244060036,14.256742041579633,14.278216468873246,11.00211947339676,0.5111293262487249,0.38039440239539807,0.25021728459386583,0.2598368656163755,10
Dll1,0.31730496700040095,15.88197839087088,14.528335958830588,13.479146104689772,0.5306159976157461,0.28227079046984194,0.26988134326056806,0.20741000012076533,10
Dll4,0.19535098010079147,16.173319276703662,14.436832638423766,7.543424570328258,0.5441096427151282,0.3021901267123456,0.23679930400295943,0.13440124701281075,10
Dmd,0.19602342418574495,15.315107742407543,15.433231951175308,13.146290485764428,0.5567835112684955,0.3955376035685085,0.239940431579858,0.26136178993777764,10
Dmkn,0.2945400057499075,21.338973146765337,14.256742041579633,7.373419430638848,0.4820371925475259,0.21353340023213147,0.3030503557952883,0.18418696105808008,10
Dmrt2,0.34784203010273235,20.965470606619427,12.653695207478393,11.126373793008936,0.558016575516747,0.342694070951927,0.24264287224407113,0.17638789828222906,10
Dmxl2,0.23737052745598694,15.59097607882667,15.1222776712758,13.206949903570862,0.508410701662696,0.2835985691483898,0.2033158604901941,0.15453668763110745,10
Dnaic1,0.2618284199903394,17.81458230944952,10.739512767709364,13.182039904549718,0.5046436161299886,0.26202847478385277,0.2322118411249104,0.18334466259818707,10
Dnajc28,0.27074722774745813,15.724950959337622,14.512439205007928,13.278688492774014,0.5119362286999766,0.3128717099399448,0.24428411798051292,0.21334563440587723,10
Dnajc7,0.2815879793024567,18.242523885403365,16.593128637392276,13.240475867063278,0.4709478394863834,0.30959188222939465,0.3267290698813598,0.12472368084995249,10
Dnase1l3,0.23717749306944863,18.58562682724895,12.894561539300167,12.720674874343992,0.47024325854700855,0.3315681123317616,0.2732405380098654,0.17865935529203816,10
Dnase2b,0.20106732200164176,17.983765735936437,14.247505764187842,0.5470810916878206,0.5712591674503499,0.3317032654943053,0.27299736677447894,0.16369357537196738,10
Dnmbp,0.18030726180782689,16.238969971673438,12.832758872787112,10.531143369534993,0.48621722691215535,0.3828375065556701,0.24831441310627497,0.17791884975318206,10
Dntt,0.22983994958016574,21.338973146765337,15.014028296163888,7.277169070032464,0.5291747583281884,0.3173117840654656,0.29650850392603734,0.2221991935063459,10
Dok2,0.26571651632954557,14.112983199447909,14.398294005769541,10.753974690202474,0.4250403051522757,0.26077537636582965,0.26364777616284696,0.15645586258260327,10
Dok4,0.29548976825075507,15.538656183799478,12.843673555256544,7.669157648787967,0.5571993863386424,0.3487451729736761,0.25217432900494746,0.13573445713120363,10
Dok7,0.22598795178463052,16.04327729907134,16.558063188348715,7.397044610609268,0.5522931775170061,0.2944791762858959,0.25886832817013816,0.16554014671742012,10
Dopey2,0.2448104837367682,14.343399824437382,16.425070838174726,10.520587364570881,0.5025044409952089,0.3712539212195422,0.2726329903798774,0.2844362681605215,10
Dpcr1,0.213267665555464,21.457381433365523,14.294885021489769,11.12148757648752,0.5474773164348128,0.41056736555588297,0.24015496145812157,0.23687062132709724,10
Dpep2,0.26019968230045515,17.798932777522133,13.03476778564188,11.00203681285956,0.5581573186641035,0.26862362316603267,0.2883147586185512,0.16589208404557956,10
Dpf1,0.21692408164877017,19.873281994284778,15.30779103395755,13.109826101539403,0.526657911104576,0.3084200487875419,0.23739533561453507,0.19846671067213906,10
Dpp4,0.16710493969505696,15.243043593937097,14.072888817472931,7.608188283337794,0.5416059840388352,0.37408158635520544,0.2900164354018794,0.19729476868273244,10
Dpy19l2,0.15304182383170384,18.309501790718183,13.01108861531155,10.748615617822322,0.5627991624378018,0.27788052625307685,0.2788034059333766,0.18067433124020119,10
Dpys,0.2930078698861759,15.39507349054418,12.59996106368349,10.8969248152863,0.5366394348216527,0.3295232090231125,0.27557030834863827,0.20773724509000194,10
Drc7,0.14336464481496292,18.95200309737295,12.870227120215917,13.059498297954374,0.5088856727462306,0.35054700386399396,0.2532327148692594,0.1987424393227868,10
Dscam,0.2618805996730392,16.125487492768748,12.870227120215917,13.098101545860315,0.4318168966104775,0.3116201051616346,0.24436236615458462,0.17830993559287886,10
Dstn,0.229557778783083,16.144655244825717,14.368547580401064,11.133534572459565,0.6025936758637471,0.30036862114847923,0.263591425149946,0.24306239400460453,10
Dtx3l,0.26505771701142233,16.60514379805752,12.90821176950115,11.253617716531643,0.48344062564316875,0.2948590025937653,0.2677722862460126,0.1587216747616735,10
Duox2,0.27423992443749423,16.13087781247159,14.507959885582283,11.123723329511847,0.5405201110836335,0.29677869040347193,0.2578377221283412,0.14327709667802974,10
Dusp1,0.1873435765461641,14.3588781493364,12.819641419473431,14.294830416870838,0.452121654508344,0.2559125803476151,0.29117266776497724,0.18972718623358573,10
Dusp10,0.26694504256387086,16.713374869817958,15.337650220528861,15.29987495476888,0.5250677874903773,0.35847270009633647,0.286097259532506,0.2308050892991434,10
Dusp6,0.20565326352672647,11.452483915902496,12.638610661599053,10.8875259742996,0.4988126115210854,0.32328835443188475,0.23479400748590498,0.1670588180324634,10
Dynlrb2,0.2263975713289336,11.946883849740034,14.315848228649704,7.101209197063748,0.5528728640866295,0.26588721442017665,0.28989572087314797,0.18231134979239844,10
Dytn,0.23305659697556594,16.86066785067168,14.225528090196445,11.260356686753006,0.5090550584891667,0.25626361850154017,0.2517689609731293,0.21627631579619425,10
E030042O20Rik,0.23707908756798385,15.948084422966062,14.495204499952614,13.143398086295644,0.5294416590951565,0.296873590717677,0.2465180775145086,0.19921826631265416,10
E130102H24Rik,0.23834041471633563,16.430800962293876,12.891937278807232,7.084657715562661,0.5562620329910132,0.2869187041636188,0.28702568098860765,0.21782122674767168,10
E230013L22Rik,0.22576408445927343,15.63352008172672,12.847615468847623,10.765471665771138,0.5225740719129862,0.32363596612411183,0.3224766816573238,0.2383854684285589,10
E230025N22Rik,0.24325859475068878,18.720863905400122,15.307791033957551,10.904778933802033,0.48214330559172425,0.36618713053638174,0.28668085457794834,0.2112887107145508,10
E330020D12Rik,0.26513675767750816,15.175954960384402,14.264533493887791,13.73007999098875,0.5343363731914885,0.36180152617140615,0.2210058698265241,0.16285123090388454,10
Ear1,0.3386547525528461,15.883930804484049,15.389486786764204,7.454895632993062,0.4761076538858431,0.33371931491161655,0.2214355428163319,0.2526659010693237,10
Ear2,0.25252880272997674,18.69016211150922,10.495164246200185,7.1764948531681165,0.5312364703854775,0.3875303555332049,0.2524581553809697,0.15188776706306864,10
Ear6,0.2665311151632405,10.970476850724111,17.692933422249073,11.152789607704923,0.4862788407854179,0.2588156577372248,0.2568852512639027,0.20424833693644953,10
Ebf1,0.26979595175461824,14.18563219866775,18.00079448071391,14.663606345367713,0.4747177224135091,0.30657131935377424,0.21229089087953337,0.1584528879534824,10
Ebf2,0.21522018283399968,18.934749121450466,12.835019604032311,7.398557475269554,0.4663207086685847,0.33716600121426216,0.28459775252591263,0.19916030142989138,10
Edn1,0.2045922846415422,19.061417710456155,13.047170813056994,10.04398740884699,0.5445173545471474,0.282844895466167,0.33029424253816325,0.24245418414300085,10
Ednra,0.2903789322247414,15.98463819213308,12.8562609414042,13.318839125350236,0.5304032028038587,0.3034730891962346,0.32351194328242777,0.2162442311297094,10
Eef1a1,0.31070622236039847,19.71665300289852,18.014018823752508,13.227187870463714,0.5150220150405449,0.34117828435591513,0.2732371303053232,0.17829267014177527,10
Efhd2,0.22054438486031153,14.256742041579633,15.091561710288639,7.373313297022744,0.49137390809357095,0.2872956574349953,0.23143495433339462,0.2645866336124855,10
Efna1,0.27702477397358105,15.19101088756233,18.69016211150922,13.595134670819796,0.43240129573265135,0.2984614133813952,0.2948409099843289,0.22580283525120234,10
Efna5,0.225918635047798,21.071470291408776,16.026313313499195,13.227806880707854,0.5380303508917768,0.34771449115447856,0.2746666257601402,0.20946871130883335,10
Efnb2,0.2535690075739421,18.827894272706345,17.643146926199186,13.233480280882354,0.4905832028261985,0.27293815727933807,0.2567258309945342,0.21326790140979893,10
Egfem1,0.23107458206655215,17.85156242033486,17.700371923316094,7.00079140146423,0.518709747472383,0.29736863958245535,0.27617031888169563,0.1269678079546265,10
Egfl7,0.2112940191282381,12.871764757429165,14.328144482144985,13.214845418894129,0.5283639961415721,0.31318126766390464,0.29627791888164606,0.22983286428192087,10
Egflam,0.22816206379044876,16.74293712899217,16.43668077767936,11.132279147799176,0.5065450649292464,0.31179555091244315,0.2730427007915729,0.1830875996155276,10
Egln3,0.25240589161774984,13.014322218308523,16.611833815454286,11.26150633009119,0.43760023342398513,0.3526712304714504,0.3589191509285783,0.18384439722626733,10
Egr1,0.23411246122585427,11.714333531618461,14.466822685345377,11.121738351154471,0.5032247210783584,0.29959279253864,0.2246758613542547,0.1851325359914161,10
Egr2,0.2207398736967993,16.885528927220594,15.183973460892197,11.112221311374801,0.48222303800712446,0.23320494164381933,0.24946984734027877,0.13984168750932818,10
Ehd3,0.3794438518544285,17.782740348187705,12.883315747221179,7.5328012893385505,0.3866518160631111,0.3237497256318121,0.3109415022261067,0.22087899491389296,10
Elane,0.23746106991308646,16.31764161865911,15.404401930561209,11.382900595868565,0.5751921713484428,0.28928725008234557,0.21912514914532244,0.2702139052925181,10
Elavl3,0.2507566464048062,18.93890620508523,14.487537103916042,11.113556935560617,0.45589529645084714,0.3356626894817532,0.2623606279761754,0.21818761632920633,10
Emb,0.42615885420977734,19.71665300289852,16.545474070618937,7.300055671371897,0.556254175434452,0.24945419101178054,0.30820682034229674,0.23564515316711512,10
Emcn,0.22878054089458977,18.027540363833687,14.247505764187842,13.189199854421918,0.5484630947440066,0.3728378579134973,0.2992688425097141,0.23842021944712802,10
Emid1,0.23377463342079507,14.450352465030544,14.278216468873246,13.30892069553368,0.4364530172939781,0.3028313778423437,0.27382799049997464,0.25079030317180073,10
Emilin2,0.22161661213887845,15.175954960384402,14.290545102531679,7.004570887242628,0.46008914536525564,0.41458945167694194,0.3188415563873495,0.27993414863175664,10
Emp1,0.2977109910226696,17.89363101654753,16.583377912161588,11.153754814413494,0.5555433011494065,0.2874347919254036,0.21262701940837447,0.2501131697778822,10
Emx2,0.24142948572934783,18.600610940485893,14.264533493887791,14.354994278734685,0.5380595643705373,0.3015362999253389,0.25063100779962644,0.21526775620461022,10
Enam,0.2817822330822071,21.502040945850563,12.832758872787114,13.447523167505782,0.517344624327174,0.2801453671252307,0.3144530906323627,0.15527582730150724,10
Enc1,0.2446253457431769,16.019707732535807,17.692933422249073,7.193775696133871,0.4783257835376752,0.3015858927615031,0.24041562875549563,0.1555565207326172,10
Endou,0.13892529171446985,17.81458230944952,17.72394313559142,7.498570493850077,0.4937290846510358,0.4127614075173383,0.2809556318792686,0.23683204781752834,10
Engase,0.2535479965875279,16.988050295346646,14.294885021489767,13.467423237938693,0.49113628320779595,0.27700772438326154,0.27167361527413525,0.22372167017222125,10
Enho,0.2514872571223231,21.64505528485073,14.436832638423766,13.135730810293943,0.49342252681770077,0.3283316309534461,0.3694996996186195,0.17165228711089273,10
Enkur,0.2081918716704245,18.448796208511506,14.474501054175445,14.68305503359252,0.5940929501426105,0.29868884785561783,0.25152315605266895,0.19359015181257325,10
Eno2,0.2847206063223138,16.86066785067168,14.315848228649704,10.745603568067619,0.5001698187324795,0.3436475023956646,0.22390414207815337,0.25558206381280113,10
Eno3,0.3252148023040704,16.713374869817958,16.41482433277433,11.35344940091276,0.5434517464222263,0.38425175993493144,0.26939272202063397,0.19413139775818714,10
Enox1,0.27900067397822725,15.36015152190078,15.243043593937099,7.450976102951204,0.4200654687505842,0.3429090570107673,0.2928755730467525,0.20552570986487403,10
Entpd3,0.34317694756300726,15.121726932176312,10.738524830926837,7.322663393902756,0.49284943817474247,0.330703691149558,0.25649892209615743,0.1994108481949958,10
Eomes,0.3019726987701398,11.980159201744485,17.734742907176162,9.736681861310707,0.5226505135224749,0.27476154367016226,0.28165937239931516,0.15073756714127579,10
Epb41l1,0.23956518665537638,18.718192898711322,17.870014862690972,12.88681565142977,0.47949052994094077,0.2921675185573049,0.28408999793748446,0.20457819528481716,10
Epb41l3,0.2590324304150786,15.88840853148253,12.625291493358388,13.397199266065586,0.4413624639124688,0.33570221891042096,0.25604912678861036,0.23872826687127857,10
Epb41l4b,0.24402295636365118,15.007329666707472,17.83213711016572,10.90336305126802,0.5038154690984,0.29438356423705064,0.24362385071054848,0.19178843246709698,10
Epgn,0.1579673913702811,15.307791033957551,14.436832638423766,10.75989699150058,0.4777074619717648,0.2882682462208579,0.19434056792991347,0.10912905705516056,10
Epha2,0.19479722002103217,18.696106062830232,12.832758872787112,13.135730807800705,0.5241644972617304,0.42314335310771867,0.2417101748578442,0.22091184652834245,10
Ephb1,0.3447529461544138,21.457381433365523,16.10791218000298,13.124372802496303,0.4938042085432959,0.30689817935403213,0.2786248608714701,0.24644202447123903,10
Ephb2,0.31083300612561265,20.066396284133354,14.450352465030544,11.14805992236987,0.5171157247719689,0.31346097908163184,0.24315044608795686,0.18294255308577845,10
Ephx2,0.30565898214905923,18.664063916504016,15.881413775391168,10.06496096058136,0.4509326816053038,0.34157365197399914,0.22154143946169416,0.17439786110846883,10
Eps8l1,0.23308976587304214,11.581720744521414,15.411613186048381,13.278132576321774,0.48146351829481876,0.33816392123834815,0.2529009046066969,0.2231309168870338,10
Epsti1,0.22939261459594318,15.582461920646105,12.843673555256542,11.137311152583246,0.5584140961630375,0.279616866408413,0.23513920545813868,0.22678684616134775,10
Epx,0.3453790962120476,11.43479791621193,15.007631275047292,7.112577916689229,0.4153791062229326,0.30359745779605507,0.2733034940810058,0.2888379547701488,10
Ermap,0.29377054282345033,19.95245193103377,15.520292381503706,7.183609275819658,0.4443457365721751,0.23247551583704565,0.22088493727959704,0.16662594353082463,10
Ero1l,0.23967325430065006,12.054071681640645,15.014731628748503,13.138966185773572,0.5222708788506474,0.3267275835463329,0.30854991322323866,0.26951531949242313,10
Esam,0.20125758636712768,16.605143798057515,15.175582145528319,11.145243167597735,0.4984682407798025,0.26102867460260815,0.28612536138595185,0.22687378722927348,10
Esm1,0.2521480635544448,18.52037883955822,15.454997342060498,13.168429764951457,0.4809216636676105,0.2867981359940062,0.2093550792329719,0.24461511808556252,10
Espn,0.2351940741857083,17.870014862690972,15.665120309530817,7.645536707083199,0.4072841542008169,0.34885564718488177,0.2399112914625434,0.25979375720336917,10
Espnl,0.25915752558358895,18.417640889461662,15.632131290472811,13.251617647328585,0.5401557003825053,0.2948776920678449,0.3027763252397345,0.19185717969081323,10
Esrrg,0.15446605896950522,13.03476778564188,14.569011329125606,11.252341012958443,0.5436819388375989,0.2793943297377288,0.2993911457361744,0.201049455402731,10
Etohd2,0.3314930874624327,19.73638354535523,10.738524830926837,13.409116182154063,0.46054168433024756,0.3364987529738993,0.2953093330699569,0.2289861112463791,10
Etohi1,0.25515834186577024,15.198323392537079,15.382265158353226,14.55026225936271,0.47867664325245896,0.22849093464772502,0.328550841869069,0.26465643319393223,10
Ets1,0.18804198715019182,18.954645022980827,12.640906114843297,11.132329312886402,0.5168148579173146,0.3694972801923807,0.3184841962997482,0.224683347717641,10
Evpl,0.22928359815882565,11.059019189019168,15.007603523043235,7.109813503538774,0.5988766390606018,0.3795816642271134,0.2836718248345736,0.23853619002447565,10
Exoc3l,0.2280297995298604,15.008810351152375,15.145403444864058,15.699656621242005,0.5037436104557849,0.3399896630936004,0.26085356275959704,0.16834936482210877,10
Eya2,0.27789323399498633,18.734895425910743,14.436832638423766,14.50771312812965,0.5290640096950123,0.3688403556275451,0.2955771338436818,0.29195940969709944,10
F10,0.16799391192001809,21.193732647760047,14.033022135791152,10.907116602847188,0.49629333163669553,0.2870772242845115,0.2485951314615113,0.23516960143877427,10
F13a1,0.26738595544005717,15.124294331365425,12.843673555256542,11.134967412852847,0.5422498768015561,0.2732270254740942,0.30573786465797176,0.22370190092663217,10
F2r,0.2007242441051395,12.054071681640645,11.815272210975058,14.646054401664898,0.4349406579691153,0.47671100273418054,0.3453287744656105,0.28420794054187415,10
F2rl2,0.2382825280440201,13.01108861531155,13.050759941193578,10.119414557584884,0.4248468302589691,0.37129434453753635,0.3633255189560744,0.23861177234974648,10
F3,0.28041593354598515,17.870014862690972,14.436832638423766,13.052084146922832,0.4605121896389458,0.2918604404492946,0.22408004649579608,0.25429463298943583,10
F630028O10Rik,0.2046106318037449,12.1685354268858,14.42000836796487,13.10431221610862,0.5986484342850592,0.29427687740676883,0.26078378791294093,0.18632395571156238,10
F7,0.25455520830772904,15.78385088687996,14.247505764187842,7.315231410620857,0.5231606975631796,0.28142838036572615,0.24960689479846662,0.17410471706244018,10
F730016J06Rik,0.22811623226159405,16.86066785067168,14.315848228649704,12.987853220976637,0.5265606472948741,0.2686922399091863,0.2638562967120142,0.24678166784323474,10
Faah,0.313323219283178,21.4637500313411,14.256742041579631,14.707756934764058,0.46759101343893805,0.3313534754928482,0.23753570479862568,0.2318053559253372,10
Fabp4,0.22092247065377482,14.839034508292352,18.628332393989243,13.38676368718173,0.5969713199246153,0.31405882131442503,0.27769752934900005,0.2582079862481051,10
Fabp5,0.2568305508134825,10.961803519717785,15.307791033957551,11.248845084833066,0.5480765105671103,0.28921610454612684,0.19849460462184543,0.29636498896432406,10
Fabp7,0.26291949221402866,20.695334248059403,15.138065376711703,14.560683328454996,0.4610367388292593,0.29255038960892527,0.29051684962951746,0.2539477817294933,10
Fam101b,0.20760803896674712,19.375787327852624,14.208129049780466,13.240475867063278,0.5154274122046122,0.2998630541635574,0.2783657915962289,0.24544114285137775,10
Fam105a,0.17654490038163972,14.398294005769545,16.026313313499195,7.312881805241911,0.5258695754025622,0.3728211547960386,0.30337179686550303,0.1938234765820436,10
Fam107a,0.29879018000252844,18.615936391981233,14.85178802671412,11.247486619178444,0.4846582396512251,0.36082547728807607,0.23342616222736845,0.20308813181531601,10
Fam107b,0.21489579431963704,21.24610325696415,14.507959885582283,14.553050425630708,0.5236831352004375,0.39575828899222504,0.28463394666252345,0.23563530710823394,10
Fam120aos,0.23654758177463536,9.781852888900843,14.436832638423766,11.127757557713803,0.5140065355365785,0.3677150312434561,0.2426757058458661,0.19897229769176364,10
Fam129b,0.23244517939735557,19.873281994284778,15.145403444864058,7.369214500743738,0.49451675188059446,0.27805469657343285,0.22444061319354908,0.2930817075151742,10
Fam135a,0.2471554557616879,17.83951756789762,16.564772220210312,10.740713190267572,0.4787516104073427,0.29802488116415804,0.3128008210276676,0.1700813161486376,10
Fam155a,0.2324077280576648,22.643072503868673,13.038651926751623,11.126949510450446,0.5220673600262953,0.3022091046988391,0.2878323781357388,0.1861906072732698,10
Fam160a1,0.31456653025569986,18.696155181660615,14.064991201947201,11.257296469649958,0.4429225995781209,0.3630130741245968,0.20250449133234516,0.17506631597285363,10
Fam167a,0.2733516163936839,15.307791033957551,12.809182182124621,10.904999340795134,0.5848286023006225,0.3604310097231949,0.31873255698973263,0.19387604746798606,10
Fam171b,0.2110073245770627,17.01321731361788,10.74252824429099,7.394100933836422,0.4865830596607267,0.3702696845945717,0.22587118038842582,0.29217729941382087,10
Fam178b,0.29536298609014033,14.225528090196443,15.983607800551649,14.759718500576774,0.4620045930227083,0.33429854839034856,0.2602518919023058,0.20185425149434774,10
Fam179a,0.30673445257277016,21.338973146765337,14.285996209229012,13.278278242778557,0.43001960325206384,0.29264426388712367,0.27915327715087396,0.20569964726415574,10
Fam181b,0.19538233503764837,15.589590811387206,16.731815317208707,7.595180832656939,0.5201711944014186,0.25761379296039544,0.28426173999345794,0.2420266215769334,10
Fam184a,0.2771259610433515,16.713374869817958,15.183274716533267,13.283439057494476,0.5651141073712187,0.31678365634802974,0.29345194056403046,0.20351830107424668,10
Fam196b,0.288366291025531,14.08223962331749,15.091561710288639,7.309368987663451,0.5268169262426157,0.3382036531674909,0.27247034236593304,0.2299586320747783,10
Fam198b,0.23991533193990672,15.441309227085302,15.754957391509345,7.215787181471485,0.4901717578110467,0.3065796739398413,0.2782339430121308,0.22294062635456532,10
Fam19a1,0.22509451699136598,18.5287630520855,14.47450105713829,13.145930237290623,0.5002284442551068,0.2843004093457323,0.30264911087692814,0.20936873634367079,10
Fam20a,0.2650904327109295,20.16376614508083,16.760019198792154,10.89234047883133,0.5564493583807996,0.4460288027562611,0.2737300443130408,0.22504215009822384,10
Fam214a,0.2638286448343166,16.10201223386861,16.772767566900512,7.452919723050125,0.5293646719191577,0.35137220693054033,0.24311423199771873,0.18654590377961563,10
Fam216a,0.21491973092891814,16.74293712899217,14.466822685345377,7.498570493850077,0.47668614437224255,0.3248153467926009,0.2691447182937409,0.14951864911641236,10
Fam43a,0.24559847957215739,10.924045629899553,16.576676410531345,14.898556677103954,0.49024760326180605,0.2788989553411119,0.3209608717914699,0.2636822638330103,10
